bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	19890625	19890624	BOE-A-1989-14441	
preambulo		1	19890625	19890624	BOE-A-1989-14441	
a1	Art 1	1	19890625	19890624	BOE-A-1989-14441	
a2	Art 2	2	20020115	20020114	BOE-A-2002-802	
a3	Art 3	1	19890625	19890624	BOE-A-1989-14441	
a4	Art 4	1	19890625	19890624	BOE-A-1989-14441	
a5	Art 5	1	19890625	19890624	BOE-A-1989-14441	
a6	Art 6	1	19890625	19890624	BOE-A-1989-14441	
a7	Art 7	1	19890625	19890624	BOE-A-1989-14441	
a8	Art 8	1	19890625	19890624	BOE-A-1989-14441	
a9	Art 9	1	19890625	19890624	BOE-A-1989-14441	
da	Disposición adicional	1	19890625	19890624	BOE-A-1989-14441	
primera	Disposición transitoria primera	1	19890625	19890624	BOE-A-1989-14441	
segunda	Disposición transitoria segunda	1	19890625	19890624	BOE-A-1989-14441	
primera-2	Disposición final primera	1	19890625	19890624	BOE-A-1989-14441	
segunda-2	Disposición final segunda	1	19890625	19890624	BOE-A-1989-14441	
tercera	Disposición final tercera	1	19890625	19890624	BOE-A-1989-14441	
dd	Disposición derogatoria	1	19890625	19890624	BOE-A-1989-14441	
firma		1	19890625	19890624	BOE-A-1989-14441	
