bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20230302	20230301	BOE-A-2023-5366	
tp	TÍTULO PRELIMINAR	1	20230302	20230301	BOE-A-2023-5366	
a1	Artículo 1	1	20230302	20230301	BOE-A-2023-5366	
a2	Artículo 2	1	20230302	20230301	BOE-A-2023-5366	
a3	Artículo 3	1	20230302	20230301	BOE-A-2023-5366	
ti	TÍTULO I	1	20230302	20230301	BOE-A-2023-5366	
ci	CAPÍTULO I	1	20230302	20230301	BOE-A-2023-5366	
a4	Artículo 4	1	20230302	20230301	BOE-A-2023-5366	
a5	Artículo 5	1	20230302	20230301	BOE-A-2023-5366	
a6	Artículo 6	1	20230302	20230301	BOE-A-2023-5366	
a7	Artículo 7	1	20230302	20230301	BOE-A-2023-5366	
a8	Artículo 8	1	20230302	20230301	BOE-A-2023-5366	
a9	Artículo 9	1	20230302	20230301	BOE-A-2023-5366	
ci-2	CAPÍTULO II	1	20230302	20230301	BOE-A-2023-5366	
s1	Sección 1	1	20230302	20230301	BOE-A-2023-5366	
a1-2	Artículo 10	1	20230302	20230301	BOE-A-2023-5366	
s2	Sección 2	1	20230302	20230301	BOE-A-2023-5366	
a1-3	Artículo 11	1	20230302	20230301	BOE-A-2023-5366	
a1-4	Artículo 12	1	20230302	20230301	BOE-A-2023-5366	
a1-5	Artículo 13	1	20230302	20230301	BOE-A-2023-5366	
s3	Sección 3	1	20230302	20230301	BOE-A-2023-5366	
a1-6	Artículo 14	1	20230302	20230301	BOE-A-2023-5366	
a1-7	Artículo 15	1	20230302	20230301	BOE-A-2023-5366	
s4	Sección 4	1	20230302	20230301	BOE-A-2023-5366	
a1-8	Artículo 16	1	20230302	20230301	BOE-A-2023-5366	
a1-9	Artículo 17	1	20230302	20230301	BOE-A-2023-5366	
a1-10	Artículo 18	1	20230302	20230301	BOE-A-2023-5366	
a1-11	Artículo 19	1	20230302	20230301	BOE-A-2023-5366	
s5	Sección 5	1	20230302	20230301	BOE-A-2023-5366	
a2-2	Artículo 20	1	20230302	20230301	BOE-A-2023-5366	
a2-3	Artículo 21	1	20230302	20230301	BOE-A-2023-5366	
a2-4	Artículo 22	1	20230302	20230301	BOE-A-2023-5366	
a2-5	Artículo 23	1	20230302	20230301	BOE-A-2023-5366	
a2-6	Artículo 24	1	20230302	20230301	BOE-A-2023-5366	
s6	Sección 6	1	20230302	20230301	BOE-A-2023-5366	
a2-7	Artículo 25	1	20230302	20230301	BOE-A-2023-5366	
a2-8	Artículo 26	1	20230302	20230301	BOE-A-2023-5366	
s7	Sección 7	1	20230302	20230301	BOE-A-2023-5366	
a2-9	Artículo 27	1	20230302	20230301	BOE-A-2023-5366	
a2-10	Artículo 28	1	20230302	20230301	BOE-A-2023-5366	
a2-11	Artículo 29	1	20230302	20230301	BOE-A-2023-5366	
s8	Sección 8	1	20230302	20230301	BOE-A-2023-5366	
a3-2	Artículo 30	1	20230302	20230301	BOE-A-2023-5366	
a3-3	Artículo 31	1	20230302	20230301	BOE-A-2023-5366	
a3-4	Artículo 32	1	20230302	20230301	BOE-A-2023-5366	
a3-5	Artículo 33	1	20230302	20230301	BOE-A-2023-5366	
a3-6	Artículo 34	1	20230302	20230301	BOE-A-2023-5366	
a3-7	Artículo 35	1	20230302	20230301	BOE-A-2023-5366	
s9	Sección 9	1	20230302	20230301	BOE-A-2023-5366	
a3-8	Artículo 36	1	20230302	20230301	BOE-A-2023-5366	
a3-9	Artículo 37	1	20230302	20230301	BOE-A-2023-5366	
a3-10	Artículo 38	1	20230302	20230301	BOE-A-2023-5366	
s1-2	Sección 10	1	20230302	20230301	BOE-A-2023-5366	
a3-11	Artículo 39	1	20230302	20230301	BOE-A-2023-5366	
a4-2	Artículo 40	1	20230302	20230301	BOE-A-2023-5366	
a4-3	Artículo 41	1	20230302	20230301	BOE-A-2023-5366	
s1-3	Sección 11	1	20230302	20230301	BOE-A-2023-5366	
a4-4	Artículo 42	1	20230302	20230301	BOE-A-2023-5366	
ti-2	TÍTULO II	1	20230302	20230301	BOE-A-2023-5366	
ci-3	CAPÍTULO I	1	20230302	20230301	BOE-A-2023-5366	
a4-5	Artículo 43	1	20230302	20230301	BOE-A-2023-5366	
a4-6	Artículo 44	1	20230302	20230301	BOE-A-2023-5366	
a4-7	Artículo 45	1	20230302	20230301	BOE-A-2023-5366	
a4-8	Artículo 46	1	20230302	20230301	BOE-A-2023-5366	
a4-9	Artículo 47	1	20230302	20230301	BOE-A-2023-5366	
a4-10	Artículo 48	1	20230302	20230301	BOE-A-2023-5366	
a4-11	Artículo 49	1	20230302	20230301	BOE-A-2023-5366	
a5-2	Artículo 50	1	20230302	20230301	BOE-A-2023-5366	
a5-3	Artículo 51	1	20230302	20230301	BOE-A-2023-5366	
ci-4	CAPÍTULO II	1	20230302	20230301	BOE-A-2023-5366	
s1-4	Sección 1	1	20230302	20230301	BOE-A-2023-5366	
a5-4	Artículo 52	1	20230302	20230301	BOE-A-2023-5366	
a5-5	Artículo 53	1	20230302	20230301	BOE-A-2023-5366	
s2-2	Sección 2	1	20230302	20230301	BOE-A-2023-5366	
a5-6	Artículo 54	1	20230302	20230301	BOE-A-2023-5366	
a5-7	Artículo 55	1	20230302	20230301	BOE-A-2023-5366	
s3-2	Sección 3	1	20230302	20230301	BOE-A-2023-5366	
a5-8	Artículo 56	1	20230302	20230301	BOE-A-2023-5366	
a5-9	Artículo 57	1	20230302	20230301	BOE-A-2023-5366	
a5-10	Artículo 58	1	20230302	20230301	BOE-A-2023-5366	
a5-11	Artículo 59	1	20230302	20230301	BOE-A-2023-5366	
s4-2	Sección 4	1	20230302	20230301	BOE-A-2023-5366	
a6-2	Artículo 60	1	20230302	20230301	BOE-A-2023-5366	
a6-3	Artículo 61	1	20230302	20230301	BOE-A-2023-5366	
ti-3	TÍTULO III	1	20230302	20230301	BOE-A-2023-5366	
ci-5	CAPÍTULO I	1	20230302	20230301	BOE-A-2023-5366	
a6-4	Artículo 62	1	20230302	20230301	BOE-A-2023-5366	
a6-5	Artículo 63	1	20230302	20230301	BOE-A-2023-5366	
a6-6	Artículo 64	1	20230302	20230301	BOE-A-2023-5366	
a6-7	Artículo 65	1	20230302	20230301	BOE-A-2023-5366	
a6-8	Artículo 66	1	20230302	20230301	BOE-A-2023-5366	
a6-9	Artículo 67	1	20230302	20230301	BOE-A-2023-5366	
ci-6	CAPÍTULO II	1	20230302	20230301	BOE-A-2023-5366	
a6-10	Artículo 68	1	20230302	20230301	BOE-A-2023-5366	
a6-11	Artículo 69	1	20230302	20230301	BOE-A-2023-5366	
ci-7	CAPÍTULO III	1	20230302	20230301	BOE-A-2023-5366	
a7-2	Artículo 70	1	20230302	20230301	BOE-A-2023-5366	
a7-3	Artículo 71	1	20230302	20230301	BOE-A-2023-5366	
a7-4	Artículo 72	1	20230302	20230301	BOE-A-2023-5366	
a7-5	Artículo 73	1	20230302	20230301	BOE-A-2023-5366	
a7-6	Artículo 74	1	20230302	20230301	BOE-A-2023-5366	
a7-7	Artículo 75	1	20230302	20230301	BOE-A-2023-5366	
ti-4	TÍTULO IV	1	20230302	20230301	BOE-A-2023-5366	
a7-8	Artículo 76	1	20230302	20230301	BOE-A-2023-5366	
a7-9	Artículo 77	1	20230302	20230301	BOE-A-2023-5366	
a7-10	Artículo 78	1	20230302	20230301	BOE-A-2023-5366	
a7-11	Artículo 79	1	20230302	20230301	BOE-A-2023-5366	
a8-2	Artículo 80	1	20230302	20230301	BOE-A-2023-5366	
a8-3	Artículo 81	1	20230302	20230301	BOE-A-2023-5366	
a8-4	Artículo 82	1	20230302	20230301	BOE-A-2023-5366	
da	Disposición adicional primera	1	20230302	20230301	BOE-A-2023-5366	
da-2	Disposición adicional segunda	1	20230302	20230301	BOE-A-2023-5366	
da-3	Disposición adicional tercera	1	20230302	20230301	BOE-A-2023-5366	
da-4	Disposición adicional cuarta	1	20230302	20230301	BOE-A-2023-5366	
dt	Disposición transitoria primera	1	20230302	20230301	BOE-A-2023-5366	
dt-2	Disposición transitoria segunda	1	20230302	20230301	BOE-A-2023-5366	
dd	Disposición derogatoria única	1	20230302	20230301	BOE-A-2023-5366	
df	Disposición final primera	1	20230302	20230301	BOE-A-2023-5366	
df-2	Disposición final segunda	1	20230302	20230301	BOE-A-2023-5366	
df-3	Disposición final tercera	1	20230302	20230301	BOE-A-2023-5366	
df-4	Disposición final cuarta	1	20230302	20230301	BOE-A-2023-5366	
df-5	Disposición final quinta	1	20230302	20230301	BOE-A-2023-5366	
df-6	Disposición final sexta	1	20230302	20230301	BOE-A-2023-5366	
df-7	Disposición final séptima	1	20230302	20230301	BOE-A-2023-5366	
df-8	Disposición final octava	1	20230302	20230301	BOE-A-2023-5366	
df-9	Disposición final novena	1	20230302	20230301	BOE-A-2023-5366	
df-10	Disposición final décima	1	20230302	20230301	BOE-A-2023-5366	
df-11	Disposición final undécima	1	20230302	20230301	BOE-A-2023-5366	
df-12	Disposición final duodécima	1	20230302	20230301	BOE-A-2023-5366	
df-13	Disposición final decimotercera	1	20230302	20230301	BOE-A-2023-5366	
df-14	Disposición final decimocuarta	1	20230302	20230301	BOE-A-2023-5366	
df-15	Disposición final decimoquinta	1	20230302	20230301	BOE-A-2023-5366	
df-16	Disposición final decimosexta	1	20230302	20230301	BOE-A-2023-5366	
df-17	Disposición final decimoséptima	1	20230302	20230301	BOE-A-2023-5366	
df-18	Disposición final decimoctava	1	20230302	20230301	BOE-A-2023-5366	
df-19	Disposición final decimonovena	1	20230302	20230301	BOE-A-2023-5366	
df-20	Disposición final vigésima	1	20230302	20230301	BOE-A-2023-5366	
fi	[firma]	1	20230302	20230301	BOE-A-2023-5366	
