bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20120501	20120430	BOE-A-2012-5730	
ci	CAPÍTULO I	1	20120501	20120430	BOE-A-2012-5730	
a1	Artículo 1	1	20120501	20120430	BOE-A-2012-5730	
a2	Artículo 2	1	20120501	20120430	BOE-A-2012-5730	
cii	CAPÍTULO II	1	20120501	20120430	BOE-A-2012-5730	
a3	Artículo 3	1	20120501	20120430	BOE-A-2012-5730	
a4	Artículo 4	3	20150614	20150613	BOE-A-2015-6517	
a5	Artículo 5	1	20120501	20120430	BOE-A-2012-5730	
a6	Artículo 6	1	20120501	20120430	BOE-A-2012-5730	
a7	Artículo 7	1	20120501	20120430	BOE-A-2012-5730	
a8	Artículo 8	2	20131222	20131221	BOE-A-2013-13425	
a9	Artículo 9	1	20120501	20120430	BOE-A-2012-5730	
a10	Artículo 10	1	20120501	20120430	BOE-A-2012-5730	
ciii	CAPÍTULO III	1	20120501	20120430	BOE-A-2012-5730	
a11	Artículo 11	1	20120501	20120430	BOE-A-2012-5730	
a12	Artículo 12	1	20120501	20120430	BOE-A-2012-5730	
a13	Artículo 13	2	20131222	20131221	BOE-A-2013-13425	
a14	Artículo 14	1	20120501	20120430	BOE-A-2012-5730	
a15	Artículo 15	2	20240822	20240802	BOE-A-2024-15936	
a16	Artículo 16	2	20131116	20131115	BOE-A-2013-11935	
a17	Artículo 17	3	20131222	20131221	BOE-A-2013-13425	
civ	CAPÍTULO IV	1	20120501	20120430	BOE-A-2012-5730	
s1	Sección 1	1	20120501	20120430	BOE-A-2012-5730	
a18	Artículo 18	3	20150614	20150613	BOE-A-2015-6517	
a19	Artículo 19	1	20120501	20120430	BOE-A-2012-5730	
s2	Sección 2	1	20120501	20120430	BOE-A-2012-5730	
a20	Artículo 20	3	20150614	20150613	BOE-A-2015-6517	
a21	Artículo 21	2	20131222	20131221	BOE-A-2013-13425	
a22	Artículo 22	1	20120501	20120430	BOE-A-2012-5730	
a23	Artículo 23	2	20131116	20131115	BOE-A-2013-11935	
a24	Artículo 24	1	20120501	20120430	BOE-A-2012-5730	
s3	Sección 3	1	20120501	20120430	BOE-A-2012-5730	
a25	Artículo 25	2	20131222	20131221	BOE-A-2013-13425	
a26	Artículo 26	1	20120501	20120430	BOE-A-2012-5730	
cv	CAPÍTULO V	1	20120501	20120430	BOE-A-2012-5730	
a27	Artículo 27	2	20131222	20131221	BOE-A-2013-13425	
a28	Artículo 28	1	20120501	20120430	BOE-A-2012-5730	
cvi	CAPÍTULO VI	1	20120501	20120430	BOE-A-2012-5730	
a29	Artículo 29	2	20131222	20131221	BOE-A-2013-13425	
a30	Artículo 30	1	20120501	20120430	BOE-A-2012-5730	
a31	Artículo 31	1	20120501	20120430	BOE-A-2012-5730	
a32	Artículo 32	2	20131222	20131221	BOE-A-2013-13425	
daprimera	Disposición adicional primera	4	20150614	20150613	BOE-A-2015-6517	
dasegunda	Disposición adicional segunda	2	20131222	20131221	BOE-A-2013-13425	
datercera	Disposición adicional tercera	1	20120501	20120430	BOE-A-2012-5730	
dacuarta	Disposición adicional cuarta	1	20120930	20120929	BOE-A-2012-12192	
daquinta	Disposición adicional quinta	1	20131222	20131221	BOE-A-2013-13425	
dasexta	Disposición adicional sexta	9	20251204	20251203	BOE-A-2025-24446	
daseptima	Disposición adicional séptima	1	20161101	20161101	BOE-A-2016-10025	
dtprimera	Disposición transitoria primera	1	20120501	20120430	BOE-A-2012-5730	
dtsegunda	Disposición transitoria segunda	1	20120501	20120430	BOE-A-2012-5730	
dttercera	Disposición transitoria tercera	1	20120501	20120430	BOE-A-2012-5730	
dtcuarta	Disposición transitoria cuarta	2	20120930	20120929	BOE-A-2012-12192	
ddunica	Disposición derogatoria única	1	20120501	20120430	BOE-A-2012-5730	
dfprimera	Disposición final primera	1	20120501	20120430	BOE-A-2012-5730	
dfsegunda	Disposición final segunda	2	20131222	20131221	BOE-A-2013-13425	
dftercera	Disposición final tercera	1	20120501	20120430	BOE-A-2012-5730	
dfcuarta	Disposición final cuarta	1	20120501	20120430	BOE-A-2012-5730	
dfquinta	Disposición final quinta	1	20120501	20120430	BOE-A-2012-5730	
dfsexta	Disposición final sexta	1	20120501	20120430	BOE-A-2012-5730	
dfseptima	Disposición final séptima	1	20120501	20120430	BOE-A-2012-5730	
firma		1	20120501	20120430	BOE-A-2012-5730	
