bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20131204	20131203	BOE-A-2013-12632	
aunico	Artículo único	1	20131204	20131203	BOE-A-2013-12632	
daunica	Disposición adicional única	1	20131204	20131203	BOE-A-2013-12632	
ddunica	Disposición derogatoria única	1	20131204	20131203	BOE-A-2013-12632	
dfunica	Disposición final única	1	20131204	20131203	BOE-A-2013-12632	
firma		1	20131204	20131203	BOE-A-2013-12632	
tpreliminar	TÍTULO PRELIMINAR	1	20131204	20131203	BOE-A-2013-12632	
ci	CAPÍTULO I	1	20131204	20131203	BOE-A-2013-12632	
a1	Artículo 1	1	20131204	20131203	BOE-A-2013-12632	
a2	Artículo 2	2	20220402	20220401	BOE-A-2022-5140	
a3	Artículo 3	1	20131204	20131203	BOE-A-2013-12632	
cii	CAPÍTULO II	1	20131204	20131203	BOE-A-2013-12632	
a4	Artículo 4	2	20230302	20230301	BOE-A-2023-5365	
a5	Artículo 5	2	20220402	20220401	BOE-A-2022-5140	
ciii	CAPÍTULO III	1	20131204	20131203	BOE-A-2013-12632	
a6	Artículo 6	1	20131204	20131203	BOE-A-2013-12632	
ti	TÍTULO I	1	20131204	20131203	BOE-A-2013-12632	
a7	Artículo 7	1	20131204	20131203	BOE-A-2013-12632	
ci-2	CAPÍTULO I	1	20131204	20131203	BOE-A-2013-12632	
a8	Artículo 8	1	20131204	20131203	BOE-A-2013-12632	
a9	Artículo 9	1	20131204	20131203	BOE-A-2013-12632	
cii-2	CAPÍTULO II	1	20131204	20131203	BOE-A-2013-12632	
a10	Artículo 10	1	20131204	20131203	BOE-A-2013-12632	
a11	Artículo 11	1	20131204	20131203	BOE-A-2013-12632	
a12	Artículo 12	1	20131204	20131203	BOE-A-2013-12632	
ciii-2	CAPÍTULO III	1	20131204	20131203	BOE-A-2013-12632	
a13	Artículo 13	1	20131204	20131203	BOE-A-2013-12632	
a14	Artículo 14	1	20131204	20131203	BOE-A-2013-12632	
a15	Artículo 15	1	20131204	20131203	BOE-A-2013-12632	
a16	Artículo 16	1	20131204	20131203	BOE-A-2013-12632	
a17	Artículo 17	2	20220402	20220401	BOE-A-2022-5140	
civ	CAPÍTULO IV	1	20131204	20131203	BOE-A-2013-12632	
a18	Artículo 18	1	20131204	20131203	BOE-A-2013-12632	
a19	Artículo 19	1	20131204	20131203	BOE-A-2013-12632	
a20	Artículo 20	1	20131204	20131203	BOE-A-2013-12632	
a21	Artículo 21	1	20131204	20131203	BOE-A-2013-12632	
cv	CAPÍTULO V	1	20131204	20131203	BOE-A-2013-12632	
s1	Sección 1	1	20131204	20131203	BOE-A-2013-12632	
a22	Artículo 22	1	20131204	20131203	BOE-A-2013-12632	
a23	Artículo 23	2	20220402	20220401	BOE-A-2022-5140	
a24	Artículo 24	1	20131204	20131203	BOE-A-2013-12632	
a25	Artículo 25	1	20131204	20131203	BOE-A-2013-12632	
a26	Artículo 26	1	20131204	20131203	BOE-A-2013-12632	
a27	Artículo 27	1	20131204	20131203	BOE-A-2013-12632	
a28	Artículo 28	1	20131204	20131203	BOE-A-2013-12632	
a29	Artículo 29	1	20131204	20131203	BOE-A-2013-12632	
a2-2	Artículo 29 bis	1	20220402	20220401	BOE-A-2022-5140	
s2	Sección 2	1	20131204	20131203	BOE-A-2013-12632	
a30	Artículo 30	1	20131204	20131203	BOE-A-2013-12632	
a31	Artículo 31	1	20131204	20131203	BOE-A-2013-12632	
a32	Artículo 32	1	20131204	20131203	BOE-A-2013-12632	
a33	Artículo 33	1	20131204	20131203	BOE-A-2013-12632	
a34	Artículo 34	1	20131204	20131203	BOE-A-2013-12632	
cvi	CAPÍTULO VI	1	20131204	20131203	BOE-A-2013-12632	
s1-2	Sección 1	1	20131204	20131203	BOE-A-2013-12632	
a35	Artículo 35	2	20230302	20230301	BOE-A-2023-5365	
a36	Artículo 36	1	20131204	20131203	BOE-A-2013-12632	
a37	Artículo 37	1	20131204	20131203	BOE-A-2013-12632	
a38	Artículo 38	2	20230302	20230301	BOE-A-2023-5365	
a39	Artículo 39	1	20131204	20131203	BOE-A-2013-12632	
s2-2	Sección 2	1	20131204	20131203	BOE-A-2013-12632	
a40	Artículo 40	1	20131204	20131203	BOE-A-2013-12632	
a41	Artículo 41	1	20131204	20131203	BOE-A-2013-12632	
a42	Artículo 42	2	20220402	20220401	BOE-A-2022-5140	
s3	Sección 3	1	20131204	20131203	BOE-A-2013-12632	
a43	Artículo 43	3	20220402	20220401	BOE-A-2022-5140	
a44	Artículo 44	1	20131204	20131203	BOE-A-2013-12632	
a45	Artículo 45	1	20131204	20131203	BOE-A-2013-12632	
a46	Artículo 46	1	20131204	20131203	BOE-A-2013-12632	
s4	Sección 4	1	20131204	20131203	BOE-A-2013-12632	
a47	Artículo 47	1	20131204	20131203	BOE-A-2013-12632	
cvii	CAPÍTULO VII	1	20131204	20131203	BOE-A-2013-12632	
a48	Artículo 48	1	20131204	20131203	BOE-A-2013-12632	
a49	Artículo 49	1	20131204	20131203	BOE-A-2013-12632	
a50	Artículo 50	1	20131204	20131203	BOE-A-2013-12632	
a51	Artículo 51	1	20131204	20131203	BOE-A-2013-12632	
a52	Artículo 52	1	20131204	20131203	BOE-A-2013-12632	
cviii	CAPÍTULO VIII	1	20131204	20131203	BOE-A-2013-12632	
a53	Artículo 53	1	20131204	20131203	BOE-A-2013-12632	
a54	Artículo 54	1	20131204	20131203	BOE-A-2013-12632	
a55	Artículo 55	1	20131204	20131203	BOE-A-2013-12632	
a56	Artículo 56	1	20131204	20131203	BOE-A-2013-12632	
cix	CAPÍTULO IX	1	20131204	20131203	BOE-A-2013-12632	
s1-3	Sección 1	1	20131204	20131203	BOE-A-2013-12632	
a57	Artículo 57	1	20131204	20131203	BOE-A-2013-12632	
a58	Artículo 58	1	20131204	20131203	BOE-A-2013-12632	
a59	Artículo 59	1	20131204	20131203	BOE-A-2013-12632	
s2-3	Sección 2	1	20131204	20131203	BOE-A-2013-12632	
a60	Artículo 60	1	20131204	20131203	BOE-A-2013-12632	
a61	Artículo 61	1	20131204	20131203	BOE-A-2013-12632	
a62	Artículo 62	1	20131204	20131203	BOE-A-2013-12632	
tii	TÍTULO II	1	20131204	20131203	BOE-A-2013-12632	
ci-3	CAPÍTULO I	1	20131204	20131203	BOE-A-2013-12632	
a63	Artículo 63	1	20131204	20131203	BOE-A-2013-12632	
a64	Artículo 64	1	20131204	20131203	BOE-A-2013-12632	
a65	Artículo 65	1	20131204	20131203	BOE-A-2013-12632	
a66	Artículo 66	1	20131204	20131203	BOE-A-2013-12632	
a67	Artículo 67	1	20131204	20131203	BOE-A-2013-12632	
a68	Artículo 68	1	20131204	20131203	BOE-A-2013-12632	
cii-3	CAPÍTULO II	1	20131204	20131203	BOE-A-2013-12632	
a69	Artículo 69	1	20131204	20131203	BOE-A-2013-12632	
s1-4	Sección 1	1	20131204	20131203	BOE-A-2013-12632	
a70	Artículo 70	1	20131204	20131203	BOE-A-2013-12632	
a71	Artículo 71	1	20131204	20131203	BOE-A-2013-12632	
a72	Artículo 72	1	20131204	20131203	BOE-A-2013-12632	
a73	Artículo 73	2	20220402	20220401	BOE-A-2022-5140	
s2-4	Sección 2	1	20131204	20131203	BOE-A-2013-12632	
a74	Artículo 74	1	20131204	20131203	BOE-A-2013-12632	
a75	Artículo 75	1	20131204	20131203	BOE-A-2013-12632	
a76	Artículo 76	1	20131204	20131203	BOE-A-2013-12632	
a77	Artículo 77	1	20131204	20131203	BOE-A-2013-12632	
tiii	TÍTULO III	1	20131204	20131203	BOE-A-2013-12632	
ci-4	CAPÍTULO I	1	20131204	20131203	BOE-A-2013-12632	
a78	Artículo 78	1	20131204	20131203	BOE-A-2013-12632	
a79	Artículo 79	1	20131204	20131203	BOE-A-2013-12632	
s1-5	Sección 1	1	20131204	20131203	BOE-A-2013-12632	
a80	Artículo 80	1	20131204	20131203	BOE-A-2013-12632	
a81	Artículo 81	1	20131204	20131203	BOE-A-2013-12632	
a82	Artículo 82	1	20131204	20131203	BOE-A-2013-12632	
s2-5	Sección 2	1	20131204	20131203	BOE-A-2013-12632	
a83	Artículo 83	1	20131204	20131203	BOE-A-2013-12632	
a84	Artículo 84	1	20131204	20131203	BOE-A-2013-12632	
a85	Artículo 85	1	20131204	20131203	BOE-A-2013-12632	
a86	Artículo 86	1	20131204	20131203	BOE-A-2013-12632	
a87	Artículo 87	1	20131204	20131203	BOE-A-2013-12632	
a88	Artículo 88	1	20131204	20131203	BOE-A-2013-12632	
s3-2	Sección 3	1	20131204	20131203	BOE-A-2013-12632	
a89	Artículo 89	2	20220402	20220401	BOE-A-2022-5140	
a90	Artículo 90	1	20131204	20131203	BOE-A-2013-12632	
a91	Artículo 91	1	20131204	20131203	BOE-A-2013-12632	
a92	Artículo 92	1	20131204	20131203	BOE-A-2013-12632	
a93	Artículo 93	1	20131204	20131203	BOE-A-2013-12632	
cii-4	CAPÍTULO II	1	20131204	20131203	BOE-A-2013-12632	
a94	Artículo 94	1	20131204	20131203	BOE-A-2013-12632	
s1-6	Sección 1	1	20131204	20131203	BOE-A-2013-12632	
a95	Artículo 95	1	20131204	20131203	BOE-A-2013-12632	
a96	Artículo 96	1	20131204	20131203	BOE-A-2013-12632	
a97	Artículo 97	1	20131204	20131203	BOE-A-2013-12632	
a98	Artículo 98	1	20131204	20131203	BOE-A-2013-12632	
s2-6	Sección 2	1	20131204	20131203	BOE-A-2013-12632	
a99	Artículo 99	2	20220402	20220401	BOE-A-2022-5140	
a100	Artículo 100	1	20131204	20131203	BOE-A-2013-12632	
a101	Artículo 101	1	20131204	20131203	BOE-A-2013-12632	
a102	Artículo 102	1	20131204	20131203	BOE-A-2013-12632	
a103	Artículo 103	1	20131204	20131203	BOE-A-2013-12632	
a104	Artículo 104	1	20131204	20131203	BOE-A-2013-12632	
