bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	19860709	19860708	BOE-A-1986-18101	
preambulo		1	19860709	19860708	BOE-A-1986-18101	
aunico	Artículo único	1	19860709	19860708	BOE-A-1986-18101	
firma		1	19860709	19860708	BOE-A-1986-18101	
reglamento	REGLAMENTO	1	19860709	19860708	BOE-A-1986-18101	
ci	CAPÍTULO I	1	19860709	19860708	BOE-A-1986-18101	
art1	Art 1	2	20000119	20000118	BOE-A-2000-1007	
art2	Art 2	2	20000119	20000118	BOE-A-2000-1007	
art3	Art 3	2	20000119	20000118	BOE-A-2000-1007	
art4	Art 4	2	20000119	20000118	BOE-A-2000-1007	
art5	Art 5	2	20000119	20000118	BOE-A-2000-1007	
art6	Art 6	2	20000119	20000118	BOE-A-2000-1007	
art7	Art 7	2	20000119	20000118	BOE-A-2000-1007	
art8	Art 8	2	20000119	20000118	BOE-A-2000-1007	
art9	Art 9	2	20000119	20000118	BOE-A-2000-1007	
art10	Art 10	2	20000119	20000118	BOE-A-2000-1007	
art11	Art 11	2	20000119	20000118	BOE-A-2000-1007	
art12	Art 12	2	20000119	20000118	BOE-A-2000-1007	
art13	Art 13	2	20000119	20000118	BOE-A-2000-1007	
art14	Art 14	2	20000119	20000118	BOE-A-2000-1007	
cii	CAPÍTULO II	1	19860709	19860708	BOE-A-1986-18101	
art15	Art 15	1	19860709	19860708	BOE-A-1986-18101	
art16	Art 16	1	19860709	19860708	BOE-A-1986-18101	
art17	Art 17	1	19860709	19860708	BOE-A-1986-18101	
art18	Art 18	1	19860709	19860708	BOE-A-1986-18101	
art19	Art 19	1	19860709	19860708	BOE-A-1986-18101	
art20	Art 20	1	19860709	19860708	BOE-A-1986-18101	
primera	Disposición adicional primera	1	19860709	19860708	BOE-A-1986-18101	
segunda	Disposición adicional segunda	1	19860709	19860708	BOE-A-1986-18101	
tercera	Disposición adicional tercera	1	19860709	19860708	BOE-A-1986-18101	
cuarta	Disposición adicional cuarta	1	19860709	19860708	BOE-A-1986-18101	
quinta	Disposición adicional quinta	1	19860709	19860708	BOE-A-1986-18101	
primera-2	Disposición final primera	1	19860709	19860708	BOE-A-1986-18101	
segunda-2	Disposición final segunda	1	19860709	19860708	BOE-A-1986-18101	
tercera-2	Disposición final tercera	1	19860709	19860708	BOE-A-1986-18101	
cuarta-2	Disposición final cuarta	1	19860709	19860708	BOE-A-1986-18101	
dd	Disposición derogatoria	1	19860709	19860708	BOE-A-1986-18101	
ans	ANEXOS	1	19860709	19860708	BOE-A-1986-18101	
