bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20070325	20070324	BOE-A-2007-6239	
ci	CAPÍTULO I	1	20070325	20070324	BOE-A-2007-6239	
a1	Artículo 1	1	20070325	20070324	BOE-A-2007-6239	
a2	Artículo 2	1	20070325	20070324	BOE-A-2007-6239	
cii	CAPÍTULO II	1	20070325	20070324	BOE-A-2007-6239	
a3	Artículo 3	1	20070325	20070324	BOE-A-2007-6239	
a4	Artículo 4	1	20070325	20070324	BOE-A-2007-6239	
a5	Artículo 5	1	20070325	20070324	BOE-A-2007-6239	
a6	Artículo 6	1	20070325	20070324	BOE-A-2007-6239	
a7	Artículo 7	1	20070325	20070324	BOE-A-2007-6239	
a8	Artículo 8	1	20070325	20070324	BOE-A-2007-6239	
a9	Artículo 9	1	20070325	20070324	BOE-A-2007-6239	
a10	Artículo 10	1	20070325	20070324	BOE-A-2007-6239	
a11	Artículo 11	1	20070325	20070324	BOE-A-2007-6239	
ciii	CAPÍTULO III	1	20070325	20070324	BOE-A-2007-6239	
a12	Artículo 12	1	20070325	20070324	BOE-A-2007-6239	
a13	Artículo 13	2	20070325	20070324	BOE-A-2007-6239	
civ	CAPÍTULO IV	1	20070325	20070324	BOE-A-2007-6239	
a14	Artículo 14	1	20070325	20070324	BOE-A-2007-6239	
dtunica	Disposición transitoria única	1	20070325	20070324	BOE-A-2007-6239	
dfprimera	Disposición final primera	1	20070325	20070324	BOE-A-2007-6239	
dfsegunda	Disposición final segunda	1	20070325	20070324	BOE-A-2007-6239	
dftercera	Disposición final tercera	1	20070325	20070324	BOE-A-2007-6239	
dfcuaa	Disposición final cuarta	1	20070325	20070324	BOE-A-2007-6239	
firma		1	20070325	20070324	BOE-A-2007-6239	
