bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20040326	20031226	BOE-A-2003-23646	
ti	TÍTULO I	1	20040326	20031226	BOE-A-2003-23646	
a1	Artículo 1	1	20040326	20031226	BOE-A-2003-23646	
a2	Artículo 2	1	20040326	20031226	BOE-A-2003-23646	
a3	Artículo 3	1	20040326	20031226	BOE-A-2003-23646	
a4	Artículo 4	1	20040326	20031226	BOE-A-2003-23646	
a5	Artículo 5	1	20040326	20031226	BOE-A-2003-23646	
a6	Artículo 6	1	20040326	20031226	BOE-A-2003-23646	
a7	Artículo 7	1	20040326	20031226	BOE-A-2003-23646	
a8	Artículo 8	2	20110610	20110521	BOE-A-2011-8847	
tii	TÍTULO II	1	20040326	20031226	BOE-A-2003-23646	
a9	Artículo 9	1	20040326	20031226	BOE-A-2003-23646	
a10	Artículo 10	1	20040326	20031226	BOE-A-2003-23646	
a11	Artículo 11	3	20151007	20151006	BOE-A-2015-10727	
a11bis	Artículo 11 bis	1	20110610	20110521	BOE-A-2011-8847	
a11ter	Artículo 11 ter	1	20110610	20110521	BOE-A-2011-8847	
tiii	TÍTULO III	1	20040326	20031226	BOE-A-2003-23646	
a12	Artículo 12	1	20040326	20031226	BOE-A-2003-23646	
a13	Artículo 13	1	20040326	20031226	BOE-A-2003-23646	
a14	Artículo 14	2	20110610	20110521	BOE-A-2011-8847	
a15	Artículo 15	2	20110610	20110521	BOE-A-2011-8847	
a16	Artículo 16	1	20040326	20031226	BOE-A-2003-23646	
a17	Artículo 17	2	20110610	20110521	BOE-A-2011-8847	
a18	Artículo 18	1	20040326	20031226	BOE-A-2003-23646	
a19	Artículo 19	1	20040326	20031226	BOE-A-2003-23646	
a20	Artículo 20	1	20040326	20031226	BOE-A-2003-23646	
a21	Artículo 21	2	20110610	20110521	BOE-A-2011-8847	
tiv	TÍTULO IV	1	20040326	20031226	BOE-A-2003-23646	
a22	Artículo 22	1	20040326	20031226	BOE-A-2003-23646	
a23	Artículo 23	1	20040326	20031226	BOE-A-2003-23646	
tv	TÍTULO V	1	20040326	20031226	BOE-A-2003-23646	
a24	Artículo 24	1	20040326	20031226	BOE-A-2003-23646	
a25	Artículo 25	1	20040326	20031226	BOE-A-2003-23646	
a26	Artículo 26	1	20040326	20031226	BOE-A-2003-23646	
a27	Artículo 27	1	20040326	20031226	BOE-A-2003-23646	
a28	Artículo 28	2	20110610	20110521	BOE-A-2011-8847	
a29	Artículo 29	1	20040326	20031226	BOE-A-2003-23646	
a30	Artículo 30	1	20040326	20031226	BOE-A-2003-23646	
a31	Artículo 31	1	20040326	20031226	BOE-A-2003-23646	
a32	Artículo 32	1	20040326	20031226	BOE-A-2003-23646	
a33	Artículo 33	2	20100504	20091104	BOE-A-2009-17493	
tvi	TÍTULO VI	1	20040326	20031226	BOE-A-2003-23646	
a34	Artículo 34	1	20040326	20031226	BOE-A-2003-23646	
a35	Artículo 35	1	20040326	20031226	BOE-A-2003-23646	
a36	Artículo 36	1	20040326	20031226	BOE-A-2003-23646	
a37	Artículo 37	2	20110610	20110521	BOE-A-2011-8847	
a38	Artículo 38	1	20040326	20031226	BOE-A-2003-23646	
a39	Artículo 39	2	20110610	20110521	BOE-A-2011-8847	
tvii	TÍTULO VII	1	20040326	20031226	BOE-A-2003-23646	
a40	Artículo 40	1	20040326	20031226	BOE-A-2003-23646	
a41	Artículo 41	1	20040326	20031226	BOE-A-2003-23646	
a42	Artículo 42	3	20110610	20110521	BOE-A-2011-8847	
a43	Artículo 43	2	20110610	20110521	BOE-A-2011-8847	
tviii	TÍTULO VIII	1	20040326	20031226	BOE-A-2003-23646	
a44	Artículo 44	1	20040326	20031226	BOE-A-2003-23646	
a45	Artículo 45	2	20100504	20091104	BOE-A-2009-17493	
tix	TÍTULO IX	1	20040326	20031226	BOE-A-2003-23646	
a46	Artículo 46	1	20040326	20031226	BOE-A-2003-23646	
daunica	Disposición adicional única	1	20040326	20031226	BOE-A-2003-23646	
dtunica	Disposición transitoria única	1	20040326	20031226	BOE-A-2003-23646	
ddunica	Disposición derogatoria única	1	20040326	20031226	BOE-A-2003-23646	
dfprimera	Disposición final primera	1	20040326	20031226	BOE-A-2003-23646	
dfsegunda	Disposición final segunda	1	20040326	20031226	BOE-A-2003-23646	
dftercera	Disposición final tercera	1	20040326	20031226	BOE-A-2003-23646	
firma		1	20040326	20031226	BOE-A-2003-23646	
