bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20120101	20111125	BOE-A-2011-18541	
ci	CAPÍTULO I	1	20120101	20111125	BOE-A-2011-18541	
a1	Artículo 1	1	20120101	20111125	BOE-A-2011-18541	
a2	Artículo 2	1	20120101	20111125	BOE-A-2011-18541	
cii	CAPÍTULO II	1	20120101	20111125	BOE-A-2011-18541	
a3	Artículo 3	1	20120101	20111125	BOE-A-2011-18541	
a4	Artículo 4	1	20120101	20111125	BOE-A-2011-18541	
a5	Artículo 5	4	20240327	20240327	BOE-A-2024-6087	
ciii	CAPÍTULO III	1	20120101	20111125	BOE-A-2011-18541	
s1	Sección 1	1	20120101	20111125	BOE-A-2011-18541	
a6	Artículo 6	1	20120101	20111125	BOE-A-2011-18541	
a7	Artículo 7	1	20120101	20111125	BOE-A-2011-18541	
a8	Artículo 8	1	20120101	20111125	BOE-A-2011-18541	
a9	Artículo 9	1	20120101	20111125	BOE-A-2011-18541	
a10	Artículo 10	1	20120101	20111125	BOE-A-2011-18541	
a11	Artículo 11	1	20120101	20111125	BOE-A-2011-18541	
a12	Artículo 12	1	20120101	20111125	BOE-A-2011-18541	
a13	Artículo 13	1	20120101	20111125	BOE-A-2011-18541	
s2	Sección 2	1	20120101	20111125	BOE-A-2011-18541	
a14	Artículo 14	1	20120101	20111125	BOE-A-2011-18541	
a15	Artículo 15	1	20120101	20111125	BOE-A-2011-18541	
s3	Sección 3	1	20120101	20111125	BOE-A-2011-18541	
a16	Artículo 16	1	20120101	20111125	BOE-A-2011-18541	
a17	Artículo 17	1	20120101	20111125	BOE-A-2011-18541	
a18	Artículo 18	1	20120101	20111125	BOE-A-2011-18541	
a19	Artículo 19	1	20120101	20111125	BOE-A-2011-18541	
s4	Sección 4	1	20120101	20111125	BOE-A-2011-18541	
a20	Artículo 20	1	20120101	20111125	BOE-A-2011-18541	
a21	Artículo 21	1	20120101	20111125	BOE-A-2011-18541	
a22	Artículo 22	1	20120101	20111125	BOE-A-2011-18541	
civ	CAPÍTULO IV	1	20120101	20111125	BOE-A-2011-18541	
a23	Artículo 23	1	20120101	20111125	BOE-A-2011-18541	
a24	Artículo 24	1	20120101	20111125	BOE-A-2011-18541	
a25	Artículo 25	1	20120101	20111125	BOE-A-2011-18541	
a26	Artículo 26	1	20120101	20111125	BOE-A-2011-18541	
a27	Artículo 27	1	20120101	20111125	BOE-A-2011-18541	
a28	Artículo 28	1	20120101	20111125	BOE-A-2011-18541	
a29	Artículo 29	1	20120101	20111125	BOE-A-2011-18541	
a30	Artículo 30	1	20120101	20111125	BOE-A-2011-18541	
a31	Artículo 31	1	20120101	20111125	BOE-A-2011-18541	
a32	Artículo 32	1	20120101	20111125	BOE-A-2011-18541	
daprimera	Disposición adicional primera	1	20120101	20111125	BOE-A-2011-18541	
dasegunda	Disposición adicional segunda	1	20120101	20111125	BOE-A-2011-18541	
datercera	Disposición adicional tercera	1	20120101	20111125	BOE-A-2011-18541	
dacuarta	Disposición adicional cuarta	1	20120101	20111125	BOE-A-2011-18541	
daquinta	Disposición adicional quinta	1	20120101	20111125	BOE-A-2011-18541	
dasexta	Disposición adicional sexta	1	20120101	20111125	BOE-A-2011-18541	
daseptima	Disposición adicional séptima	1	20120101	20111125	BOE-A-2011-18541	
daoctava	Disposición adicional octava	1	20120101	20111125	BOE-A-2011-18541	
danovena	Disposición adicional novena	1	20120101	20111125	BOE-A-2011-18541	
dtprimera	Disposición transitoria primera	1	20120101	20111125	BOE-A-2011-18541	
dtsegunda	Disposición transitoria segunda	1	20120101	20111125	BOE-A-2011-18541	
ddunica	Disposición derogatoria única	1	20120101	20111125	BOE-A-2011-18541	
dfprimera	Disposición final primera	1	20120101	20111125	BOE-A-2011-18541	
dfsegunda	Disposición final segunda	1	20120101	20111125	BOE-A-2011-18541	
dftercera	Disposición final tercera	1	20120101	20111125	BOE-A-2011-18541	
dfcuarta	Disposición final cuarta	1	20120101	20111125	BOE-A-2011-18541	
dfquinta	Disposición final quinta	1	20120101	20111125	BOE-A-2011-18541	
firma		1	20120101	20111125	BOE-A-2011-18541	
