bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20071219	20071218	BOE-A-2008-2492	
tp	TÍTULO PRELIMINAR	1	20071219	20071218	BOE-A-2008-2492	
a1	Artículo 1	1	20071219	20071218	BOE-A-2008-2492	
a2	Artículo 2	1	20071219	20071218	BOE-A-2008-2492	
a3	Artículo 3	2	20181016	20181015	BOE-A-2018-15239	
a4	Artículo 4	1	20071219	20071218	BOE-A-2008-2492	
ti	TÍTULO I	1	20071219	20071218	BOE-A-2008-2492	
ci	CAPÍTULO I	1	20071219	20071218	BOE-A-2008-2492	
a5	Artículo 5	1	20071219	20071218	BOE-A-2008-2492	
a6	Artículo 6	2	20240217	20240216	BOE-A-2024-90030	
a7	Artículo 7	2	20181016	20181015	BOE-A-2018-15239	
a8	Artículo 8	3	20240217	20240216	BOE-A-2024-90030	
a9	Artículo 9	2	20181016	20181015	BOE-A-2018-15239	
a9-2	Artículo 9 bis	1	20181016	20181015	BOE-A-2018-15239	
a1-2	Artículo 10	2	20181016	20181015	BOE-A-2018-15239	
ci-2	CAPÍTULO II	1	20071219	20071218	BOE-A-2008-2492	
a1-3	Artículo 11	2	20181016	20181015	BOE-A-2018-15239	
a1-12	Artículo 11 bis	1	20181016	20181015	BOE-A-2018-15239	
a1-4	Artículo 12	2	20181016	20181015	BOE-A-2018-15239	
a1-5	Artículo 13	2	20181016	20181015	BOE-A-2018-15239	
ti-2	TÍTULO II	1	20071219	20071218	BOE-A-2008-2492	
ci-3	CAPÍTULO I	1	20071219	20071218	BOE-A-2008-2492	
s1	Sección 1	1	20071219	20071218	BOE-A-2008-2492	
a1-6	Artículo 14	1	20071219	20071218	BOE-A-2008-2492	
a1-7	Artículo 15	2	20181016	20181015	BOE-A-2018-15239	
a1-13	Artículo 15 bis	1	20181016	20181015	BOE-A-2018-15239	
a1-8	Artículo 16	2	20181016	20181015	BOE-A-2018-15239	
a1-9	Artículo 17	2	20181016	20181015	BOE-A-2018-15239	
a1-10	Artículo 18	1	20071219	20071218	BOE-A-2008-2492	
a1-11	Artículo 19	2	20181016	20181015	BOE-A-2018-15239	
s2	Sección 2	1	20071219	20071218	BOE-A-2008-2492	
a2-2	Artículo 20	2	20181016	20181015	BOE-A-2018-15239	
a2-3	Artículo 21	2	20181016	20181015	BOE-A-2018-15239	
a2-12	Artículo 21 bis	1	20181016	20181015	BOE-A-2018-15239	
ci-4	CAPÍTULO II	1	20071219	20071218	BOE-A-2008-2492	
a2-4	Artículo 22	1	20071219	20071218	BOE-A-2008-2492	
s1-2	Sección 1	1	20071219	20071218	BOE-A-2008-2492	
s1-3	Subsección 1	1	20071219	20071218	BOE-A-2008-2492	
a2-5	Artículo 23	2	20181016	20181015	BOE-A-2018-15239	
a2-6	Artículo 24	1	20071219	20071218	BOE-A-2008-2492	
a2-7	Artículo 25	2	20181016	20181015	BOE-A-2018-15239	
a2-8	Artículo 26	1	20071219	20071218	BOE-A-2008-2492	
a2-13	Artículo 26 bis	1	20181016	20181015	BOE-A-2018-15239	
a2-9	Artículo 27	3	20240217	20240216	BOE-A-2024-90030	
a2-10	Artículo 28	2	20181016	20181015	BOE-A-2018-15239	
a2-11	Artículo 29	2	20181016	20181015	BOE-A-2018-15239	
a3-2	Artículo 30	1	20071219	20071218	BOE-A-2008-2492	
s2-2	Subsección 2	1	20071219	20071218	BOE-A-2008-2492	
a3-3	Artículo 31	3	20240217	20240216	BOE-A-2024-90030	
a3-4	Artículo 32	2	20181016	20181015	BOE-A-2018-15239	
a3-5	Artículo 33	1	20071219	20071218	BOE-A-2008-2492	
s2-3	Sección 2	1	20071219	20071218	BOE-A-2008-2492	
a3-6	Artículo 34	1	20071219	20071218	BOE-A-2008-2492	
a3-7	Artículo 35	1	20071219	20071218	BOE-A-2008-2492	
ci-5	CAPÍTULO III	1	20071219	20071218	BOE-A-2008-2492	
a3-8	Artículo 36	1	20071219	20071218	BOE-A-2008-2492	
a3-9	Artículo 37	2	20181016	20181015	BOE-A-2018-15239	
a3-12	Artículo 37 bis	1	20181016	20181015	BOE-A-2018-15239	
s1-4	Sección 1	1	20071219	20071218	BOE-A-2008-2492	
a3-10	Artículo 38	2	20181016	20181015	BOE-A-2018-15239	
s2-4	Sección 2	1	20071219	20071218	BOE-A-2008-2492	
a3-11	Artículo 39	2	20181016	20181015	BOE-A-2018-15239	
a4-2	Artículo 40	2	20181016	20181015	BOE-A-2018-15239	
ci-6	CAPÍTULO IV	1	20071219	20071218	BOE-A-2008-2492	
s1-5	Sección 1	1	20071219	20071218	BOE-A-2008-2492	
a4-3	Artículo 41	2	20181016	20181015	BOE-A-2018-15239	
a4-4	Artículo 42	1	20071219	20071218	BOE-A-2008-2492	
s2-5	Sección 2	2	20181016	20181015	BOE-A-2018-15239	
a4-5	Artículo 43	2	20181016	20181015	BOE-A-2018-15239	
a4-6	Artículo 44	1	20071219	20071218	BOE-A-2008-2492	
a4-7	Artículo 45	2	20181016	20181015	BOE-A-2018-15239	
a4-8	Artículo 46	1	20071219	20071218	BOE-A-2008-2492	
a4-9	Artículo 47	2	20181016	20181015	BOE-A-2018-15239	
a4-10	Artículo 48	1	20071219	20071218	BOE-A-2008-2492	
a4-12	Artículo 48 bis	1	20181016	20181015	BOE-A-2018-15239	
a4-11	Artículo 49	1	20071219	20071218	BOE-A-2008-2492	
cv	CAPÍTULO V	1	20071219	20071218	BOE-A-2008-2492	
a5-2	Artículo 50	2	20181016	20181015	BOE-A-2018-15239	
a5-12	Artículo 50 bis	1	20181016	20181015	BOE-A-2018-15239	
a5-13	Artículo 50 ter	1	20181016	20181015	BOE-A-2018-15239	
a5-14	Artículo 50 quáter	1	20181016	20181015	BOE-A-2018-15239	
a5-3	Artículo 51	2	20181016	20181015	BOE-A-2018-15239	
a5-4	Artículo 52	2	20181016	20181015	BOE-A-2018-15239	
a5-15	Artículo 52 bis	1	20181016	20181015	BOE-A-2018-15239	
cv-2	CAPÍTULO VI	1	20071219	20071218	BOE-A-2008-2492	
a5-5	Artículo 53	1	20071219	20071218	BOE-A-2008-2492	
a5-6	Artículo 54	2	20181016	20181015	BOE-A-2018-15239	
a5-7	Artículo 55	1	20071219	20071218	BOE-A-2008-2492	
a5-8	Artículo 56	2	20181016	20181015	BOE-A-2018-15239	
cv-3	CAPÍTULO VII	1	20071219	20071218	BOE-A-2008-2492	
a5-9	Artículo 57	2	20181016	20181015	BOE-A-2018-15239	
a5-10	Artículo 58	2	20181016	20181015	BOE-A-2018-15239	
ti-3	TÍTULO III	1	20071219	20071218	BOE-A-2008-2492	
a5-11	Artículo 59	1	20071219	20071218	BOE-A-2008-2492	
a6-2	Artículo 60	1	20071219	20071218	BOE-A-2008-2492	
a6-3	Artículo 61	2	20181016	20181015	BOE-A-2018-15239	
a6-4	Artículo 62	1	20071219	20071218	BOE-A-2008-2492	
a6-9	Artículo 62 bis	1	20181016	20181015	BOE-A-2018-15239	
a6-5	Artículo 63	1	20071219	20071218	BOE-A-2008-2492	
ti-4	TÍTULO IV	1	20071219	20071218	BOE-A-2008-2492	
ci-7	CAPÍTULO I	1	20181016	20181015	BOE-A-2018-15239	
a6-6	Artículo 64	1	20071219	20071218	BOE-A-2008-2492	
a6-7	Artículo 65	1	20071219	20071218	BOE-A-2008-2492	
a6-8	Artículo 66	1	20071219	20071218	BOE-A-2008-2492	
a6-10	Artículo 67	2	20181016	20181015	BOE-A-2018-15239	
ci-8	CAPÍTULO II	1	20181016	20181015	BOE-A-2018-15239	
a6-11	Artículo 68	1	20181016	20181015	BOE-A-2018-15239	
a6-12	Artículo 69	1	20181016	20181015	BOE-A-2018-15239	
a7-2	Artículo 70	1	20181016	20181015	BOE-A-2018-15239	
a7-3	Artículo 71	1	20181016	20181015	BOE-A-2018-15239	
a7-4	Artículo 72	1	20181016	20181015	BOE-A-2018-15239	
tv	TÍTULO V	1	20181016	20181015	BOE-A-2018-15239	
ci-9	CAPÍTULO I	1	20181016	20181015	BOE-A-2018-15239	
a7-5	Artículo 73	1	20181016	20181015	BOE-A-2018-15239	
a7-6	Artículo 74	1	20181016	20181015	BOE-A-2018-15239	
a7-7	Artículo 75	1	20181016	20181015	BOE-A-2018-15239	
a7-8	Artículo 76	1	20181016	20181015	BOE-A-2018-15239	
a7-9	Artículo 77	1	20181016	20181015	BOE-A-2018-15239	
a7-10	Artículo 78	1	20181016	20181015	BOE-A-2018-15239	
a7-11	Artículo 79	1	20181016	20181015	BOE-A-2018-15239	
ci-10	CAPÍTULO II	1	20181016	20181015	BOE-A-2018-15239	
a8-2	Artículo 80	1	20181016	20181015	BOE-A-2018-15239	
a8-3	Artículo 81	1	20181016	20181015	BOE-A-2018-15239	
a8-4	Artículo 82	1	20181016	20181015	BOE-A-2018-15239	
a8-5	Artículo 83	1	20181016	20181015	BOE-A-2018-15239	
a8-6	Artículo 84	1	20181016	20181015	BOE-A-2018-15239	
a8-7	Artículo 85	1	20181016	20181015	BOE-A-2018-15239	
a8-8	Artículo 86	1	20181016	20181015	BOE-A-2018-15239	
da	Disposición adicional única	1	20071219	20071218	BOE-A-2008-2492	
dt	Disposición transitoria única	1	20071219	20071218	BOE-A-2008-2492	
dd	Disposición derogatoria única	1	20071219	20071218	BOE-A-2008-2492	
df	Disposición final primera	1	20071219	20071218	BOE-A-2008-2492	
df-2	Disposición final segunda	1	20071219	20071218	BOE-A-2008-2492	
fi	[firma]	1	20071219	20071218	BOE-A-2008-2492	
