bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20030101	20021121	BOE-A-2002-22650	
preambulo		1	20030101	20021121	BOE-A-2002-22650	
a1	Artículo 1	1	20030101	20021121	BOE-A-2002-22650	
a2	Artículo 2	1	20030101	20021121	BOE-A-2002-22650	
a3	Artículo 3	1	20030101	20021121	BOE-A-2002-22650	
a4	Artículo 4	1	20030101	20021121	BOE-A-2002-22650	
daprimera	Disposición adicional primera	1	20030101	20021121	BOE-A-2002-22650	
dasegunda	Disposición adicional segunda	1	20030101	20021121	BOE-A-2002-22650	
dfprimera	Disposición final primera	1	20030101	20021121	BOE-A-2002-22650	
dfsegunda	Disposición final segunda	1	20030101	20021121	BOE-A-2002-22650	
firma		1	20030101	20021121	BOE-A-2002-22650	
an	[Anexo]	1	20030101	20021121	BOE-A-2002-22650	
ani	ANEXO I	1	20030101	20021121	BOE-A-2002-22650	
anii	ANEXO II	1	20030101	20021121	BOE-A-2002-22650	
aniii	ANEXO III	1	20030101	20021121	BOE-A-2002-22650	
aniv	ANEXO IV	1	20030101	20021121	BOE-A-2002-22650	
ai	[Información relacionada]	1	20030101	20021121	BOE-A-2002-22650	
