bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20021012	20020712	BOE-A-2002-13758	
preambulo		1	20021012	20020712	BOE-A-2002-13758	
ti	TÍTULO I	1	20021012	20020712	BOE-A-2002-13758	
ci	CAPÍTULO I	1	20021012	20020712	BOE-A-2002-13758	
a1	Artículo 1	3	20250123	20250123	BOE-A-2025-1136	
cii	CAPÍTULO II	1	20021012	20020712	BOE-A-2002-13758	
a2	Artículo 2	1	20021012	20020712	BOE-A-2002-13758	
a3	Artículo 3	3	20250123	20250123	BOE-A-2025-1136	
a4	Artículo 4	4	20250123	20250123	BOE-A-2025-1136	
a5	Artículo 5	1	20021012	20020712	BOE-A-2002-13758	
tii	TÍTULO II	1	20021012	20020712	BOE-A-2002-13758	
ci-2	CAPÍTULO I	1	20021012	20020712	BOE-A-2002-13758	
a6	Artículo 6	1	20021012	20020712	BOE-A-2002-13758	
a7	Artículo 7	3	20250123	20250123	BOE-A-2025-1136	
a8	Artículo 8	5	20250123	20250123	BOE-A-2025-1136	
cii-2	CAPÍTULO II	1	20021012	20020712	BOE-A-2002-13758	
s1	SECCIÓN 1	1	20021012	20020712	BOE-A-2002-13758	
a9	Artículo 9	2	20071230	20071229	BOE-A-2007-22440	
a10	Artículo 10	4	20140511	20140510	BOE-A-2014-4950	
a11	Artículo 11	5	20250123	20250123	BOE-A-2025-1136	
a12	Artículo 12	2	20071108	20071019	BOE-A-2007-18243	
a12bis	Artículo 12 bis	1	20080329	20071229	BOE-A-2007-22440	
a1-2	Artículo 12 ter	1	20201113	20201112	BOE-A-2020-14046	
s2	SECCIÓN 2	1	20021012	20020712	BOE-A-2002-13758	
a13	Artículo 13	3	20250123	20250123	BOE-A-2025-1136	
a14	Artículo 14	3	20250123	20250123	BOE-A-2025-1136	
a15	Artículo 15	3	20250123	20250123	BOE-A-2025-1136	
a16	Artículo 16	3	20250123	20250123	BOE-A-2025-1136	
a17	Artículo 17	4	20250123	20250123	BOE-A-2025-1136	
ciii	CAPÍTULO III	1	20021012	20020712	BOE-A-2002-13758	
a18	Artículo 18	3	20140511	20140510	BOE-A-2014-4950	
tiii	TÍTULO III	1	20021012	20020712	BOE-A-2002-13758	
a19	Artículo 19	1	20021012	20020712	BOE-A-2002-13758	
a20	Artículo 20	4	20140511	20140510	BOE-A-2014-4950	
a21	Artículo 21	4	20140511	20140510	BOE-A-2014-4950	
a22	Artículo 22	4	20140511	20140510	BOE-A-2014-4950	
tiv	TÍTULO IV	1	20021012	20020712	BOE-A-2002-13758	
a23	Artículo 23	1	20021012	20020712	BOE-A-2002-13758	
a24	Artículo 24	2	20071230	20071229	BOE-A-2007-22440	
a25	Artículo 25	2	20201113	20201112	BOE-A-2020-14046	
a26	Artículo 26	1	20021012	20020712	BOE-A-2002-13758	
a27	Artículo 27	2	20071230	20071229	BOE-A-2007-22440	
a28	Artículo 28	1	20021012	20020712	BOE-A-2002-13758	
a29	Artículo 29	1	20021012	20020712	BOE-A-2002-13758	
tv	TÍTULO V	1	20021012	20020712	BOE-A-2002-13758	
ci-3	CAPÍTULO I	1	20021012	20020712	BOE-A-2002-13758	
a30	Artículo 30	1	20021012	20020712	BOE-A-2002-13758	
a31	Artículo 31	2	20120401	20120331	BOE-A-2012-4442	
cii-3	CAPÍTULO II	1	20021012	20020712	BOE-A-2002-13758	
a32	Artículo 32	1	20021012	20020712	BOE-A-2002-13758	
tvi	TÍTULO VI	1	20021012	20020712	BOE-A-2002-13758	
a33	Artículo 33	2	20071230	20071229	BOE-A-2007-22440	
a34	Artículo 34	1	20021012	20020712	BOE-A-2002-13758	
a35	Artículo 35	7	20250123	20250123	BOE-A-2025-1136	
a3-3	Artículo 35 bis	1	20230510	20230509	BOE-A-2023-11022	
a36	Artículo 36	1	20021012	20020712	BOE-A-2002-13758	
a3-2	Artículo 36 bis	1	20201113	20201112	BOE-A-2020-14046	
tvii	TÍTULO VII	1	20021012	20020712	BOE-A-2002-13758	
a37	Artículo 37	6	20250123	20250123	BOE-A-2025-1136	
a38	Artículo 38	10	20250123	20250123	BOE-A-2025-1136	
a39	Artículo 39	4	20250123	20250123	BOE-A-2025-1136	
a39bis	Artículo 39 bis	2	20230510	20230509	BOE-A-2023-11022	
a3-4	Artículo 39 ter	3	20250123	20250123	BOE-A-2025-1136	
a40	Artículo 40	3	20230510	20230509	BOE-A-2023-11022	
a41	Artículo 41	1	20021012	20020712	BOE-A-2002-13758	
a42	Artículo 42	3	20250123	20250123	BOE-A-2025-1136	
a43	Artículo 43	8	20250123	20250123	BOE-A-2025-1136	
a44	Artículo 44	1	20021012	20020712	BOE-A-2002-13758	
a45	Artículo 45	1	20021012	20020712	BOE-A-2002-13758	
daprimera	Disposición adicional primera	1	20021012	20020712	BOE-A-2002-13758	
dasegunda	Disposición adicional segunda	1	20021012	20020712	BOE-A-2002-13758	
datercera	Disposición adicional tercera	2	20071230	20071229	BOE-A-2007-22440	
dacuarta	Disposición adicional cuarta	1	20021012	20020712	BOE-A-2002-13758	
daquinta	Disposición adicional quinta	4	20230510	20230509	BOE-A-2023-11022	
dasexta	Disposición adicional sexta	2	20140511	20140510	BOE-A-2014-4950	
daseptima	Disposición adicional séptima	1	20031105	20031104	BOE-A-2003-20253	
daoctava	Disposición adicional octava	1	20140511	20140510	BOE-A-2014-4950	
danovena	Disposición adicional novena	1	20140511	20140510	BOE-A-2014-4950	
dtunica	Disposición transitoria única	1	20021012	20020712	BOE-A-2002-13758	
dfprimera	Disposición final primera	1	20020713	20020712	BOE-A-2002-13758	
dfsegunda	Disposición final segunda	1	20020713	20020712	BOE-A-2002-13758	
dftercera	Disposición final tercera	1	20020713	20020712	BOE-A-2002-13758	
dfcuarta	Disposición final cuarta	1	20020713	20020712	BOE-A-2002-13758	
dfquinta	Disposición final quinta	1	20021012	20020712	BOE-A-2002-13758	
dfsexta	Disposición final sexta	1	20021012	20020712	BOE-A-2002-13758	
dfseptima	Disposición final séptima	1	20021012	20020712	BOE-A-2002-13758	
dfoctava	Disposición final octava	1	20021012	20020712	BOE-A-2002-13758	
dfnovena	Disposición final novena	1	20021012	20020712	BOE-A-2002-13758	
firma		1	20021012	20020712	BOE-A-2002-13758	
an	ANEXO	4	20250123	20250123	BOE-A-2025-1136	
