bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19831229	19831209	BOE-A-1984-1847	
tprimero	TÍTULO I	1	19831229	19831209	BOE-A-1984-1847	
cprimero	CAPÍTULO I	1	19831229	19831209	BOE-A-1984-1847	
a1	Artículo 1	1	19831229	19831209	BOE-A-1984-1847	
a2	Artículo 2	2	19960719	19960718	BOE-A-1996-18755	
a3	Artículo 3	1	19831229	19831209	BOE-A-1984-1847	
a4	Artículo 4	1	19831229	19831209	BOE-A-1984-1847	
cii	CAPÍTULO II	1	19831229	19831209	BOE-A-1984-1847	
a5	Artículo 5	3	20010606	20010605	BOE-A-2001-11813	
ciii	CAPÍTULO III	1	19831229	19831209	BOE-A-1984-1847	
a6	Artículo 6	1	19831229	19831209	BOE-A-1984-1847	
a7	Artículo 7	2	19960719	19960718	BOE-A-1996-18755	
civ	CAPÍTULO IV	1	19831229	19831209	BOE-A-1984-1847	
a8	Artículo 8	6	20210830	20210730	BOE-A-2021-13605	
a9	Artículo 9	2	19960719	19960718	BOE-A-1996-18755	
tii	TÍTULO II	1	19831229	19831209	BOE-A-1984-1847	
ci	CAPÍTULO I	1	19831229	19831209	BOE-A-1984-1847	
a10	Artículo 10	1	19831229	19831209	BOE-A-1984-1847	
a11	Artículo 11	2	19960719	19960718	BOE-A-1996-18755	
a12	Artículo 12	1	19831229	19831209	BOE-A-1984-1847	
cii-2	CAPÍTULO II	1	19831229	19831209	BOE-A-1984-1847	
a13	Artículo 13	1	19831229	19831209	BOE-A-1984-1847	
a14	Artículo 14	1	19831229	19831209	BOE-A-1984-1847	
a15	Artículo 15	1	19831229	19831209	BOE-A-1984-1847	
ciii-2	CAPÍTULO III	1	19831229	19831209	BOE-A-1984-1847	
a16	Artículo 16	1	19831229	19831209	BOE-A-1984-1847	
a17	Artículo 17	1	19831229	19831209	BOE-A-1984-1847	
a18	Artículo 18	1	19831229	19831209	BOE-A-1984-1847	
civ-2	CAPÍTULO IV	1	19831229	19831209	BOE-A-1984-1847	
a19	Artículo 19	1	19831229	19831209	BOE-A-1984-1847	
a20	Artículo 20	1	19831229	19831209	BOE-A-1984-1847	
a21	Artículo 21	1	19831229	19831209	BOE-A-1984-1847	
cv	CAPÍTULO V	1	19831229	19831209	BOE-A-1984-1847	
a22	Artículo 22	1	19831229	19831209	BOE-A-1984-1847	
a23	Artículo 23	1	19831229	19831209	BOE-A-1984-1847	
a24	Artículo 24	1	19831229	19831209	BOE-A-1984-1847	
a25	Artículo 25	1	19831229	19831209	BOE-A-1984-1847	
a26	Artículo 26	1	19831229	19831209	BOE-A-1984-1847	
cvi	CAPÍTULO VI	1	19831229	19831209	BOE-A-1984-1847	
a27	Artículo 27	1	19831229	19831209	BOE-A-1984-1847	
tiii	TÍTULO III	1	19831229	19831209	BOE-A-1984-1847	
cprimero-2	CAPÍTULO PRIMERO	1	19831229	19831209	BOE-A-1984-1847	
a28	Artículo 28	1	19831229	19831209	BOE-A-1984-1847	
a29	Artículo 29	1	19831229	19831209	BOE-A-1984-1847	
cii-3	CAPÍTULO II	1	19831229	19831209	BOE-A-1984-1847	
a30	Artículo 30	1	19831229	19831209	BOE-A-1984-1847	
ciii-3	CAPÍTULO III	1	19831229	19831209	BOE-A-1984-1847	
a31	Artículo 31	1	19831229	19831209	BOE-A-1984-1847	
a32	Artículo 32	1	19831229	19831209	BOE-A-1984-1847	
tiv	TÍTULO IV	1	19831229	19831209	BOE-A-1984-1847	
cprimero-3	CAPÍTULO PRIMERO	1	19831229	19831209	BOE-A-1984-1847	
a33	Artículo 33	1	19831229	19831209	BOE-A-1984-1847	
a34	Artículo 34	1	19831229	19831209	BOE-A-1984-1847	
cii-4	CAPÍTULO II	1	19831229	19831209	BOE-A-1984-1847	
a35	Artículo 35	1	19831229	19831209	BOE-A-1984-1847	
firma		1	19831229	19831209	BOE-A-1984-1847	
