bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20260326	20260306	BOE-A-2026-6643	
pr	[preambulo]	1	20260326	20260306	BOE-A-2026-6643	
tp	TÍTULO PRELIMINAR	1	20260326	20260306	BOE-A-2026-6643	
a1	Artículo 1	1	20260326	20260306	BOE-A-2026-6643	
a2	Artículo 2	1	20260326	20260306	BOE-A-2026-6643	
a3	Artículo 3	1	20260326	20260306	BOE-A-2026-6643	
a4	Artículo 4	1	20260326	20260306	BOE-A-2026-6643	
a5	Artículo 5	1	20260326	20260306	BOE-A-2026-6643	
a6	Artículo 6	1	20260326	20260306	BOE-A-2026-6643	
ti	TÍTULO I	1	20260326	20260306	BOE-A-2026-6643	
a7	Artículo 7	1	20260326	20260306	BOE-A-2026-6643	
ci	CAPÍTULO I	1	20260326	20260306	BOE-A-2026-6643	
a8	Artículo 8	1	20260326	20260306	BOE-A-2026-6643	
a9	Artículo 9	1	20260326	20260306	BOE-A-2026-6643	
a1-2	Artículo 10	1	20260326	20260306	BOE-A-2026-6643	
a1-3	Artículo 11	1	20260326	20260306	BOE-A-2026-6643	
a1-4	Artículo 12	1	20260326	20260306	BOE-A-2026-6643	
a1-5	Artículo 13	1	20260326	20260306	BOE-A-2026-6643	
a1-6	Artículo 14	1	20260326	20260306	BOE-A-2026-6643	
a1-7	Artículo 15	1	20260326	20260306	BOE-A-2026-6643	
a1-8	Artículo 16	1	20260326	20260306	BOE-A-2026-6643	
ci-2	CAPÍTULO II	1	20260326	20260306	BOE-A-2026-6643	
a1-9	Artículo 17	1	20260326	20260306	BOE-A-2026-6643	
a1-10	Artículo 18	1	20260326	20260306	BOE-A-2026-6643	
a1-11	Artículo 19	1	20260326	20260306	BOE-A-2026-6643	
a2-2	Artículo 20	1	20260326	20260306	BOE-A-2026-6643	
ci-3	CAPÍTULO III	1	20260326	20260306	BOE-A-2026-6643	
a2-3	Artículo 21	1	20260326	20260306	BOE-A-2026-6643	
a2-4	Artículo 22	1	20260326	20260306	BOE-A-2026-6643	
a2-5	Artículo 23	1	20260326	20260306	BOE-A-2026-6643	
a2-6	Artículo 24	1	20260326	20260306	BOE-A-2026-6643	
ti-2	TÍTULO II	1	20260326	20260306	BOE-A-2026-6643	
ci-4	CAPÍTULO I	1	20260326	20260306	BOE-A-2026-6643	
a2-7	Artículo 25	1	20260326	20260306	BOE-A-2026-6643	
a2-8	Artículo 26	1	20260326	20260306	BOE-A-2026-6643	
a2-9	Artículo 27	1	20260326	20260306	BOE-A-2026-6643	
a2-10	Artículo 28	1	20260326	20260306	BOE-A-2026-6643	
a2-11	Artículo 29	1	20260326	20260306	BOE-A-2026-6643	
a3-2	Artículo 30	1	20260326	20260306	BOE-A-2026-6643	
a3-3	Artículo 31	1	20260326	20260306	BOE-A-2026-6643	
a3-4	Artículo 32	1	20260326	20260306	BOE-A-2026-6643	
a3-5	Artículo 33	1	20260326	20260306	BOE-A-2026-6643	
ci-5	CAPÍTULO II	1	20260326	20260306	BOE-A-2026-6643	
a3-6	Artículo 34	1	20260326	20260306	BOE-A-2026-6643	
a3-7	Artículo 35	1	20260326	20260306	BOE-A-2026-6643	
a3-8	Artículo 36	1	20260326	20260306	BOE-A-2026-6643	
a3-9	Artículo 37	1	20260326	20260306	BOE-A-2026-6643	
ci-6	CAPÍTULO III	1	20260326	20260306	BOE-A-2026-6643	
a3-10	Artículo 38	1	20260326	20260306	BOE-A-2026-6643	
a3-11	Artículo 39	1	20260326	20260306	BOE-A-2026-6643	
a4-2	Artículo 40	1	20260326	20260306	BOE-A-2026-6643	
a4-3	Artículo 41	1	20260326	20260306	BOE-A-2026-6643	
a4-4	Artículo 42	1	20260326	20260306	BOE-A-2026-6643	
a4-5	Artículo 43	1	20260326	20260306	BOE-A-2026-6643	
