bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20121002	20121001	BOE-A-2012-13126	
ci	CAPÍTULO I	1	20121002	20121001	BOE-A-2012-13126	
a1	Artículo 1	1	20121002	20121001	BOE-A-2012-13126	
ci-2	CAPÍTULO II	1	20121002	20121001	BOE-A-2012-13126	
a2	Artículo 2	1	20121002	20121001	BOE-A-2012-13126	
ci-3	CAPÍTULO III	5	20170101	20161229	BOE-A-2017-658	
s1	Sección 1	1	20121002	20121001	BOE-A-2012-13126	
a3	Artículo 3	1	20121002	20121001	BOE-A-2012-13126	
a4	Artículo 4	2	20140101	20131231	BOE-A-2014-592	
a5	Artículo 5	1	20121002	20121001	BOE-A-2012-13126	
s2	Sección 2	1	20121002	20121001	BOE-A-2012-13126	
a6	Artículo 6	2	20250101	20241230	BOE-A-2025-413	
a7	Artículo 7	1	20121002	20121001	BOE-A-2012-13126	
a8	Artículo 8	1	20121002	20121001	BOE-A-2012-13126	
a9	Artículo 9	1	20121002	20121001	BOE-A-2012-13126	
a1-2	Artículo 10	1	20121002	20121001	BOE-A-2012-13126	
a1-3	Artículo 11	1	20121002	20121001	BOE-A-2012-13126	
a1-4	Artículo 12	1	20121002	20121001	BOE-A-2012-13126	
a1-5	Artículo 13	3	20250101	20241230	BOE-A-2025-413	
a1-6	Artículo 14	3	20150101	20141231	BOE-A-2015-680	
a1-7	Artículo 15	2	20170101	20161229	BOE-A-2017-658	
a1-8	Artículo 16	2	20250101	20241230	BOE-A-2025-413	
s3	Sección 3	1	20121002	20121001	BOE-A-2012-13126	
a1-9	Artículo 17	2	20250101	20241230	BOE-A-2025-413	
a1-10	Artículo 18	1	20121002	20121001	BOE-A-2012-13126	
a1-11	Artículo 19	1	20121002	20121001	BOE-A-2012-13126	
a2-2	Artículo 20	1	20121002	20121001	BOE-A-2012-13126	
a2-3	Artículo 21	3	20250101	20241230	BOE-A-2025-413	
a2-4	Artículo 22	1	20121002	20121001	BOE-A-2012-13126	
a2-5	Artículo 23	1	20121002	20121001	BOE-A-2012-13126	
a2-6	Artículo 24	1	20121002	20121001	BOE-A-2012-13126	
s4	Sección 4	1	20121002	20121001	BOE-A-2012-13126	
a2-7	Artículo 25	4	20180117	20180117	BOE-A-2018-604	
a2-8	Artículo 26	2	20250101	20241230	BOE-A-2025-413	
s5	Sección 5	1	20121002	20121001	BOE-A-2012-13126	
a2-9	Artículo 27	1	20121002	20121001	BOE-A-2012-13126	
a2-10	Artículo 28	1	20121002	20121001	BOE-A-2012-13126	
a2-11	Artículo 29	1	20121002	20121001	BOE-A-2012-13126	
a3-2	Artículo 30	1	20121002	20121001	BOE-A-2012-13126	
a3-3	Artículo 31	3	20150101	20141231	BOE-A-2015-680	
a3-4	Artículo 32	3	20250101	20241230	BOE-A-2025-413	
a3-5	Artículo 33	1	20121002	20121001	BOE-A-2012-13126	
ci-4	CAPÍTULO IV	1	20121002	20121001	BOE-A-2012-13126	
a3-6	Artículo 34	1	20121002	20121001	BOE-A-2012-13126	
da	Disposición adicional primera	2	20150101	20141231	BOE-A-2015-680	
da-2	Disposición adicional segunda	1	20121002	20121001	BOE-A-2012-13126	
da-3	Disposición adicional tercera	1	20121002	20121001	BOE-A-2012-13126	
da-4	Disposición adicional cuarta	1	20121002	20121001	BOE-A-2012-13126	
da-5	Disposición adicional quinta	1	20121002	20121001	BOE-A-2012-13126	
da-6	Disposición adicional sexta	1	20121002	20121001	BOE-A-2012-13126	
da-7	Disposición adicional séptima	1	20121002	20121001	BOE-A-2012-13126	
da-8	Disposición adicional octava	1	20121002	20121001	BOE-A-2012-13126	
dt	Disposición transitoria primera	1	20121002	20121001	BOE-A-2012-13126	
dt-2	Disposición transitoria segunda	1	20121002	20121001	BOE-A-2012-13126	
dd	Disposición derogatoria única	1	20121002	20121001	BOE-A-2012-13126	
df	Disposición final primera	1	20121002	20121001	BOE-A-2012-13126	
df-2	Disposición final segunda	1	20121002	20121001	BOE-A-2012-13126	
df-3	Disposición final tercera	1	20121002	20121001	BOE-A-2012-13126	
df-4	Disposición final cuarta	1	20121002	20121001	BOE-A-2012-13126	
fi	[firma]	1	20121002	20121001	BOE-A-2012-13126	
