bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pa		1	20201105	20201105	BOE-A-2020-13663	
fi	[firma]	1	20201105	20201105	BOE-A-2020-13663	
an	ANEJO	1	20201105	20201105	BOE-A-2020-13663	
A1	1. Contexto	1	20201105	20201105	BOE-A-2020-13663	
A2	2. Propósito y objetivos	1	20201105	20201105	BOE-A-2020-13663	
A3	3. Órganos, organismos y autoridades responsables	1	20201105	20201105	BOE-A-2020-13663	
A4	4. Niveles	1	20201105	20201105	BOE-A-2020-13663	
A5	5. Gestión en el marco de la Unión Europea	1	20201105	20201105	BOE-A-2020-13663	
A6	6. Aprobación y puesta en práctica	1	20201105	20201105	BOE-A-2020-13663	
an-2	ANEXOS	1	20201105	20201105	BOE-A-2020-13663	
ai	ANEXO I	1	20201105	20201105	BOE-A-2020-13663	
ai-2	ANEXO II	1	20201105	20201105	BOE-A-2020-13663	
