bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20060331	20060311	BOE-A-2006-4414	
preambulo		1	20060331	20060311	BOE-A-2006-4414	
a1	Artículo 1	1	20060331	20060311	BOE-A-2006-4414	
a2	Artículo 2	1	20060331	20060311	BOE-A-2006-4414	
a3	Artículo 3	1	20060331	20060311	BOE-A-2006-4414	
a4	Artículo 4	1	20060331	20060311	BOE-A-2006-4414	
a5	Artículo 5	1	20060331	20060311	BOE-A-2006-4414	
a6	Artículo 6	1	20060331	20060311	BOE-A-2006-4414	
a7	Artículo 7	1	20060331	20060311	BOE-A-2006-4414	
a8	Artículo 8	1	20060331	20060311	BOE-A-2006-4414	
a9	Artículo 9	1	20060331	20060311	BOE-A-2006-4414	
a10	Artículo 10	1	20060331	20060311	BOE-A-2006-4414	
a11	Artículo 11	1	20060331	20060311	BOE-A-2006-4414	
a12	Artículo 12	1	20060331	20060311	BOE-A-2006-4414	
daprimera	Disposición adicional primera	1	20060331	20060311	BOE-A-2006-4414	
dasegunda	Disposición adicional segunda	1	20060331	20060311	BOE-A-2006-4414	
dtunica	Disposición transitoria única	1	20060331	20060311	BOE-A-2006-4414	
ddunica	Disposición derogatoria única	1	20060331	20060311	BOE-A-2006-4414	
dfprimera	Disposición final primera	1	20060331	20060311	BOE-A-2006-4414	
dfsegunda	Disposición final segunda	1	20060331	20060311	BOE-A-2006-4414	
firma		1	20060331	20060311	BOE-A-2006-4414	
ani	ANEXO I	1	20060331	20060311	BOE-A-2006-4414	
anii	ANEXO II	1	20060331	20060311	BOE-A-2006-4414	
aniii	ANEXO III	1	20060331	20060311	BOE-A-2006-4414	
