bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20230313	20230221	BOE-A-2023-4513	
ti	TÍTULO I	1	20230313	20230221	BOE-A-2023-4513	
a1	Artículo 1	1	20230313	20230221	BOE-A-2023-4513	
a2	Artículo 2	1	20230313	20230221	BOE-A-2023-4513	
a3	Artículo 3	1	20230313	20230221	BOE-A-2023-4513	
ti-2	TÍTULO II	1	20230313	20230221	BOE-A-2023-4513	
ci	CAPÍTULO I	1	20230313	20230221	BOE-A-2023-4513	
a4	Artículo 4	1	20230313	20230221	BOE-A-2023-4513	
a5	Artículo 5	1	20230313	20230221	BOE-A-2023-4513	
a6	Artículo 6	1	20230313	20230221	BOE-A-2023-4513	
a7	Artículo 7	1	20230313	20230221	BOE-A-2023-4513	
a8	Artículo 8	1	20230313	20230221	BOE-A-2023-4513	
a9	Artículo 9	1	20230313	20230221	BOE-A-2023-4513	
ci-2	CAPÍTULO II	1	20230313	20230221	BOE-A-2023-4513	
a1-2	Artículo 10	1	20230313	20230221	BOE-A-2023-4513	
a1-3	Artículo 11	1	20230313	20230221	BOE-A-2023-4513	
a1-4	Artículo 12	1	20230313	20230221	BOE-A-2023-4513	
ci-3	CAPÍTULO III	1	20230313	20230221	BOE-A-2023-4513	
a1-5	Artículo 13	1	20230313	20230221	BOE-A-2023-4513	
a1-6	Artículo 14	1	20230313	20230221	BOE-A-2023-4513	
a1-7	Artículo 15	1	20230313	20230221	BOE-A-2023-4513	
ti-3	TÍTULO III	1	20230313	20230221	BOE-A-2023-4513	
a1-8	Artículo 16	1	20230313	20230221	BOE-A-2023-4513	
a1-9	Artículo 17	1	20230313	20230221	BOE-A-2023-4513	
a1-10	Artículo 18	1	20230313	20230221	BOE-A-2023-4513	
a1-11	Artículo 19	1	20230313	20230221	BOE-A-2023-4513	
a2-2	Artículo 20	1	20230313	20230221	BOE-A-2023-4513	
a2-3	Artículo 21	1	20230313	20230221	BOE-A-2023-4513	
a2-4	Artículo 22	1	20230313	20230221	BOE-A-2023-4513	
a2-5	Artículo 23	1	20230313	20230221	BOE-A-2023-4513	
a2-6	Artículo 24	1	20230313	20230221	BOE-A-2023-4513	
ti-4	TÍTULO IV	1	20230313	20230221	BOE-A-2023-4513	
a2-7	Artículo 25	1	20230313	20230221	BOE-A-2023-4513	
a2-8	Artículo 26	1	20230313	20230221	BOE-A-2023-4513	
tv	TÍTULO V	1	20230313	20230221	BOE-A-2023-4513	
a2-9	Artículo 27	1	20230313	20230221	BOE-A-2023-4513	
a2-10	Artículo 28	1	20230313	20230221	BOE-A-2023-4513	
tv-2	TÍTULO VI	1	20230313	20230221	BOE-A-2023-4513	
a2-11	Artículo 29	1	20230313	20230221	BOE-A-2023-4513	
a3-2	Artículo 30	1	20230313	20230221	BOE-A-2023-4513	
a3-3	Artículo 31	1	20230313	20230221	BOE-A-2023-4513	
a3-4	Artículo 32	1	20230313	20230221	BOE-A-2023-4513	
a3-5	Artículo 33	1	20230313	20230221	BOE-A-2023-4513	
a3-6	Artículo 34	1	20230313	20230221	BOE-A-2023-4513	
tv-3	TÍTULO VII	1	20230313	20230221	BOE-A-2023-4513	
a3-7	Artículo 35	1	20230313	20230221	BOE-A-2023-4513	
a3-8	Artículo 36	1	20230313	20230221	BOE-A-2023-4513	
a3-9	Artículo 37	1	20230313	20230221	BOE-A-2023-4513	
a3-10	Artículo 38	1	20230313	20230221	BOE-A-2023-4513	
a3-11	Artículo 39	1	20230313	20230221	BOE-A-2023-4513	
a4-2	Artículo 40	1	20230313	20230221	BOE-A-2023-4513	
a4-3	Artículo 41	1	20230313	20230221	BOE-A-2023-4513	
tv-4	TÍTULO VIII	1	20230313	20230221	BOE-A-2023-4513	
ci-4	CAPÍTULO I	1	20230313	20230221	BOE-A-2023-4513	
a4-4	Artículo 42	1	20230313	20230221	BOE-A-2023-4513	
a4-5	Artículo 43	1	20230313	20230221	BOE-A-2023-4513	
ci-5	CAPÍTULO II	1	20230313	20230221	BOE-A-2023-4513	
a4-6	Artículo 44	1	20230313	20230221	BOE-A-2023-4513	
a4-7	Artículo 45	1	20230313	20230221	BOE-A-2023-4513	
a4-8	Artículo 46	1	20230313	20230221	BOE-A-2023-4513	
a4-9	Artículo 47	1	20230313	20230221	BOE-A-2023-4513	
a4-10	Artículo 48	1	20230313	20230221	BOE-A-2023-4513	
a4-11	Artículo 49	1	20230313	20230221	BOE-A-2023-4513	
a5-2	Artículo 50	1	20230313	20230221	BOE-A-2023-4513	
a5-3	Artículo 51	1	20230313	20230221	BOE-A-2023-4513	
a5-4	Artículo 52	1	20230313	20230221	BOE-A-2023-4513	
ci-6	CAPÍTULO III	1	20230313	20230221	BOE-A-2023-4513	
a5-5	Artículo 53	1	20230313	20230221	BOE-A-2023-4513	
a5-6	Artículo 54	1	20230313	20230221	BOE-A-2023-4513	
a5-7	Artículo 55	1	20230313	20230221	BOE-A-2023-4513	
a5-8	Artículo 56	1	20230313	20230221	BOE-A-2023-4513	
a5-9	Artículo 57	1	20230313	20230221	BOE-A-2023-4513	
a5-10	Artículo 58	1	20230313	20230221	BOE-A-2023-4513	
a5-11	Artículo 59	1	20230313	20230221	BOE-A-2023-4513	
ti-5	TÍTULO IX	1	20230313	20230221	BOE-A-2023-4513	
a6-2	Artículo 60	1	20230313	20230221	BOE-A-2023-4513	
a6-3	Artículo 61	1	20230313	20230221	BOE-A-2023-4513	
a6-4	Artículo 62	1	20230313	20230221	BOE-A-2023-4513	
a6-5	Artículo 63	1	20230313	20230221	BOE-A-2023-4513	
a6-6	Artículo 64	1	20230313	20230221	BOE-A-2023-4513	
a6-7	Artículo 65	1	20230313	20230221	BOE-A-2023-4513	
a6-8	Artículo 66	1	20230313	20230221	BOE-A-2023-4513	
a6-9	Artículo 67	1	20230313	20230221	BOE-A-2023-4513	
a6-10	Artículo 68	1	20230313	20230221	BOE-A-2023-4513	
da	Disposición adicional primera	1	20230313	20230221	BOE-A-2023-4513	
da-2	Disposición adicional segunda	1	20230313	20230221	BOE-A-2023-4513	
da-3	Disposición adicional tercera	1	20230313	20230221	BOE-A-2023-4513	
da-4	Disposición adicional cuarta	1	20230313	20230221	BOE-A-2023-4513	
da-5	Disposición adicional quinta	1	20230313	20230221	BOE-A-2023-4513	
da-6	Disposición adicional sexta	1	20230313	20230221	BOE-A-2023-4513	
dt	Disposición transitoria primera	1	20230313	20230221	BOE-A-2023-4513	
dt-2	Disposición transitoria segunda	1	20230313	20230221	BOE-A-2023-4513	
dt-3	Disposición transitoria tercera	1	20230313	20230221	BOE-A-2023-4513	
df	Disposición final primera	1	20230313	20230221	BOE-A-2023-4513	
df-2	Disposición final segunda	1	20230313	20230221	BOE-A-2023-4513	
df-3	Disposición final tercera	1	20230313	20230221	BOE-A-2023-4513	
df-4	Disposición final cuarta	1	20230313	20230221	BOE-A-2023-4513	
df-5	Disposición final quinta	1	20230313	20230221	BOE-A-2023-4513	
df-6	Disposición final sexta	1	20230313	20230221	BOE-A-2023-4513	
df-7	Disposición final séptima	1	20230313	20230221	BOE-A-2023-4513	
df-8	Disposición final octava	1	20230313	20230221	BOE-A-2023-4513	
df-9	Disposición final novena	1	20230313	20230221	BOE-A-2023-4513	
df-10	Disposición final décima	1	20230313	20230221	BOE-A-2023-4513	
df-11	Disposición final undécima	1	20230313	20230221	BOE-A-2023-4513	
df-12	Disposición final duodécima	1	20230313	20230221	BOE-A-2023-4513	
fi	[firma]	1	20230313	20230221	BOE-A-2023-4513	
