bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20240822	20240802	BOE-A-2024-15936	
ci	CAPÍTULO I	1	20240822	20240802	BOE-A-2024-15936	
ap	Artículo primero	1	20240822	20240802	BOE-A-2024-15936	
ci-2	CAPÍTULO II	1	20240822	20240802	BOE-A-2024-15936	
as	Artículo segundo	1	20240822	20240802	BOE-A-2024-15936	
at	Artículo tercero	1	20240822	20240802	BOE-A-2024-15936	
ac	Artículo cuarto	1	20240822	20240802	BOE-A-2024-15936	
aq	Artículo quinto	1	20240822	20240802	BOE-A-2024-15936	
as-2	Artículo sexto	1	20240822	20240802	BOE-A-2024-15936	
ci-3	CAPÍTULO III	1	20240822	20240802	BOE-A-2024-15936	
as-3	Artículo séptimo	1	20240822	20240802	BOE-A-2024-15936	
ci-4	CAPÍTULO IV	1	20240822	20240802	BOE-A-2024-15936	
ao	Artículo octavo	1	20240822	20240802	BOE-A-2024-15936	
cv	CAPÍTULO V	1	20240822	20240802	BOE-A-2024-15936	
an	Artículo noveno	1	20240822	20240802	BOE-A-2024-15936	
ad	Artículo décimo	1	20240822	20240802	BOE-A-2024-15936	
cv-2	CAPÍTULO VI	1	20240822	20240802	BOE-A-2024-15936	
au	Artículo undécimo	1	20240822	20240802	BOE-A-2024-15936	
cv-3	CAPÍTULO VII	1	20240822	20240802	BOE-A-2024-15936	
ad-2	Artículo duodécimo	1	20240822	20240802	BOE-A-2024-15936	
cv-4	CAPÍTULO VIII	1	20240822	20240802	BOE-A-2024-15936	
ad-3	Artículo decimotercero	1	20240822	20240802	BOE-A-2024-15936	
ci-5	CAPÍTULO IX	1	20240822	20240802	BOE-A-2024-15936	
ad-4	Artículo decimocuarto	1	20240822	20240802	BOE-A-2024-15936	
cx	CAPÍTULO X	1	20240822	20240802	BOE-A-2024-15936	
ad-5	Artículo decimoquinto	1	20240822	20240802	BOE-A-2024-15936	
cx-2	CAPÍTULO XI	1	20240822	20240802	BOE-A-2024-15936	
ad-6	Artículo decimosexto	1	20240822	20240802	BOE-A-2024-15936	
cx-3	CAPÍTULO XII	1	20240822	20240802	BOE-A-2024-15936	
ad-7	Artículo decimoséptimo	1	20240822	20240802	BOE-A-2024-15936	
cx-4	CAPÍTULO XIII	1	20240822	20240802	BOE-A-2024-15936	
ad-8	Artículo decimoctavo	1	20240822	20240802	BOE-A-2024-15936	
da	Disposición adicional primera	1	20240822	20240802	BOE-A-2024-15936	
da-2	Disposición adicional segunda	1	20240822	20240802	BOE-A-2024-15936	
da-3	Disposición adicional tercera	1	20240822	20240802	BOE-A-2024-15936	
da-4	Disposición adicional cuarta	1	20240822	20240802	BOE-A-2024-15936	
da-5	Disposición adicional quinta	1	20240822	20240802	BOE-A-2024-15936	
da-6	Disposición adicional sexta	1	20240822	20240802	BOE-A-2024-15936	
dt	Disposición transitoria primera	1	20240822	20240802	BOE-A-2024-15936	
dt-2	Disposición transitoria segunda	1	20240822	20240802	BOE-A-2024-15936	
dt-3	Disposición transitoria tercera	1	20240822	20240802	BOE-A-2024-15936	
df	Disposición final primera	1	20240822	20240802	BOE-A-2024-15936	
df-2	Disposición final segunda	1	20240822	20240802	BOE-A-2024-15936	
df-3	Disposición final tercera	1	20240822	20240802	BOE-A-2024-15936	
df-4	Disposición final cuarta	1	20240822	20240802	BOE-A-2024-15936	
df-5	Disposición final quinta	1	20240822	20240802	BOE-A-2024-15936	
df-6	Disposición final sexta	1	20240822	20240802	BOE-A-2024-15936	
df-7	Disposición final séptima	1	20240822	20240802	BOE-A-2024-15936	
df-8	Disposición final octava	1	20240822	20240802	BOE-A-2024-15936	
df-9	Disposición final novena	1	20240822	20240802	BOE-A-2024-15936	
df-10	Disposición final décima	1	20240822	20240802	BOE-A-2024-15936	
df-11	Disposición final undécima	1	20240822	20240802	BOE-A-2024-15936	
df-12	Disposición final duodécima	1	20240822	20240802	BOE-A-2024-15936	
df-13	Disposición final decimotercera	1	20240822	20240802	BOE-A-2024-15936	
df-14	Disposición final decimocuarta	1	20240822	20240802	BOE-A-2024-15936	
df-15	Disposición final decimoquinta	1	20240822	20240802	BOE-A-2024-15936	
fi	[firma]	1	20240822	20240802	BOE-A-2024-15936	
