bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19880323	19880322	BOE-A-1988-8592	
tpreliminar	TÍTULO PRELIMINAR	1	19880323	19880322	BOE-A-1988-8592	
a1	Art 1	1	19880323	19880322	BOE-A-1988-8592	
a2	Art 2	4	20010613	20010612	BOE-A-2001-12263	
a3	Art 3	1	19880323	19880322	BOE-A-1988-8592	
a4	Art 4	1	19880323	19880322	BOE-A-1988-8592	
tprimero	TÍTULO I	1	19880323	19880322	BOE-A-1988-8592	
cprimero	CAPÍTULO I	1	19880323	19880322	BOE-A-1988-8592	
a5	Art 5	1	19880323	19880322	BOE-A-1988-8592	
a6	Art 6	3	19881201	19881201	BOE-A-1988-27697	
a7	Art 7	1	19880323	19880322	BOE-A-1988-8592	
cii	CAPÍTULO II	1	19880323	19880322	BOE-A-1988-8592	
a8	Art 8	4	20010613	20010612	BOE-A-2001-12263	
a9	Art 9	1	19880323	19880322	BOE-A-1988-8592	
a10	Art 10	1	19880323	19880322	BOE-A-1988-8592	
ciii	CAPÍTULO III	1	19880323	19880322	BOE-A-1988-8592	
a11	Art 11	6	20260101	20251231	BOE-A-2026-945	
a12	Art 12	3	19881201	19881201	BOE-A-1988-27697	
a13	Art 13	1	19880323	19880322	BOE-A-1988-8592	
civ	CAPÍTULO IV	1	19880323	19880322	BOE-A-1988-8592	
a14	Art 14	1	19880323	19880322	BOE-A-1988-8592	
a15	Art 15	1	19880323	19880322	BOE-A-1988-8592	
tii	TÍTULO II	1	19880323	19880322	BOE-A-1988-8592	
cprimero-2	CAPÍTULO I	1	19880323	19880322	BOE-A-1988-8592	
a16	Art 16	2	20110507	20110506	BOE-A-2011-8344	
a17	Art 17	3	20110507	20110506	BOE-A-2011-8344	
a18	Art 18	3	20110507	20110506	BOE-A-2011-8344	
cii-2	CAPÍTULO II	1	19880323	19880322	BOE-A-1988-8592	
a19	Art 19	2	20110507	20110506	BOE-A-2011-8344	
a20	Art 20	1	19880323	19880322	BOE-A-1988-8592	
a21	Art 21	2	20110507	20110506	BOE-A-2011-8344	
a21bis	Art 21 bis	1	20110507	20110506	BOE-A-2011-8344	
a22	Art 22	2	20110507	20110506	BOE-A-2011-8344	
a23	Art 23	2	20110507	20110506	BOE-A-2011-8344	
tiii	TÍTULO III	1	19880323	19880322	BOE-A-1988-8592	
ci	CAPÍTULO I	1	19880323	19880322	BOE-A-1988-8592	
a24	Art 24	3	20110507	20110506	BOE-A-2011-8344	
a25	Art 25	1	19880323	19880322	BOE-A-1988-8592	
a26	Art 26	1	19880323	19880322	BOE-A-1988-8592	
a27	Art 27	2	20110507	20110506	BOE-A-2011-8344	
a28	Art 28	1	19880323	19880322	BOE-A-1988-8592	
cii-3	CAPÍTULO II	1	19880323	19880322	BOE-A-1988-8592	
a29	Art 29	1	19880323	19880322	BOE-A-1988-8592	
a30	Art 30	1	19880323	19880322	BOE-A-1988-8592	
a31	Art 31	1	19880323	19880322	BOE-A-1988-8592	
a32	Art 32	1	19880323	19880322	BOE-A-1988-8592	
a33	Art 33	1	19880323	19880322	BOE-A-1988-8592	
tiv	TÍTULO IV	1	19880323	19880322	BOE-A-1988-8592	
cunico	CAPÍTULO ÚNICO	1	19880323	19880322	BOE-A-1988-8592	
a34	Art 34	1	19880323	19880322	BOE-A-1988-8592	
a35	Art 35	1	19880323	19880322	BOE-A-1988-8592	
da	DISPOSICIÓN ADICIONAL	1	19880323	19880322	BOE-A-1988-8592	
dt	DISPOSICIONES TRANSITORIAS	1	19880323	19880322	BOE-A-1988-8592	
primera	Primera	1	19880323	19880322	BOE-A-1988-8592	
segunda	Segunda	1	19880323	19880322	BOE-A-1988-8592	
tercera	Tercera	2	20110507	20110506	BOE-A-2011-8344	
cuaa	Cuarta	1	19880323	19880322	BOE-A-1988-8592	
df	DISPOSICIÓN FINAL	1	19880323	19880322	BOE-A-1988-8592	
firma		1	19880323	19880322	BOE-A-1988-8592	
