bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20150630	20140630	BOE-A-2014-7534	
ti	TÍTULO I	1	20150630	20140630	BOE-A-2014-7534	
a1	Artículo 1	1	20150630	20140630	BOE-A-2014-7534	
a2	Artículo 2	1	20150630	20140630	BOE-A-2014-7534	
a3	Artículo 3	1	20150630	20140630	BOE-A-2014-7534	
a4	Artículo 4	1	20150630	20140630	BOE-A-2014-7534	
a5	Artículo 5	1	20150630	20140630	BOE-A-2014-7534	
a6	Artículo 6	1	20150630	20140630	BOE-A-2014-7534	
a7	Artículo 7	1	20150630	20140630	BOE-A-2014-7534	
a8	Artículo 8	1	20150630	20140630	BOE-A-2014-7534	
tii	TÍTULO II	1	20150630	20140630	BOE-A-2014-7534	
a9	Artículo 9	1	20150630	20140630	BOE-A-2014-7534	
a10	Artículo 10	1	20150630	20140630	BOE-A-2014-7534	
a11	Artículo 11	2	20240605	20240604	BOE-A-2024-90111	
a12	Artículo 12	1	20150630	20140630	BOE-A-2014-7534	
a13	Artículo 13	2	20240217	20240216	BOE-A-2024-90030	
a14	Artículo 14	1	20150630	20140630	BOE-A-2014-7534	
a15	Artículo 15	1	20150630	20140630	BOE-A-2014-7534	
a16	Artículo 16	1	20150630	20140630	BOE-A-2014-7534	
a17	Artículo 17	1	20150630	20140630	BOE-A-2014-7534	
a18	Artículo 18	1	20150630	20140630	BOE-A-2014-7534	
a19	Artículo 19	1	20150630	20140630	BOE-A-2014-7534	
a20	Artículo 20	1	20150630	20140630	BOE-A-2014-7534	
a21	Artículo 21	1	20150630	20140630	BOE-A-2014-7534	
a22	Artículo 22	1	20150630	20140630	BOE-A-2014-7534	
a23	Artículo 23	1	20150630	20140630	BOE-A-2014-7534	
tiii	TÍTULO III	1	20150630	20140630	BOE-A-2014-7534	
ci	CAPÍTULO I	1	20150630	20140630	BOE-A-2014-7534	
a24	Artículo 24	1	20150630	20140630	BOE-A-2014-7534	
a25	Artículo 25	1	20150630	20140630	BOE-A-2014-7534	
a26	Artículo 26	1	20150630	20140630	BOE-A-2014-7534	
a27	Artículo 27	1	20150630	20140630	BOE-A-2014-7534	
cii	CAPÍTULO II	1	20150630	20140630	BOE-A-2014-7534	
a28	Artículo 28	1	20150630	20140630	BOE-A-2014-7534	
a29	Artículo 29	1	20150630	20140630	BOE-A-2014-7534	
a30	Artículo 30	1	20150630	20140630	BOE-A-2014-7534	
a31	Artículo 31	1	20150630	20140630	BOE-A-2014-7534	
a32	Artículo 32	1	20150630	20140630	BOE-A-2014-7534	
a33	Artículo 33	1	20150630	20140630	BOE-A-2014-7534	
a34	Artículo 34	1	20150630	20140630	BOE-A-2014-7534	
tiv	TÍTULO IV	1	20150630	20140630	BOE-A-2014-7534	
a35	Artículo 35	1	20150630	20140630	BOE-A-2014-7534	
a36	Artículo 36	1	20150630	20140630	BOE-A-2014-7534	
a37	Artículo 37	1	20150630	20140630	BOE-A-2014-7534	
a38	Artículo 38	1	20150630	20140630	BOE-A-2014-7534	
a39	Artículo 39	1	20150630	20140630	BOE-A-2014-7534	
tv	TÍTULO V	1	20150101	20140630	BOE-A-2014-7534	
ci-2	CAPÍTULO I	1	20150101	20140630	BOE-A-2014-7534	
a40	Artículo 40	1	20150101	20140630	BOE-A-2014-7534	
a41	Artículo 41	1	20150101	20140630	BOE-A-2014-7534	
a42	Artículo 42	1	20150101	20140630	BOE-A-2014-7534	
cii-2	CAPÍTULO II	1	20150101	20140630	BOE-A-2014-7534	
a43	Artículo 43	1	20150101	20140630	BOE-A-2014-7534	
a44	Artículo 44	1	20150101	20140630	BOE-A-2014-7534	
a45	Artículo 45	1	20150101	20140630	BOE-A-2014-7534	
a46	Artículo 46	1	20150101	20140630	BOE-A-2014-7534	
a47	Artículo 47	1	20150101	20140630	BOE-A-2014-7534	
a48	Artículo 48	2	20260326	20260306	BOE-A-2026-6643	
a49	Artículo 49	1	20150101	20140630	BOE-A-2014-7534	
tvi	TÍTULO VI	1	20150630	20140630	BOE-A-2014-7534	
a50	Artículo 50	2	20260326	20260306	BOE-A-2026-6643	
a51	Artículo 51	2	20260326	20260306	BOE-A-2026-6643	
a52	Artículo 52	2	20260326	20260306	BOE-A-2026-6643	
a53	Artículo 53	2	20260326	20260306	BOE-A-2026-6643	
a54	Artículo 54	2	20260326	20260306	BOE-A-2026-6643	
a55	Artículo 55	2	20260326	20260306	BOE-A-2026-6643	
a56	Artículo 56	2	20260326	20260306	BOE-A-2026-6643	
a57	Artículo 57	2	20260326	20260306	BOE-A-2026-6643	
a58	Artículo 58	2	20260326	20260306	BOE-A-2026-6643	
daprimera	Disposición adicional primera	1	20150630	20140630	BOE-A-2014-7534	
dasegunda	Disposición adicional segunda	1	20150630	20140630	BOE-A-2014-7534	
datercera	Disposición adicional tercera	1	20150630	20140630	BOE-A-2014-7534	
dacuaa	Disposición adicional cuarta	1	20150630	20140630	BOE-A-2014-7534	
daquinta	Disposición adicional quinta	1	20150630	20140630	BOE-A-2014-7534	
dasexta	Disposición adicional sexta	1	20150630	20140630	BOE-A-2014-7534	
daseptima	Disposición adicional séptima	2	20210223	20210222	BOE-A-2021-90075	
dtprimera	Disposición transitoria primera	1	20150630	20140630	BOE-A-2014-7534	
dtsegunda	Disposición transitoria segunda	1	20150630	20140630	BOE-A-2014-7534	
ddunica	Disposición derogatoria única	1	20150630	20140630	BOE-A-2014-7534	
dfprimera	Disposición final primera	1	20150630	20140630	BOE-A-2014-7534	
dfsegunda	Disposición final segunda	1	20150630	20140630	BOE-A-2014-7534	
dftercera	Disposición final tercera	1	20150630	20140630	BOE-A-2014-7534	
dfcuaa	Disposición final cuarta	1	20150630	20140630	BOE-A-2014-7534	
dfquinta	Disposición final quinta	3	20150630	20140630	BOE-A-2014-7534	POSIBLE REFORMA CRUZADA
fi		1	20150630	20140630	BOE-A-2014-7534	
