bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20180805	20180804	BOE-A-2018-11135	
au	Artículo único	1	20180805	20180804	BOE-A-2018-11135	
da	Disposición adicional única	1	20180805	20180804	BOE-A-2018-11135	
dt	Disposición transitoria primera	1	20180805	20180804	BOE-A-2018-11135	
dt-2	Disposición transitoria segunda	1	20180805	20180804	BOE-A-2018-11135	
dd	Disposición derogatoria única	1	20180805	20180804	BOE-A-2018-11135	
df	Disposición final primera	1	20180805	20180804	BOE-A-2018-11135	
df-2	Disposición final segunda	1	20180805	20180804	BOE-A-2018-11135	
df-3	Disposición final tercera	2	20201119	20201118	BOE-A-2020-14370	
df-4	Disposición final cuarta	1	20180805	20180804	BOE-A-2018-11135	
fi	[firma]	1	20180805	20180804	BOE-A-2018-11135	
