bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19940609	19940520	BOE-A-1994-11418	
ci	Capítulo I	1	20091224	20091223	BOE-A-2009-20724	
a1	Artículo 1	1	19940609	19940520	BOE-A-1994-11418	
a2	Artículo 2	1	19940609	19940520	BOE-A-1994-11418	
a3	Artículo 3	2	20091224	20091223	BOE-A-2009-20724	
a4	Artículo 4	1	19940609	19940520	BOE-A-1994-11418	
cii	Capítulo II	1	20091224	20091223	BOE-A-2009-20724	
a5	Artículo 5	1	20091224	20091223	BOE-A-2009-20724	
a6	Artículo 6	1	20091224	20091223	BOE-A-2009-20724	
a7	Artículo 7	1	20091224	20091223	BOE-A-2009-20724	
ct	Capítulo Tercero (nuevo)	1	20101221	20101221	BOE-A-2010-19575	
a8-2	Artículo 8 (nuevo)	1	20101221	20101221	BOE-A-2010-19575	
a9-2	Artículo 9 (nuevo)	1	20101221	20101221	BOE-A-2010-19575	
cc	Capítulo Cuarto (nuevo)	1	20101221	20101221	BOE-A-2010-19575	
a1-2	Artículo 10 (nuevo)	1	20101221	20101221	BOE-A-2010-19575	
ciii	Capítulo III	1	20091224	20091223	BOE-A-2009-20724	
a8	Artículo 8	1	20091224	20091223	BOE-A-2009-20724	
a9	Artículo 9	1	20091224	20091223	BOE-A-2009-20724	
daprimera	Disposición adicional primera	1	19940609	19940520	BOE-A-1994-11418	
dasegunda	Disposición adicional segunda	1	19940609	19940520	BOE-A-1994-11418	
ddunica	Disposición derogatoria única	1	19940609	19940520	BOE-A-1994-11418	
dfunica	Disposición final única	1	19940609	19940520	BOE-A-1994-11418	
firma		1	19940609	19940520	BOE-A-1994-11418	
