bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20071219	20071218	BOE-A-2008-2493	
tpreliminar	TÍTULO PRELIMINAR	1	20071219	20071218	BOE-A-2008-2493	
a1	Artículo 1	2	20180802	20180801	BOE-A-2018-11883	
a1-2	Artículo 1 bis	1	20180802	20180801	BOE-A-2018-11883	
a2	Artículo 2	2	20180802	20180801	BOE-A-2018-11883	
a3	Artículo 3	2	20180802	20180801	BOE-A-2018-11883	
a4	Artículo 4	1	20071219	20071218	BOE-A-2008-2493	
ti	TÍTULO I	1	20071219	20071218	BOE-A-2008-2493	
ci	CAPÍTULO I	1	20071219	20071218	BOE-A-2008-2493	
a5	Artículo 5	2	20180802	20180801	BOE-A-2018-11883	
a6	Artículo 6	2	20180802	20180801	BOE-A-2018-11883	
a7	Artículo 7	2	20180802	20180801	BOE-A-2018-11883	
a7-2	Artículo 7 bis	1	20180802	20180801	BOE-A-2018-11883	
cii	CAPÍTULO II	1	20071219	20071218	BOE-A-2008-2493	
a8	Artículo 8	2	20180802	20180801	BOE-A-2018-11883	
a9	Artículo 9	1	20071219	20071218	BOE-A-2008-2493	
a10	Artículo 10	2	20180802	20180801	BOE-A-2018-11883	
a1-3	Artículo 10 bis	1	20180802	20180801	BOE-A-2018-11883	
ciii	CAPÍTULO III	1	20071219	20071218	BOE-A-2008-2493	
a11	Artículo 11	1	20071219	20071218	BOE-A-2008-2493	
a12	Artículo 12	1	20071219	20071218	BOE-A-2008-2493	
a13	Artículo 13	1	20071219	20071218	BOE-A-2008-2493	
a14	Artículo 14	2	20180802	20180801	BOE-A-2018-11883	
a15	Artículo 15	1	20071219	20071218	BOE-A-2008-2493	
a16	Artículo 16	1	20071219	20071218	BOE-A-2008-2493	
civ	CAPÍTULO IV	1	20071219	20071218	BOE-A-2008-2493	
a17	Artículo 17	2	20180802	20180801	BOE-A-2018-11883	
a18	Artículo 18	1	20071219	20071218	BOE-A-2008-2493	
a19	Artículo 19	1	20071219	20071218	BOE-A-2008-2493	
cv	CAPÍTULO V	1	20071219	20071218	BOE-A-2008-2493	
a20	Artículo 20	2	20180802	20180801	BOE-A-2018-11883	
a21	Artículo 21	1	20071219	20071218	BOE-A-2008-2493	
a22	Artículo 22	2	20180802	20180801	BOE-A-2018-11883	
a23	Artículo 23	1	20071219	20071218	BOE-A-2008-2493	
a24	Artículo 24	1	20071219	20071218	BOE-A-2008-2493	
a25	Artículo 25	1	20071219	20071218	BOE-A-2008-2493	
a2-2	Artículo 25 bis	1	20180802	20180801	BOE-A-2018-11883	
a2-3	Artículo 25 ter	1	20180802	20180801	BOE-A-2018-11883	
tii	TÍTULO II	2	20180802	20180801	BOE-A-2018-11883	
ci-2	CAPÍTULO I	2	20180802	20180801	BOE-A-2018-11883	
a26	Artículo 26	2	20180802	20180801	BOE-A-2018-11883	
a27	Artículo 27	2	20180802	20180801	BOE-A-2018-11883	
a28	Artículo 28	1	20071219	20071218	BOE-A-2008-2493	
a29	Artículo 29	1	20071219	20071218	BOE-A-2008-2493	
a2-4	Artículo 29 bis	1	20180802	20180801	BOE-A-2018-11883	
a2-5	Artículo 29 ter	1	20180802	20180801	BOE-A-2018-11883	
a30	Artículo 30	2	20180802	20180801	BOE-A-2018-11883	
cii-2	CAPÍTULO II	1	20071219	20071218	BOE-A-2008-2493	
a31	Artículo 31	1	20071219	20071218	BOE-A-2008-2493	
a32	Artículo 32	1	20071219	20071218	BOE-A-2008-2493	
