bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		2	20150711	20150710	BOE-A-2015-7731	
ti	TÍTULO I	1	20080117	20071117	BOE-A-2007-19814	
a1	Artículo 1	2	20211104	20211103	BOE-A-2021-17910	
a2	Artículo 2	3	20211104	20211103	BOE-A-2021-17910	
a3	Artículo 3	4	20211104	20211103	BOE-A-2021-17910	
a3-2	Artículo 3 bis	1	20211104	20211103	BOE-A-2021-17910	
a3-3	Artículo 3 ter	1	20211104	20211103	BOE-A-2021-17910	
tii	TÍTULO II	1	20080117	20071117	BOE-A-2007-19814	
a4	Artículo 4	3	20211104	20211103	BOE-A-2021-17910	
a5	Artículo 5	3	20211104	20211103	BOE-A-2021-17910	
a6	Artículo 6	3	20211104	20211103	BOE-A-2021-17910	
a7	Artículo 7	4	20211104	20211103	BOE-A-2021-17910	
a8	Artículo 8	3	20211104	20211103	BOE-A-2021-17910	
a9	Artículo 9	2	20150711	20150710	BOE-A-2015-7731	
tiii	TÍTULO III	1	20080117	20071117	BOE-A-2007-19814	
a10	Artículo 10	3	20211104	20211103	BOE-A-2021-17910	
a1-2	Artículo 10 bis	1	20211104	20211103	BOE-A-2021-17910	
a11	Artículo 11	2	20211104	20211103	BOE-A-2021-17910	
daprimera	Disposición adicional primera	1	20080117	20071117	BOE-A-2007-19814	
dasegunda	Disposición adicional segunda	2	20211104	20211103	BOE-A-2021-17910	
datercera	Disposición adicional tercera	2	20211104	20211103	BOE-A-2021-17910	
dacuaa	Disposición adicional cuarta	2	20211104	20211103	BOE-A-2021-17910	
daquinta	Disposición adicional quinta	1	20150711	20150710	BOE-A-2015-7731	
da	Disposición adicional quinta	1	20230510	20230509	BOE-A-2023-11022	
dtunica	Disposición transitoria única	3	20211104	20211103	BOE-A-2021-17910	
dfprimera	Disposición final primera	2	20211104	20211103	BOE-A-2021-17910	
dfsegunda	Disposición final segunda	1	20080117	20071117	BOE-A-2007-19814	
dftercera	Disposición final tercera	1	20080117	20071117	BOE-A-2007-19814	
firma		1	20080117	20071117	BOE-A-2007-19814	
an	ANEXO	2	20211104	20211103	BOE-A-2021-17910	
