bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	2	20190628	20190627	BOE-A-2019-11576	
ti	TÍTULO I	1	20080115	20071226	BOE-A-2008-1185	
a1	Artículo 1	1	20080115	20071226	BOE-A-2008-1185	
a2	Artículo 2	1	20080115	20071226	BOE-A-2008-1185	
a3	Artículo 3	1	20080115	20071226	BOE-A-2008-1185	
a4	Artículo 4	1	20080115	20071226	BOE-A-2008-1185	
ti-2	TÍTULO II	1	20080115	20071226	BOE-A-2008-1185	
ci	CAPÍTULO I	1	20080115	20071226	BOE-A-2008-1185	
a5	Artículo 5	1	20080115	20071226	BOE-A-2008-1185	
a6	Artículo 6	1	20080115	20071226	BOE-A-2008-1185	
ci-2	CAPÍTULO II	1	20080115	20071226	BOE-A-2008-1185	
a7	Artículo 7	1	20080115	20071226	BOE-A-2008-1185	
a8	Artículo 8	2	20190628	20190627	BOE-A-2019-11576	
a9	Artículo 9	1	20080115	20071226	BOE-A-2008-1185	
a1-2	Artículo 10	1	20080115	20071226	BOE-A-2008-1185	
a1-3	Artículo 11	1	20080115	20071226	BOE-A-2008-1185	
a1-4	Artículo 12	1	20080115	20071226	BOE-A-2008-1185	
ci-3	CAPÍTULO III	1	20080115	20071226	BOE-A-2008-1185	
a1-5	Artículo 13	1	20080115	20071226	BOE-A-2008-1185	
s1	Sección 1	1	20080115	20071226	BOE-A-2008-1185	
a1-6	Artículo 14	2	20190628	20190627	BOE-A-2019-11576	
a1-7	Artículo 15	2	20190628	20190627	BOE-A-2019-11576	
a1-8	Artículo 16	1	20080115	20071226	BOE-A-2008-1185	
a1-9	Artículo 17	1	20080115	20071226	BOE-A-2008-1185	
s2	Sección 2	1	20080115	20071226	BOE-A-2008-1185	
a1-10	Artículo 18	3	20190628	20190627	BOE-A-2019-11576	
a1-11	Artículo 19	1	20080115	20071226	BOE-A-2008-1185	
s3	Sección 3	1	20080115	20071226	BOE-A-2008-1185	
a2-2	Artículo 20	3	20240525	20240524	BOE-A-2024-90100	
ci-4	CAPÍTULO IV	1	20080115	20071226	BOE-A-2008-1185	
a2-3	Artículo 21	1	20080115	20071226	BOE-A-2008-1185	
a2-4	Artículo 22	1	20080115	20071226	BOE-A-2008-1185	
a2-5	Artículo 23	1	20080115	20071226	BOE-A-2008-1185	
a2-6	Artículo 24	1	20080115	20071226	BOE-A-2008-1185	
cv	CAPÍTULO V	1	20080115	20071226	BOE-A-2008-1185	
a2-7	Artículo 25	1	20080115	20071226	BOE-A-2008-1185	
a2-8	Artículo 26	1	20080115	20071226	BOE-A-2008-1185	
a2-9	Artículo 27	1	20080115	20071226	BOE-A-2008-1185	
cv-2	CAPÍTULO VI	1	20080115	20071226	BOE-A-2008-1185	
s1-2	Sección 1	1	20080115	20071226	BOE-A-2008-1185	
a2-10	Artículo 28	1	20080115	20071226	BOE-A-2008-1185	
a2-11	Artículo 29	1	20080115	20071226	BOE-A-2008-1185	
s2-2	Sección 2	1	20080115	20071226	BOE-A-2008-1185	
a3-2	Artículo 30	1	20080115	20071226	BOE-A-2008-1185	
a3-3	Artículo 31	1	20080115	20071226	BOE-A-2008-1185	
s3-2	Sección 3	1	20080115	20071226	BOE-A-2008-1185	
a3-4	Artículo 32	1	20080115	20071226	BOE-A-2008-1185	
a3-5	Artículo 33	1	20080115	20071226	BOE-A-2008-1185	
a3-6	Artículo 34	1	20080115	20071226	BOE-A-2008-1185	
cv-3	CAPÍTULO VII	1	20080115	20071226	BOE-A-2008-1185	
a3-7	Artículo 35	1	20080115	20071226	BOE-A-2008-1185	
a3-8	Artículo 36	1	20080115	20071226	BOE-A-2008-1185	
a3-9	Artículo 37	1	20080115	20071226	BOE-A-2008-1185	
da	Disposición adicional primera	1	20080115	20071226	BOE-A-2008-1185	
da-2	Disposición adicional segunda	1	20080115	20071226	BOE-A-2008-1185	
da-3	Disposición adicional tercera	1	20080115	20071226	BOE-A-2008-1185	
da-4	Disposición adicional cuarta	1	20080115	20071226	BOE-A-2008-1185	
dt	Disposición transitoria primera	1	20080115	20071226	BOE-A-2008-1185	
dt-2	Disposición transitoria segunda	1	20080115	20071226	BOE-A-2008-1185	
dt-3	Disposición transitoria tercera	1	20080115	20071226	BOE-A-2008-1185	
dd	Disposición derogatoria única	1	20080115	20071226	BOE-A-2008-1185	
df	Disposición final primera	1	20080115	20071226	BOE-A-2008-1185	
df-2	Disposición final segunda	1	20080115	20071226	BOE-A-2008-1185	
fi	[firma]	1	20080115	20071226	BOE-A-2008-1185	
