bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19810527	19810507	BOE-A-1981-10325	
tprimero	TÍTULO PRIMERO	1	19810527	19810507	BOE-A-1981-10325	
cprimero	CAPÍTULO PRIMERO	1	19810527	19810507	BOE-A-1981-10325	
aprimero	Artículo primero	1	19810527	19810507	BOE-A-1981-10325	
asegundo	Artículo segundo	2	19920326	19920306	BOE-A-1992-5304	
atercero	Artículo tercero	1	19810527	19810507	BOE-A-1981-10325	
acuao	Artículo cuarto	1	19810527	19810507	BOE-A-1981-10325	
csegundo	CAPÍTULO SEGUNDO	1	19810527	19810507	BOE-A-1981-10325	
aquinto	Artículo quinto	1	19810527	19810507	BOE-A-1981-10325	
ctercero	CAPÍTULO TERCERO	1	19810527	19810507	BOE-A-1981-10325	
asexto	Artículo sexto	1	19810527	19810507	BOE-A-1981-10325	
aseptimo	Artículo séptimo	1	19810527	19810507	BOE-A-1981-10325	
ccuao	CAPÍTULO CUARTO	1	19810527	19810507	BOE-A-1981-10325	
aoctavo	Artículo octavo	1	19810527	19810507	BOE-A-1981-10325	
tsegundo	TÍTULO SEGUNDO	1	19810527	19810507	BOE-A-1981-10325	
cprimero-2	CAPÍTULO PRIMERO	1	19810527	19810507	BOE-A-1981-10325	
anoveno	Artículo noveno	1	19810527	19810507	BOE-A-1981-10325	
adiez	Artículo diez	2	19920326	19920306	BOE-A-1992-5304	
aonce	Artículo once	1	19810527	19810507	BOE-A-1981-10325	
csegundo-2	CAPÍTULO SEGUNDO	1	19810527	19810507	BOE-A-1981-10325	
adoce	Artículo doce	1	19810527	19810507	BOE-A-1981-10325	
atrece	Artículo trece	1	19810527	19810507	BOE-A-1981-10325	
acatorce	Artículo catorce	1	19810527	19810507	BOE-A-1981-10325	
ctercero-2	CAPÍTULO TERCERO	1	19810527	19810507	BOE-A-1981-10325	
aquince	Artículo quince	1	19810527	19810507	BOE-A-1981-10325	
adieciseis	Artículo dieciséis	1	19810527	19810507	BOE-A-1981-10325	
adiecisiete	Artículo diecisiete	1	19810527	19810507	BOE-A-1981-10325	
adieciocho	Artículo dieciocho	1	19810527	19810507	BOE-A-1981-10325	
ccuao-2	CAPÍTULO CUARTO	1	19810527	19810507	BOE-A-1981-10325	
adiecinueve	Artículo diecinueve	1	19810527	19810507	BOE-A-1981-10325	
aveinte	Artículo veinte	1	19810527	19810507	BOE-A-1981-10325	
aveintiuno	Artículo veintiuno	1	19810527	19810507	BOE-A-1981-10325	
cquinto	CAPÍTULO QUINTO	1	19810527	19810507	BOE-A-1981-10325	
aveintidos	Artículo veintidós	2	19920326	19920306	BOE-A-1992-5304	
csexto	CAPÍTULO SEXTO	1	19810527	19810507	BOE-A-1981-10325	
aveintitres	Artículo veintitrés	1	19810527	19810507	BOE-A-1981-10325	
aveinticuatro	Artículo veinticuatro	2	19960524	19951124	BOE-A-1995-25444	
aveinticinco	Artículo veinticinco	1	19810527	19810507	BOE-A-1981-10325	
aveintiseis	Artículo veintiséis	1	19810527	19810507	BOE-A-1981-10325	
cseptimo	CAPÍTULO SÉPTIMO	1	19810527	19810507	BOE-A-1981-10325	
aveintisiete	Artículo veintisiete	1	19810527	19810507	BOE-A-1981-10325	
ttercero	TÍTULO TERCERO	1	19810527	19810507	BOE-A-1981-10325	
cprimero-3	CAPÍTULO PRIMERO	1	19810527	19810507	BOE-A-1981-10325	
aveintiocho	Artículo veintiocho	1	19810527	19810507	BOE-A-1981-10325	
aveintinueve	Artículo veintinueve	1	19810527	19810507	BOE-A-1981-10325	
atreinta	Artículo treinta	1	19810527	19810507	BOE-A-1981-10325	
csegundo-3	CAPÍTULO SEGUNDO	1	19810527	19810507	BOE-A-1981-10325	
atreintayuno	Artículo treinta y uno	1	19810527	19810507	BOE-A-1981-10325	
ctercero-3	CAPÍTULO TERCERO	1	19810527	19810507	BOE-A-1981-10325	
atreintaydos	Artículo treinta y dos	1	19810527	19810507	BOE-A-1981-10325	
atreintaytres	Artículo treinta y tres	1	19810527	19810507	BOE-A-1981-10325	
tcuao	TÍTULO CUARTO	1	19810527	19810507	BOE-A-1981-10325	
cprimero-4	CAPÍTULO PRIMERO	1	19810527	19810507	BOE-A-1981-10325	
atreintaycuatro	Artículo treinta y cuatro	1	19810527	19810507	BOE-A-1981-10325	
atreintaycinco	Artículo treinta y cinco	1	19810527	19810507	BOE-A-1981-10325	
atreintayseis	Artículo treinta y seis	1	19810527	19810507	BOE-A-1981-10325	
csegundo-4	CAPÍTULO SEGUNDO	1	19810527	19810507	BOE-A-1981-10325	
atreintaysiete	Artículo treinta y siete	1	19810527	19810507	BOE-A-1981-10325	
dt	DISPOSICIÓN TRANSITORIA	1	19810527	19810507	BOE-A-1981-10325	
dfunica	DISPOSICIÓN FINAL ÚNICA	1	20091105	20091104	BOE-A-2009-17492	
firma		1	19810527	19810507	BOE-A-1981-10325	
