bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
exposiciondemotivos	Exposición de motivos	1	20100723	20100623	BOE-A-2010-11491	
tpreliminar	TÍTULO PRELIMINAR	1	20100723	20100623	BOE-A-2010-11491	
a1	Artículo 1	1	20100723	20100623	BOE-A-2010-11491	
a2	Artículo 2	1	20100723	20100623	BOE-A-2010-11491	
ti	TÍTULO I	1	20100723	20100623	BOE-A-2010-11491	
ci	CAPÍTULO I	1	20100723	20100623	BOE-A-2010-11491	
a3	Artículo 3	1	20100723	20100623	BOE-A-2010-11491	
a4	Artículo 4	1	20100723	20100623	BOE-A-2010-11491	
a5	Artículo 5	1	20100723	20100623	BOE-A-2010-11491	
cii	CAPÍTULO II	1	20100723	20100623	BOE-A-2010-11491	
s1	Sección 1	1	20100723	20100623	BOE-A-2010-11491	
a6	Artículo 6	1	20100723	20100623	BOE-A-2010-11491	
a7	Artículo 7	1	20100723	20100623	BOE-A-2010-11491	
s2	Sección 2	1	20100723	20100623	BOE-A-2010-11491	
a8	Artículo 8	1	20100723	20100623	BOE-A-2010-11491	
a9	Artículo 9	2	20260620	20260320	BOE-A-2026-7558	
a10	Artículo 10	1	20100723	20100623	BOE-A-2010-11491	
s3	Sección 3	1	20100723	20100623	BOE-A-2010-11491	
a11	Artículo 11	1	20100723	20100623	BOE-A-2010-11491	
a12	Artículo 12	1	20100723	20100623	BOE-A-2010-11491	
a13	Artículo 13	3	20180101	20171215	BOE-A-2018-1098	
a14	Artículo 14	1	20100723	20100623	BOE-A-2010-11491	
a15	Artículo 15	1	20100723	20100623	BOE-A-2010-11491	
s4	Sección 4	1	20100723	20100623	BOE-A-2010-11491	
a16	Artículo 16	1	20100723	20100623	BOE-A-2010-11491	
a17	Artículo 17	1	20100723	20100623	BOE-A-2010-11491	
a18	Artículo 18	1	20100723	20100623	BOE-A-2010-11491	
a19	Artículo 19	1	20100723	20100623	BOE-A-2010-11491	
a20	Artículo 20	1	20100723	20100623	BOE-A-2010-11491	
a21	Artículo 21	1	20100723	20100623	BOE-A-2010-11491	
a22	Artículo 22	1	20100723	20100623	BOE-A-2010-11491	
a23	Artículo 23	1	20100723	20100623	BOE-A-2010-11491	
s5	Sección 5	1	20100723	20100623	BOE-A-2010-11491	
a24	Artículo 24	1	20100723	20100623	BOE-A-2010-11491	
a25	Artículo 25	1	20100723	20100623	BOE-A-2010-11491	
tii	TÍTULO II	1	20100723	20100623	BOE-A-2010-11491	
ci-2	CAPÍTULO I	1	20100723	20100623	BOE-A-2010-11491	
s1-2	Sección 1	1	20100723	20100623	BOE-A-2010-11491	
a26	Artículo 26	1	20100723	20100623	BOE-A-2010-11491	
a27	Artículo 27	1	20100723	20100623	BOE-A-2010-11491	
a28	Artículo 28	1	20100723	20100623	BOE-A-2010-11491	
a29	Artículo 29	1	20100723	20100623	BOE-A-2010-11491	
a30	Artículo 30	1	20100723	20100623	BOE-A-2010-11491	
a31	Artículo 31	1	20100723	20100623	BOE-A-2010-11491	
a32	Artículo 32	1	20100723	20100623	BOE-A-2010-11491	
s2-2	Sección 2	1	20100723	20100623	BOE-A-2010-11491	
a33	Artículo 33	1	20100723	20100623	BOE-A-2010-11491	
a34	Artículo 34	1	20100723	20100623	BOE-A-2010-11491	
a35	Artículo 35	1	20100723	20100623	BOE-A-2010-11491	
