bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20210702	20210701	BOE-A-2021-11380	
tp	TÍTULO PRELIMINAR	1	20210702	20210701	BOE-A-2021-11380	
a1	Artículo 1	1	20210702	20210701	BOE-A-2021-11380	
a2	Artículo 2	1	20210702	20210701	BOE-A-2021-11380	
a3	Artículo 3	1	20210702	20210701	BOE-A-2021-11380	
a4	Artículo 4	1	20210702	20210701	BOE-A-2021-11380	
a5	Artículo 5	1	20210702	20210701	BOE-A-2021-11380	
ti	TÍTULO I	1	20210702	20210701	BOE-A-2021-11380	
ci	CAPÍTULO I	1	20210702	20210701	BOE-A-2021-11380	
a6	Artículo 6	1	20210702	20210701	BOE-A-2021-11380	
a7	Artículo 7	1	20210702	20210701	BOE-A-2021-11380	
a8	Artículo 8	1	20210702	20210701	BOE-A-2021-11380	
a9	Artículo 9	2	20230101	20221230	BOE-A-2023-1604	
a1-2	Artículo 10	1	20210702	20210701	BOE-A-2021-11380	
a1-3	Artículo 11	1	20210702	20210701	BOE-A-2021-11380	
a1-4	Artículo 12	1	20210702	20210701	BOE-A-2021-11380	
a1-5	Artículo 13	1	20210702	20210701	BOE-A-2021-11380	
a1-6	Artículo 14	1	20210702	20210701	BOE-A-2021-11380	
a1-7	Artículo 15	1	20210702	20210701	BOE-A-2021-11380	
ci-2	CAPÍTULO II	1	20210702	20210701	BOE-A-2021-11380	
a1-8	Artículo 16	1	20210702	20210701	BOE-A-2021-11380	
a1-9	Artículo 17	1	20210702	20210701	BOE-A-2021-11380	
a1-10	Artículo 18	1	20210702	20210701	BOE-A-2021-11380	
a1-11	Artículo 19	1	20210702	20210701	BOE-A-2021-11380	
a2-2	Artículo 20	1	20210702	20210701	BOE-A-2021-11380	
a2-3	Artículo 21	1	20210702	20210701	BOE-A-2021-11380	
a2-4	Artículo 22	1	20210702	20210701	BOE-A-2021-11380	
a2-5	Artículo 23	2	20230101	20221230	BOE-A-2023-1604	
a2-6	Artículo 24	1	20210702	20210701	BOE-A-2021-11380	
ci-3	CAPÍTULO III	1	20210702	20210701	BOE-A-2021-11380	
a2-7	Artículo 25	1	20210702	20210701	BOE-A-2021-11380	
a2-8	Artículo 26	2	20230101	20221230	BOE-A-2023-1604	
a2-9	Artículo 27	1	20210702	20210701	BOE-A-2021-11380	
a2-10	Artículo 28	1	20210702	20210701	BOE-A-2021-11380	
a2-11	Artículo 29	1	20210702	20210701	BOE-A-2021-11380	
a3-2	Artículo 30	1	20210702	20210701	BOE-A-2021-11380	
a3-3	Artículo 31	1	20210702	20210701	BOE-A-2021-11380	
a3-4	Artículo 32	2	20260101	20251231	BOE-A-2026-945	
ci-4	CAPÍTULO IV	1	20210702	20210701	BOE-A-2021-11380	
a3-5	Artículo 33	1	20210702	20210701	BOE-A-2021-11380	
a3-6	Artículo 34	1	20210702	20210701	BOE-A-2021-11380	
ti-2	TÍTULO II	1	20210702	20210701	BOE-A-2021-11380	
a3-7	Artículo 35	1	20210702	20210701	BOE-A-2021-11380	
a3-8	Artículo 36	1	20210702	20210701	BOE-A-2021-11380	
a3-9	Artículo 37	1	20210702	20210701	BOE-A-2021-11380	
a3-10	Artículo 38	1	20210702	20210701	BOE-A-2021-11380	
a3-11	Artículo 39	1	20210702	20210701	BOE-A-2021-11380	
ti-3	TÍTULO III	1	20211002	20210701	BOE-A-2021-11380	
ci-5	CAPÍTULO I	1	20211002	20210701	BOE-A-2021-11380	
a4-2	Artículo 40	1	20211002	20210701	BOE-A-2021-11380	
a4-3	Artículo 41	1	20211002	20210701	BOE-A-2021-11380	
ci-6	CAPÍTULO II	1	20211002	20210701	BOE-A-2021-11380	
a4-4	Artículo 42	1	20211002	20210701	BOE-A-2021-11380	
a4-5	Artículo 43	1	20211002	20210701	BOE-A-2021-11380	
a4-6	Artículo 44	1	20211002	20210701	BOE-A-2021-11380	
a4-7	Artículo 45	1	20211002	20210701	BOE-A-2021-11380	
a4-8	Artículo 46	1	20211002	20210701	BOE-A-2021-11380	
a4-9	Artículo 47	1	20211002	20210701	BOE-A-2021-11380	
a4-10	Artículo 48	1	20211002	20210701	BOE-A-2021-11380	
da	Disposición adicional primera	1	20210702	20210701	BOE-A-2021-11380	
da-2	Disposición adicional segunda	1	20210702	20210701	BOE-A-2021-11380	
dt	Disposición transitoria primera	1	20210702	20210701	BOE-A-2021-11380	
dt-2	Disposición transitoria segunda	1	20210702	20210701	BOE-A-2021-11380	
dd	Disposición derogatoria única	1	20210702	20210701	BOE-A-2021-11380	
df	Disposición final primera	1	20210702	20210701	BOE-A-2021-11380	
df-2	Disposición final segunda	1	20210702	20210701	BOE-A-2021-11380	
df-3	Disposición final tercera	1	20210702	20210701	BOE-A-2021-11380	
df-4	Disposición final cuarta	1	20210702	20210701	BOE-A-2021-11380	
df-5	Disposición final quinta	1	20210702	20210701	BOE-A-2021-11380	
df-6	Disposición final sexta	1	20210702	20210701	BOE-A-2021-11380	
df-7	Disposición final séptima	1	20210702	20210701	BOE-A-2021-11380	
df-8	Disposición final octava	1	20210702	20210701	BOE-A-2021-11380	
fi		1	20210702	20210701	BOE-A-2021-11380	
