bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		2	20220331	20220323	BOE-A-2022-4583	
preambulo		1	19860101	19850814	BOE-A-1985-17303	
a1	Artículo 1	2	20220331	20220323	BOE-A-2022-4583	
a2	Artículo 2	1	19860101	19850814	BOE-A-1985-17303	
a3	Artículo 3	2	20220331	20220323	BOE-A-2022-4583	
a4	Artículo 4	1	19860101	19850814	BOE-A-1985-17303	
a5	Artículo 5	2	20220331	20220323	BOE-A-2022-4583	
a6	Artículo 6	1	19860101	19850814	BOE-A-1985-17303	
a7	Artículo 7	1	19860101	19850814	BOE-A-1985-17303	
a8	Artículo 8	1	19860101	19850814	BOE-A-1985-17303	
a9	Artículo 9	1	19860101	19850814	BOE-A-1985-17303	
a10	Artículo 10	2	20220331	20220323	BOE-A-2022-4583	
a11	Artículo 11	2	20220331	20220323	BOE-A-2022-4583	
a12	Artículo 12	1	19860101	19850814	BOE-A-1985-17303	
da	Disposición adicional única	1	20220331	20220323	BOE-A-2022-4583	
df	Disposición final	1	19860101	19850814	BOE-A-1985-17303	
firma		1	19860101	19850814	BOE-A-1985-17303	
