bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20230510	20230509	BOE-A-2023-11022	
ti	TÍTULO I	1	20250628	20230509	BOE-A-2023-11022	
ci	CAPÍTULO I	1	20250628	20230509	BOE-A-2023-11022	
a1	Artículo 1	1	20250628	20230509	BOE-A-2023-11022	
a2	Artículo 2	1	20250628	20230509	BOE-A-2023-11022	
ci-2	CAPÍTULO II	1	20250628	20230509	BOE-A-2023-11022	
a3	Artículo 3	1	20250628	20230509	BOE-A-2023-11022	
a4	Artículo 4	1	20250628	20230509	BOE-A-2023-11022	
a5	Artículo 5	1	20250628	20230509	BOE-A-2023-11022	
a6	Artículo 6	1	20250628	20230509	BOE-A-2023-11022	
ci-3	CAPÍTULO III	1	20250628	20230509	BOE-A-2023-11022	
a7	Artículo 7	1	20250628	20230509	BOE-A-2023-11022	
a8	Artículo 8	1	20250628	20230509	BOE-A-2023-11022	
a9	Artículo 9	1	20250628	20230509	BOE-A-2023-11022	
a1-2	Artículo 10	1	20250628	20230509	BOE-A-2023-11022	
a1-3	Artículo 11	1	20250628	20230509	BOE-A-2023-11022	
a1-4	Artículo 12	1	20250628	20230509	BOE-A-2023-11022	
ci-4	CAPÍTULO IV	1	20250628	20230509	BOE-A-2023-11022	
a1-5	Artículo 13	1	20250628	20230509	BOE-A-2023-11022	
a1-6	Artículo 14	1	20250628	20230509	BOE-A-2023-11022	
a1-7	Artículo 15	1	20250628	20230509	BOE-A-2023-11022	
cv	CAPÍTULO V	1	20250628	20230509	BOE-A-2023-11022	
a1-8	Artículo 16	1	20250628	20230509	BOE-A-2023-11022	
cv-2	CAPÍTULO VI	1	20250628	20230509	BOE-A-2023-11022	
a1-9	Artículo 17	1	20250628	20230509	BOE-A-2023-11022	
cv-3	CAPÍTULO VII	1	20250628	20230509	BOE-A-2023-11022	
a1-10	Artículo 18	1	20250628	20230509	BOE-A-2023-11022	
a1-11	Artículo 19	1	20250628	20230509	BOE-A-2023-11022	
a2-2	Artículo 20	1	20250628	20230509	BOE-A-2023-11022	
cv-4	CAPÍTULO VIII	1	20250628	20230509	BOE-A-2023-11022	
a2-3	Artículo 21	1	20250628	20230509	BOE-A-2023-11022	
a2-4	Artículo 22	1	20250628	20230509	BOE-A-2023-11022	
a2-5	Artículo 23	1	20250628	20230509	BOE-A-2023-11022	
ci-5	CAPÍTULO IX	1	20250628	20230509	BOE-A-2023-11022	
a2-6	Artículo 24	1	20250628	20230509	BOE-A-2023-11022	
