bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20190407	20190406	BOE-A-2019-5089	
ci	CAPÍTULO I	1	20190407	20190406	BOE-A-2019-5089	
a1	Artículo 1	1	20190407	20190406	BOE-A-2019-5089	
a2	Artículo 2	1	20190407	20190406	BOE-A-2019-5089	
ci-2	CAPÍTULO II	1	20190407	20190406	BOE-A-2019-5089	
a3	Artículo 3	7	20221020	20221019	BOE-A-2022-17040	
a4	Artículo 4	6	20221020	20221019	BOE-A-2022-17040	
ci-3	CAPÍTULO III	1	20190407	20190406	BOE-A-2019-5089	
a5	Artículo 5	1	20190407	20190406	BOE-A-2019-5089	
a6	Artículo 6	1	20190407	20190406	BOE-A-2019-5089	
a7	Artículo 7	1	20190407	20190406	BOE-A-2019-5089	
a8	Artículo 8	2	20220802	20220802	BOE-A-2022-12925	
a9	Artículo 9	1	20190407	20190406	BOE-A-2019-5089	
ci-4	CAPÍTULO IV	1	20190407	20190406	BOE-A-2019-5089	
a1-2	Artículo 10	1	20190407	20190406	BOE-A-2019-5089	
a1-3	Artículo 11	1	20190407	20190406	BOE-A-2019-5089	
a1-4	Artículo 12	1	20190407	20190406	BOE-A-2019-5089	
cv	CAPÍTULO V	1	20190407	20190406	BOE-A-2019-5089	
a1-5	Artículo 13	1	20190407	20190406	BOE-A-2019-5089	
a1-6	Artículo 14	1	20190407	20190406	BOE-A-2019-5089	
a1-7	Artículo 15	1	20190407	20190406	BOE-A-2019-5089	
cv-2	CAPÍTULO VI	1	20190407	20190406	BOE-A-2019-5089	
a1-8	Artículo 16	1	20190407	20190406	BOE-A-2019-5089	
a1-12	Artículo 16 bis	1	20220802	20220802	BOE-A-2022-12925	
a1-9	Artículo 17	1	20190407	20190406	BOE-A-2019-5089	
a1-10	Artículo 18	1	20190407	20190406	BOE-A-2019-5089	
cv-3	CAPÍTULO VII	1	20190407	20190406	BOE-A-2019-5089	
a1-11	Artículo 19	1	20190407	20190406	BOE-A-2019-5089	
a2-2	Artículo 20	2	20211223	20211222	BOE-A-2021-21096	
a2-3	Artículo 21	1	20190407	20190406	BOE-A-2019-5089	
a2-4	Artículo 22	1	20190407	20190406	BOE-A-2019-5089	
a2-5	Artículo 23	1	20190407	20190406	BOE-A-2019-5089	
da	Disposición adicional primera	1	20190407	20190406	BOE-A-2019-5089	
da-2	Disposición adicional segunda	2	20221020	20221019	BOE-A-2022-17040	
dt	Disposición transitoria primera	1	20190407	20190406	BOE-A-2019-5089	
dt-2	Disposición transitoria segunda	1	20190407	20190406	BOE-A-2019-5089	
dt-3	Disposición transitoria tercera	1	20190407	20190406	BOE-A-2019-5089	
dt-4	Disposición transitoria cuarta	1	20190407	20190406	BOE-A-2019-5089	
dt-5	Disposición transitoria quinta	1	20190407	20190406	BOE-A-2019-5089	
dt-6	Disposición transitoria sexta	1	20190407	20190406	BOE-A-2019-5089	
dt-7	Disposición transitoria séptima	1	20190407	20190406	BOE-A-2019-5089	
dt-8	Disposición transitoria octava	1	20190407	20190406	BOE-A-2019-5089	
dt-9	Disposición transitoria novena	1	20190407	20190406	BOE-A-2019-5089	
dd	Disposición derogatoria única	1	20190407	20190406	BOE-A-2019-5089	
df	Disposición final primera	1	20190407	20190406	BOE-A-2019-5089	
df-2	Disposición final segunda	1	20190407	20190406	BOE-A-2019-5089	
df-3	Disposición final tercera	1	20190407	20190406	BOE-A-2019-5089	
df-4	Disposición final cuarta	1	20190407	20190406	BOE-A-2019-5089	
df-5	Disposición final quinta	1	20190407	20190406	BOE-A-2019-5089	
df-6	Disposición final sexta	1	20190407	20190406	BOE-A-2019-5089	
df-7	Disposición final séptima	1	20190407	20190406	BOE-A-2019-5089	
fi		1	20190407	20190406	BOE-A-2019-5089	
ai	ANEXO I	2	20211117	20211116	BOE-A-2021-18706	
ai-2	ANEXO II	1	20190407	20190406	BOE-A-2019-5089	
