bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1				NINGUNA EN VIGOR AL CORTE
pr	[preambulo]	1	20140529	20140329	BOE-A-2014-3379	
ci	CAPÍTULO I	1	20140529	20140329	BOE-A-2014-3379	
a1	Artículo 1	1	20140529	20140329	BOE-A-2014-3379	
a2	Artículo 2	1	20140529	20140329	BOE-A-2014-3379	
a3	Artículo 3	1	20140529	20140329	BOE-A-2014-3379	
a4	Artículo 4	1	20140529	20140329	BOE-A-2014-3379	
a5	Artículo 5	1	20140529	20140329	BOE-A-2014-3379	
ci-2	CAPÍTULO II	1	20140529	20140329	BOE-A-2014-3379	
a6	Artículo 6	1	20140529	20140329	BOE-A-2014-3379	
a7	Artículo 7	1	20140529	20140329	BOE-A-2014-3379	
a8	Artículo 8	1	20140529	20140329	BOE-A-2014-3379	
ci-3	CAPÍTULO III	1	20140529	20140329	BOE-A-2014-3379	
a9	Artículo 9	1	20140529	20140329	BOE-A-2014-3379	
a1-2	Artículo 10	1	20140529	20140329	BOE-A-2014-3379	
da	Disposición adicional primera	1	20140529	20140329	BOE-A-2014-3379	
da-2	Disposición adicional segunda	1	20140529	20140329	BOE-A-2014-3379	
df	Disposición final primera	1	20140529	20140329	BOE-A-2014-3379	
df-2	Disposición final segunda	1	20140529	20140329	BOE-A-2014-3379	
df-3	Disposición final tercera	1	20140529	20140329	BOE-A-2014-3379	
fi	[firma]	1	20140529	20140329	BOE-A-2014-3379	
an	ANEXO	1	20140529	20140329	BOE-A-2014-3379	
