bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20141209	20140609	BOE-A-2014-6084	
au	Artículo único	1	20141209	20140609	BOE-A-2014-6084	
da	Disposición adicional primera	1	20141209	20140609	BOE-A-2014-6084	
da-2	Disposición adicional segunda	1	20141209	20140609	BOE-A-2014-6084	
da-3	Disposición adicional tercera	1	20141209	20140609	BOE-A-2014-6084	
da-4	Disposición adicional cuarta	1	20141209	20140609	BOE-A-2014-6084	
da-5	Disposición adicional quinta	1	20141209	20140609	BOE-A-2014-6084	
da-6	Disposición adicional sexta	1	20140610	20140609	BOE-A-2014-6084	
da-7	Disposición adicional séptima	1	20140610	20140609	BOE-A-2014-6084	
da-8	Disposición adicional octava	1	20141209	20140609	BOE-A-2014-6084	
dt	Disposición transitoria primera	1	20141209	20140609	BOE-A-2014-6084	
dt-2	Disposición transitoria segunda	1	20141209	20140609	BOE-A-2014-6084	
dt-3	Disposición transitoria tercera	1	20141209	20140609	BOE-A-2014-6084	
dt-4	Disposición transitoria cuarta	1	20141209	20140609	BOE-A-2014-6084	
dd	Disposición derogatoria única	1	20141209	20140609	BOE-A-2014-6084	
df	Disposición final primera	1	20141209	20140609	BOE-A-2014-6084	
df-2	Disposición final segunda	1	20141209	20140609	BOE-A-2014-6084	
df-3	Disposición final tercera	1	20141209	20140609	BOE-A-2014-6084	
df-4	Disposición final cuarta	1	20141209	20140609	BOE-A-2014-6084	
fi	[firma]	1	20141209	20140609	BOE-A-2014-6084	
re	REGLAMENTO	1	20141209	20140609	BOE-A-2014-6084	
ci	CAPÍTULO I	1	20141209	20140609	BOE-A-2014-6084	
a1	Artículo 1	1	20141209	20140609	BOE-A-2014-6084	
a2	Artículo 2	1	20141209	20140609	BOE-A-2014-6084	
a3	Artículo 3	1	20141209	20140609	BOE-A-2014-6084	
a4	Artículo 4	1	20141209	20140609	BOE-A-2014-6084	
a5	Artículo 5	1	20141209	20140609	BOE-A-2014-6084	
a6	Artículo 6	1	20141209	20140609	BOE-A-2014-6084	
a7	Artículo 7	2	20141209	20140609	BOE-A-2014-6084	
a8	Artículo 8	1	20141209	20140609	BOE-A-2014-6084	
a9	Artículo 9	1	20141209	20140609	BOE-A-2014-6084	
a1-2	Artículo 10	1	20141209	20140609	BOE-A-2014-6084	
a1-3	Artículo 11	1	20141209	20140609	BOE-A-2014-6084	
a1-4	Artículo 12	2	20200701	20200620	BOE-A-2020-6472	
a1-5	Artículo 13	1	20141209	20140609	BOE-A-2014-6084	
ci-2	CAPÍTULO II	1	20141209	20140609	BOE-A-2014-6084	
a1-6	Artículo 14	2	20200701	20200620	BOE-A-2020-6472	
a1-7	Artículo 15	1	20141209	20140609	BOE-A-2014-6084	
a1-8	Artículo 16	1	20141209	20140609	BOE-A-2014-6084	
a1-9	Artículo 17	1	20141209	20140609	BOE-A-2014-6084	
ci-3	CAPÍTULO III	1	20141209	20140609	BOE-A-2014-6084	
a1-10	Artículo 18	1	20141209	20140609	BOE-A-2014-6084	
a1-11	Artículo 19	1	20141209	20140609	BOE-A-2014-6084	
a2-2	Artículo 20	1	20141209	20140609	BOE-A-2014-6084	
a2-3	Artículo 21	1	20141209	20140609	BOE-A-2014-6084	
ir	ITC-RAT 01	1	20141209	20140609	BOE-A-2014-6084	
ir-2	ITC-RAT 02	2	20141209	20140609	BOE-A-2014-6084	
ir-3	ITC-RAT 03	1	20141209	20140609	BOE-A-2014-6084	
ir-4	ITC-RAT 04	1	20141209	20140609	BOE-A-2014-6084	
ir-5	ITC-RAT 05	1	20141209	20140609	BOE-A-2014-6084	
ir-6	ITC-RAT 06	1	20141209	20140609	BOE-A-2014-6084	
ir-7	ITC-RAT 07	1	20141209	20140609	BOE-A-2014-6084	
ir-8	ITC-RAT 08	1	20141209	20140609	BOE-A-2014-6084	
ir-9	ITC-RAT 09	1	20141209	20140609	BOE-A-2014-6084	
ir-10	ITC-RAT 10	1	20141209	20140609	BOE-A-2014-6084	
ir-11	ITC-RAT 11	1	20141209	20140609	BOE-A-2014-6084	
ir-12	ITC-RAT 12	1	20141209	20140609	BOE-A-2014-6084	
ir-13	ITC-RAT 13	1	20141209	20140609	BOE-A-2014-6084	
ir-14	ITC-RAT 14	1	20141209	20140609	BOE-A-2014-6084	
ir-15	ITC-RAT 15	1	20141209	20140609	BOE-A-2014-6084	
ir-16	ITC-RAT 16	1	20141209	20140609	BOE-A-2014-6084	
ir-17	ITC-RAT 17	1	20141209	20140609	BOE-A-2014-6084	
ir-18	ITC-RAT 18	1	20141209	20140609	BOE-A-2014-6084	
ir-19	ITC-RAT 19	2	20200701	20200620	BOE-A-2020-6472	
ir-20	ITC-RAT 20	2	20220102	20211011	BOE-A-2021-16407	
ir-21	ITC-RAT 21	2	20210701	20210428	BOE-A-2021-6879	
a1-12	ANEXO 1	3	20210701	20210428	BOE-A-2021-6879	
a2-4	ANEXO 2	1	20141209	20140609	BOE-A-2014-6084	
ir-22	ITC-RAT 22	1	20141209	20140609	BOE-A-2014-6084	
ir-23	ITC-RAT 23	1	20141209	20140609	BOE-A-2014-6084	
an	ANEXO	1	20141209	20140609	BOE-A-2014-6084	
ir-24	[Información relacionada]	1	20141209	20140609	BOE-A-2014-6084	
