bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
p		1	19961101	19961101	BOE-A-1885-6627	
preambulo		1	19961101	19961101	BOE-A-1885-6627	
a1	Artículo 1	1	19961101	19961101	BOE-A-1885-6627	
a2	Artículo 2	1	19961101	19961101	BOE-A-1885-6627	
a3	Artículo 3	1	19961101	19961101	BOE-A-1885-6627	
a4	Artículo 4	1	19961101	19961101	BOE-A-1885-6627	
fi		1	19961101	19961101	BOE-A-1885-6627	
codigodecomercio	CÓDIGO DE COMERCIO	1	19961101	19961101	BOE-A-1885-6627	
lprimero	LIBRO PRIMERO	1	19961101	19961101	BOE-A-1885-6627	
tprimero	TÍTULO PRIMERO	1	19961101	19961101	BOE-A-1885-6627	
art1	Art 1	1	19961101	19961101	BOE-A-1885-6627	
art2	Art 2	1	19961101	19961101	BOE-A-1885-6627	
art3	Art 3	1	19961101	19961101	BOE-A-1885-6627	
art4	Art 4	2	20210903	20210603	BOE-A-2021-9233	
art5	Art 5	2	20210903	20210603	BOE-A-2021-9233	
art6	Art 6	2	20220926	20220906	BOE-A-2022-14580	
art7	Art 7	2	20220926	20220906	BOE-A-2022-14580	
art8	Art 8	2	20220926	20220906	BOE-A-2022-14580	
art9	Art 9	2	20220926	20220906	BOE-A-2022-14580	
art10	Art 10	2	20220926	20220906	BOE-A-2022-14580	
art11	Art 11	2	20220926	20220906	BOE-A-2022-14580	
art12	Art 12	2	20220926	20220906	BOE-A-2022-14580	
art13	Art 13	3	20120101	20111011	BOE-A-2011-15938	
art14	Art 14	1	19961101	19961101	BOE-A-1885-6627	
art15	Art 15	1	19961101	19961101	BOE-A-1885-6627	
tii	TÍTULO II	1	19961101	19961101	BOE-A-1885-6627	
art16	Art 16	2	20070616	20070316	BOE-A-2007-5584	
art17	Art 17	3	20151015	20150714	BOE-A-2015-7851	
art18	Art 18	4	20051120	20051119	BOE-A-2005-19005	
art19	Art 19	2	20140925	20140725	BOE-A-2014-7877	
art20	Art 20	1	19961101	19961101	BOE-A-1885-6627	
art21	Art 21	1	19961101	19961101	BOE-A-1885-6627	
art22	Art 22	1	19961101	19961101	BOE-A-1885-6627	
art23	Art 23	2	20020101	20011231	BOE-A-2001-24965	
art24	Art 24	1	19961101	19961101	BOE-A-1885-6627	
tiii	TÍTULO III	1	19961101	19961101	BOE-A-1885-6627	
sprimera	Sección primera	1	19961101	19961101	BOE-A-1885-6627	
art25	Art 25	1	19961101	19961101	BOE-A-1885-6627	
art26	Art 26	1	19961101	19961101	BOE-A-1885-6627	
art27	Art 27	1	19961101	19961101	BOE-A-1885-6627	
art28	Art 28	2	20130929	20130928	BOE-A-2013-10074	
art29	Art 29	1	19961101	19961101	BOE-A-1885-6627	
art30	Art 30	1	19961101	19961101	BOE-A-1885-6627	
art31	Art 31	1	19961101	19961101	BOE-A-1885-6627	
art32	Art 32	1	19961101	19961101	BOE-A-1885-6627	
art33	Art 33	1	19961101	19961101	BOE-A-1885-6627	
ssegunda	Sección segunda	1	19961101	19961101	BOE-A-1885-6627	
art34	Art 34	3	20160617	20150721	BOE-A-2015-8147	
art35	Art 35	2	20080101	20070705	BOE-A-2007-13023	
art36	Art 36	3	20081213	20081213	BOE-A-2008-20149	
art37	Art 37	2	20080101	20070705	BOE-A-2007-13023	
art38	Art 38	2	20080101	20070705	BOE-A-2007-13023	
art38bis	Art 38 bis	2	20160617	20150721	BOE-A-2015-8147	
art39	Art 39	3	20160617	20150721	BOE-A-2015-8147	
art40	Art 40	3	20150723	20150703	BOE-A-2015-7391	
art41	Art 41	2	20080101	20070705	BOE-A-2007-13023	
stercera	Sección tercera	1	19961101	19961101	BOE-A-1885-6627	
art42	Art 42	3	20080101	20070705	BOE-A-2007-13023	
art43	Art 43	4	20160617	20150721	BOE-A-2015-8147	
art43bis	Art 43 bis	1	20080101	20070705	BOE-A-2007-13023	
art44	Art 44	3	20181230	20181229	BOE-A-2018-17989	
art45	Art 45	2	20080101	20070705	BOE-A-2007-13023	
art46	Art 46	3	20080101	20070705	BOE-A-2007-13023	
art47	Art 47	2	20080101	20070705	BOE-A-2007-13023	
art48	Art 48	3	20080101	20070705	BOE-A-2007-13023	
art49	Art 49	6	20210503	20210413	BOE-A-2021-5773	
tiv	TÍTULO IV	1	19961101	19961101	BOE-A-1885-6627	
art50	Art 50	1	19961101	19961101	BOE-A-1885-6627	
art51	Art 51	1	19961101	19961101	BOE-A-1885-6627	
art52	Art 52	1	19961101	19961101	BOE-A-1885-6627	
art53	Art 53	1	19961101	19961101	BOE-A-1885-6627	
art54	Art 54	2	20021012	20020712	BOE-A-2002-13758	
art55	Art 55	1	19961101	19961101	BOE-A-1885-6627	
art56	Art 56	1	19961101	19961101	BOE-A-1885-6627	
art57	Art 57	1	19961101	19961101	BOE-A-1885-6627	
art58	Art 58	1	19961101	19961101	BOE-A-1885-6627	
art59	Art 59	1	19961101	19961101	BOE-A-1885-6627	
art60	Art 60	1	19961101	19961101	BOE-A-1885-6627	
art61	Art 61	1	19961101	19961101	BOE-A-1885-6627	
art62	Art 62	1	19961101	19961101	BOE-A-1885-6627	
art63	Art 63	1	19961101	19961101	BOE-A-1885-6627	
tv	TÍTULO V	1	19961101	19961101	BOE-A-1885-6627	
sprimera-2	Sección primera	1	19961101	19961101	BOE-A-1885-6627	
as6473	Arts. 64-73	1	19961101	19961101	BOE-A-1885-6627	
ssegunda-2	Sección segunda	1	19961101	19961101	BOE-A-1885-6627	
as7480	Arts. 74-80	1	19961101	19961101	BOE-A-1885-6627	
stercera-2	Sección tercera	1	19961101	19961101	BOE-A-1885-6627	
art81	Art 81	1	19961101	19961101	BOE-A-1885-6627	
art82	Art 82	1	19961101	19961101	BOE-A-1885-6627	
art83	Art 83	1	19961101	19961101	BOE-A-1885-6627	
art84	Art 84	1	19961101	19961101	BOE-A-1885-6627	
art85	Art 85	1	19961101	19961101	BOE-A-1885-6627	
art86	Art 86	1	19961101	19961101	BOE-A-1885-6627	
art87	Art 87	1	19961101	19961101	BOE-A-1885-6627	
tvi	TÍTULO VI	1	19961101	19961101	BOE-A-1885-6627	
sprimera-3	Sección primera	1	19961101	19961101	BOE-A-1885-6627	
art88	Art 88	1	19961101	19961101	BOE-A-1885-6627	
art89	Art 89	1	19961101	19961101	BOE-A-1885-6627	
art90	Art 90	1	19961101	19961101	BOE-A-1885-6627	
art91	Art 91	1	19961101	19961101	BOE-A-1885-6627	
art92	Art 92	1	19961101	19961101	BOE-A-1885-6627	
art93	Art 93	1	19961101	19961101	BOE-A-1885-6627	
art94	Art 94	1	19961101	19961101	BOE-A-1885-6627	
art95	Art 95	1	19961101	19961101	BOE-A-1885-6627	
art96	Art 96	1	19961101	19961101	BOE-A-1885-6627	
art97	Art 97	1	19961101	19961101	BOE-A-1885-6627	
art98	Art 98	1	19961101	19961101	BOE-A-1885-6627	
art99	Art 99	1	19961101	19961101	BOE-A-1885-6627	
ssegunda-3	Sección segunda	1	19961101	19961101	BOE-A-1885-6627	
as100105	Arts. 100-105	1	19961101	19961101	BOE-A-1885-6627	
stercera-3	Sección tercera	1	19961101	19961101	BOE-A-1885-6627	
art106	Art 106	1	19961101	19961101	BOE-A-1885-6627	
art107	Art 107	1	19961101	19961101	BOE-A-1885-6627	
art108	Art 108	1	19961101	19961101	BOE-A-1885-6627	
art109	Art 109	1	19961101	19961101	BOE-A-1885-6627	
art110	Art 110	1	19961101	19961101	BOE-A-1885-6627	
art111	Art 111	1	19961101	19961101	BOE-A-1885-6627	
scuarta	Sección cuarta	1	19961101	19961101	BOE-A-1885-6627	
art112	Art 112	1	19961101	19961101	BOE-A-1885-6627	
art113	Art 113	1	19961101	19961101	BOE-A-1885-6627	
art114	Art 114	1	19961101	19961101	BOE-A-1885-6627	
art115	Art 115	1	19961101	19961101	BOE-A-1885-6627	
lii	LIBRO II	1	19961101	19961101	BOE-A-1885-6627	
tprimero-2	TÍTULO PRIMERO	1	19961101	19961101	BOE-A-1885-6627	
sprimera-4	Sección primera	1	19961101	19961101	BOE-A-1885-6627	
art116	Art 116	1	19961101	19961101	BOE-A-1885-6627	
art117	Art 117	1	19961101	19961101	BOE-A-1885-6627	
art118	Art 118	1	19961101	19961101	BOE-A-1885-6627	
art119	Art 119	1	19961101	19961101	BOE-A-1885-6627	
art120	Art 120	1	19961101	19961101	BOE-A-1885-6627	
art121	Art 121	1	19961101	19961101	BOE-A-1885-6627	
art122	Art 122	1	19961101	19961101	BOE-A-1885-6627	
art123	Art 123	1	19961101	19961101	BOE-A-1885-6627	
art124	Art 124	1	19961101	19961101	BOE-A-1885-6627	
ssegunda-4	Sección segunda	1	19961101	19961101	BOE-A-1885-6627	
art125	Art 125	1	19961101	19961101	BOE-A-1885-6627	
art126	Art 126	1	19961101	19961101	BOE-A-1885-6627	
art127	Art 127	1	19961101	19961101	BOE-A-1885-6627	
art128	Art 128	1	19961101	19961101	BOE-A-1885-6627	
art129	Art 129	1	19961101	19961101	BOE-A-1885-6627	
art130	Art 130	1	19961101	19961101	BOE-A-1885-6627	
art131	Art 131	1	19961101	19961101	BOE-A-1885-6627	
art132	Art 132	1	19961101	19961101	BOE-A-1885-6627	
art133	Art 133	1	19961101	19961101	BOE-A-1885-6627	
art134	Art 134	1	19961101	19961101	BOE-A-1885-6627	
art135	Art 135	1	19961101	19961101	BOE-A-1885-6627	
art136	Art 136	1	19961101	19961101	BOE-A-1885-6627	
art137	Art 137	1	19961101	19961101	BOE-A-1885-6627	
art138	Art 138	1	19961101	19961101	BOE-A-1885-6627	
art139	Art 139	1	19961101	19961101	BOE-A-1885-6627	
art140	Art 140	1	19961101	19961101	BOE-A-1885-6627	
art141	Art 141	1	19961101	19961101	BOE-A-1885-6627	
art142	Art 142	1	19961101	19961101	BOE-A-1885-6627	
art143	Art 143	1	19961101	19961101	BOE-A-1885-6627	
art144	Art 144	1	19961101	19961101	BOE-A-1885-6627	
stercera-4	Sección tercera	1	19961101	19961101	BOE-A-1885-6627	
art145	Art 145	1	19961101	19961101	BOE-A-1885-6627	
art146	Art 146	1	19961101	19961101	BOE-A-1885-6627	
