bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20080101	20071120	BOE-A-2007-19884	
preambulo		1	20080101	20071120	BOE-A-2007-19884	
a1	Artículo 1	1	20080101	20071120	BOE-A-2007-19884	
a2	Artículo 2	1	20080101	20071120	BOE-A-2007-19884	
daunica	Disposición adicional única	1	20080101	20071120	BOE-A-2007-19884	
dtprimera	Disposición transitoria primera	1	20080101	20071120	BOE-A-2007-19884	
dtsegunda	Disposición transitoria segunda	1	20080101	20071120	BOE-A-2007-19884	
dttercera	Disposición transitoria tercera	1	20080101	20071120	BOE-A-2007-19884	
dtcuaa	Disposición transitoria cuarta	1	20080101	20071120	BOE-A-2007-19884	
dtquinta	Disposición transitoria quinta	2	20100101	20091229	BOE-A-2009-21045	
dtsexta	Disposición transitoria sexta	1	20080101	20071120	BOE-A-2007-19884	
dtseptima	Disposición transitoria séptima	1	20080101	20071120	BOE-A-2007-19884	
dt	Disposición transitoria octava	1				NINGUNA EN VIGOR AL CORTE
ddunica	Disposición derogatoria única	1	20080101	20071120	BOE-A-2007-19884	
dfprimera	Disposición final primera	1	20080101	20071120	BOE-A-2007-19884	
dfsegunda	Disposición final segunda	1	20080101	20071120	BOE-A-2007-19884	
dftercera	Disposición final tercera	1	20080101	20071120	BOE-A-2007-19884	
dfcuaa	Disposición final cuarta	1	20080101	20071120	BOE-A-2007-19884	
dfquinta	Disposición final quinta	1	20080101	20071120	BOE-A-2007-19884	
dfsexta	Disposición final sexta	1	20080101	20071120	BOE-A-2007-19884	
firma		1	20080101	20071120	BOE-A-2007-19884	
plan	PLAN	1	20080101	20071120	BOE-A-2007-19884	
introduccion	INTRODUCCIÓN	1	20080101	20071120	BOE-A-2007-19884	
primerapae	PRIMERA PARTE	1	20080101	20071120	BOE-A-2007-19884	
A1	1	2	20161218	20161217	BOE-A-2016-11954	
A2	2	1	20080101	20071120	BOE-A-2007-19884	
A3	3	1	20080101	20071120	BOE-A-2007-19884	
A4	4	1	20080101	20071120	BOE-A-2007-19884	
A5	5	1	20080101	20071120	BOE-A-2007-19884	
A6	6	2	20210131	20210130	BOE-A-2021-1350	
A7	7	1	20080101	20071120	BOE-A-2007-19884	
segundapae	SEGUNDA PARTE	1	20080101	20071120	BOE-A-2007-19884	
A1-2	1	1	20080101	20071120	BOE-A-2007-19884	
A2-2	2	1	20080101	20071120	BOE-A-2007-19884	
A3-2	3	1	20080101	20071120	BOE-A-2007-19884	
A4-2	4	1	20080101	20071120	BOE-A-2007-19884	
A5-2	5	2	20161218	20161217	BOE-A-2016-11954	
A6-2	6	2	20161218	20161217	BOE-A-2016-11954	
A7-2	7	1	20080101	20071120	BOE-A-2007-19884	
A8	8	1	20080101	20071120	BOE-A-2007-19884	
A9	9	3	20210131	20210130	BOE-A-2021-1350	
A10	10	2	20210131	20210130	BOE-A-2021-1350	
A11	11	2	20210131	20210130	BOE-A-2021-1350	
A12	12	1	20080101	20071120	BOE-A-2007-19884	
A13	13	2	20100925	20100924	BOE-A-2010-14621	
A14	14	2	20210131	20210130	BOE-A-2021-1350	
