bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19970331	19970131	BOE-A-1997-1853	
ci	CAPITULO I	1	19970331	19970131	BOE-A-1997-1853	
a1	Artículo 1	2	20060629	20060529	BOE-A-2006-9379	
a2	Artículo 2	3	20100324	20100323	BOE-A-2010-4765	
cii	CAPITULO II	1	19970331	19970131	BOE-A-1997-1853	
s1	SECCION 1	1	19970331	19970131	BOE-A-1997-1853	
a3	Artículo 3	1	19970331	19970131	BOE-A-1997-1853	
a4	Artículo 4	2	20090308	20090307	BOE-A-2009-3905	
a5	Artículo 5	1	19970331	19970131	BOE-A-1997-1853	
a6	Artículo 6	1	19970331	19970131	BOE-A-1997-1853	
a7	Artículo 7	2	20060629	20060529	BOE-A-2006-9379	
s2	SECCION 2	1	19970331	19970131	BOE-A-1997-1853	
a8	Artículo 8	1	19970331	19970131	BOE-A-1997-1853	
a9	Artículo 9	1	19970331	19970131	BOE-A-1997-1853	
ciii	CAPITULO III	1	19970331	19970131	BOE-A-1997-1853	
a10	Artículo 10	1	19970331	19970131	BOE-A-1997-1853	
a11	Artículo 11	3	20151011	20151010	BOE-A-2015-10926	
a12	Artículo 12	1	19970331	19970131	BOE-A-1997-1853	
a13	Artículo 13	1	19970331	19970131	BOE-A-1997-1853	
a14	Artículo 14	1	19970331	19970131	BOE-A-1997-1853	
a15	Artículo 15	2	20100324	20100323	BOE-A-2010-4765	
a16	Artículo 16	2	20060629	20060529	BOE-A-2006-9379	
a17	Artículo 17	2	20100324	20100323	BOE-A-2010-4765	
a18	Artículo 18	3	20151011	20151010	BOE-A-2015-10926	
a19	Artículo 19	3	20100324	20100323	BOE-A-2010-4765	
a20	Artículo 20	3	20100324	20100323	BOE-A-2010-4765	
a21	Artículo 21	3	20100324	20100323	BOE-A-2010-4765	
a22	Artículo 22	2	20050612	20050611	BOE-A-2005-9877	
a22bis	Artículo 22 bis	1	20060629	20060529	BOE-A-2006-9379	
civ	CAPITULO IV	1	19970331	19970131	BOE-A-1997-1853	
a23	Artículo 23	3	20151011	20151010	BOE-A-2015-10926	
a24	Artículo 24	2	20100324	20100323	BOE-A-2010-4765	
a25	Artículo 25	3	20151011	20151010	BOE-A-2015-10926	
a26	Artículo 26	3	20151011	20151010	BOE-A-2015-10926	
a27	Artículo 27	3	20151011	20151010	BOE-A-2015-10926	
a28	Artículo 28	3	20151011	20151010	BOE-A-2015-10926	
cv	CAPITULO V	1	19970331	19970131	BOE-A-1997-1853	
a29	Artículo 29	3	20100324	20100323	BOE-A-2010-4765	
a30	Artículo 30	3	20100324	20100323	BOE-A-2010-4765	
a31	Artículo 31	2	20060629	20060529	BOE-A-2006-9379	
a31bis	Artículo 31 bis	1	20060629	20060529	BOE-A-2006-9379	
a32	Artículo 32	2	20060629	20060529	BOE-A-2006-9379	
a33	Artículo 33	2	20100324	20100323	BOE-A-2010-4765	
a33bis	Artículo 33 bis	1	20060629	20060529	BOE-A-2006-9379	
cvi	CAPITULO VI	1	19970331	19970131	BOE-A-1997-1853	
a34	Artículo 34	1	19970331	19970131	BOE-A-1997-1853	
a35	Artículo 35	2	20060629	20060529	BOE-A-2006-9379	
a36	Artículo 36	3	20060629	20060529	BOE-A-2006-9379	
a37	Artículo 37	3	20100324	20100323	BOE-A-2010-4765	
cvii	CAPITULO VII	1	19970331	19970131	BOE-A-1997-1853	
a38	Artículo 38	1	19970331	19970131	BOE-A-1997-1853	
a39	Artículo 39	1	19970331	19970131	BOE-A-1997-1853	
