bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19781229	19781229	BOE-A-1978-31229	
tpreliminar	TÍTULO PRELIMINAR	1	19781229	19781229	BOE-A-1978-31229	
a1	Artículo 1	1	19781229	19781229	BOE-A-1978-31229	
a2	Artículo 2	1	19781229	19781229	BOE-A-1978-31229	
a3	Artículo 3	1	19781229	19781229	BOE-A-1978-31229	
a4	Artículo 4	1	19781229	19781229	BOE-A-1978-31229	
a5	Artículo 5	1	19781229	19781229	BOE-A-1978-31229	
a6	Artículo 6	1	19781229	19781229	BOE-A-1978-31229	
a7	Artículo 7	1	19781229	19781229	BOE-A-1978-31229	
a8	Artículo 8	1	19781229	19781229	BOE-A-1978-31229	
a9	Artículo 9	1	19781229	19781229	BOE-A-1978-31229	
ti	TÍTULO I	1	19781229	19781229	BOE-A-1978-31229	
a10	Artículo 10	1	19781229	19781229	BOE-A-1978-31229	
cprimero	CAPÍTULO PRIMERO	1	19781229	19781229	BOE-A-1978-31229	
a11	Artículo 11	1	19781229	19781229	BOE-A-1978-31229	
a12	Artículo 12	1	19781229	19781229	BOE-A-1978-31229	
a13	Artículo 13	2	19920828	19920828	BOE-A-1992-20403	
csegundo	CAPÍTULO SEGUNDO	1	19781229	19781229	BOE-A-1978-31229	
a14	Artículo 14	1	19781229	19781229	BOE-A-1978-31229	
s1	SECCIÓN 1	1	19781229	19781229	BOE-A-1978-31229	
a15	Artículo 15	1	19781229	19781229	BOE-A-1978-31229	
a16	Artículo 16	1	19781229	19781229	BOE-A-1978-31229	
a17	Artículo 17	1	19781229	19781229	BOE-A-1978-31229	
a18	Artículo 18	1	19781229	19781229	BOE-A-1978-31229	
a19	Artículo 19	1	19781229	19781229	BOE-A-1978-31229	
a20	Artículo 20	1	19781229	19781229	BOE-A-1978-31229	
a21	Artículo 21	1	19781229	19781229	BOE-A-1978-31229	
a22	Artículo 22	1	19781229	19781229	BOE-A-1978-31229	
a23	Artículo 23	1	19781229	19781229	BOE-A-1978-31229	
a24	Artículo 24	1	19781229	19781229	BOE-A-1978-31229	
a25	Artículo 25	1	19781229	19781229	BOE-A-1978-31229	
a26	Artículo 26	1	19781229	19781229	BOE-A-1978-31229	
a27	Artículo 27	1	19781229	19781229	BOE-A-1978-31229	
a28	Artículo 28	1	19781229	19781229	BOE-A-1978-31229	
a29	Artículo 29	1	19781229	19781229	BOE-A-1978-31229	
s2	SECCIÓN 2	1	19781229	19781229	BOE-A-1978-31229	
a30	Artículo 30	1	19781229	19781229	BOE-A-1978-31229	
a31	Artículo 31	1	19781229	19781229	BOE-A-1978-31229	
a32	Artículo 32	1	19781229	19781229	BOE-A-1978-31229	
a33	Artículo 33	1	19781229	19781229	BOE-A-1978-31229	
a34	Artículo 34	1	19781229	19781229	BOE-A-1978-31229	
a35	Artículo 35	1	19781229	19781229	BOE-A-1978-31229	
a36	Artículo 36	1	19781229	19781229	BOE-A-1978-31229	
a37	Artículo 37	1	19781229	19781229	BOE-A-1978-31229	
a38	Artículo 38	1	19781229	19781229	BOE-A-1978-31229	
ctercero	CAPÍTULO TERCERO	1	19781229	19781229	BOE-A-1978-31229	
a39	Artículo 39	1	19781229	19781229	BOE-A-1978-31229	
a40	Artículo 40	1	19781229	19781229	BOE-A-1978-31229	
a41	Artículo 41	1	19781229	19781229	BOE-A-1978-31229	
a42	Artículo 42	1	19781229	19781229	BOE-A-1978-31229	
a43	Artículo 43	1	19781229	19781229	BOE-A-1978-31229	
a44	Artículo 44	1	19781229	19781229	BOE-A-1978-31229	
a45	Artículo 45	1	19781229	19781229	BOE-A-1978-31229	
a46	Artículo 46	1	19781229	19781229	BOE-A-1978-31229	
a47	Artículo 47	1	19781229	19781229	BOE-A-1978-31229	
a48	Artículo 48	1	19781229	19781229	BOE-A-1978-31229	
a49	Artículo 49	2	19781229	19781229	BOE-A-1978-31229	
a50	Artículo 50	1	19781229	19781229	BOE-A-1978-31229	
a51	Artículo 51	1	19781229	19781229	BOE-A-1978-31229	
a52	Artículo 52	1	19781229	19781229	BOE-A-1978-31229	
ccuarto	CAPÍTULO CUARTO	1	19781229	19781229	BOE-A-1978-31229	
a53	Artículo 53	1	19781229	19781229	BOE-A-1978-31229	
a54	Artículo 54	1	19781229	19781229	BOE-A-1978-31229	
cquinto	CAPÍTULO QUINTO	1	19781229	19781229	BOE-A-1978-31229	
a55	Artículo 55	1	19781229	19781229	BOE-A-1978-31229	
tii	TÍTULO II	1	19781229	19781229	BOE-A-1978-31229	
a56	Artículo 56	1	19781229	19781229	BOE-A-1978-31229	
a57	Artículo 57	1	19781229	19781229	BOE-A-1978-31229	
a58	Artículo 58	1	19781229	19781229	BOE-A-1978-31229	
a59	Artículo 59	1	19781229	19781229	BOE-A-1978-31229	
a60	Artículo 60	1	19781229	19781229	BOE-A-1978-31229	
a61	Artículo 61	1	19781229	19781229	BOE-A-1978-31229	
a62	Artículo 62	1	19781229	19781229	BOE-A-1978-31229	
a63	Artículo 63	1	19781229	19781229	BOE-A-1978-31229	
a64	Artículo 64	1	19781229	19781229	BOE-A-1978-31229	
a65	Artículo 65	1	19781229	19781229	BOE-A-1978-31229	
tiii	TÍTULO III	1	19781229	19781229	BOE-A-1978-31229	
cprimero-2	CAPÍTULO PRIMERO	1	19781229	19781229	BOE-A-1978-31229	
a66	Artículo 66	1	19781229	19781229	BOE-A-1978-31229	
a67	Artículo 67	1	19781229	19781229	BOE-A-1978-31229	
a68	Artículo 68	1	19781229	19781229	BOE-A-1978-31229	
a69	Artículo 69	2	19781229	19781229	BOE-A-1978-31229	
a70	Artículo 70	1	19781229	19781229	BOE-A-1978-31229	
a71	Artículo 71	1	19781229	19781229	BOE-A-1978-31229	
a72	Artículo 72	1	19781229	19781229	BOE-A-1978-31229	
a73	Artículo 73	1	19781229	19781229	BOE-A-1978-31229	
a74	Artículo 74	1	19781229	19781229	BOE-A-1978-31229	
a75	Artículo 75	1	19781229	19781229	BOE-A-1978-31229	
a76	Artículo 76	1	19781229	19781229	BOE-A-1978-31229	
a77	Artículo 77	1	19781229	19781229	BOE-A-1978-31229	
a78	Artículo 78	1	19781229	19781229	BOE-A-1978-31229	
a79	Artículo 79	1	19781229	19781229	BOE-A-1978-31229	
a80	Artículo 80	1	19781229	19781229	BOE-A-1978-31229	
csegundo-2	CAPÍTULO SEGUNDO	1	19781229	19781229	BOE-A-1978-31229	
a81	Artículo 81	1	19781229	19781229	BOE-A-1978-31229	
a82	Artículo 82	1	19781229	19781229	BOE-A-1978-31229	
a83	Artículo 83	1	19781229	19781229	BOE-A-1978-31229	
a84	Artículo 84	1	19781229	19781229	BOE-A-1978-31229	
a85	Artículo 85	1	19781229	19781229	BOE-A-1978-31229	
a86	Artículo 86	1	19781229	19781229	BOE-A-1978-31229	
a87	Artículo 87	1	19781229	19781229	BOE-A-1978-31229	
a88	Artículo 88	1	19781229	19781229	BOE-A-1978-31229	
a89	Artículo 89	1	19781229	19781229	BOE-A-1978-31229	
a90	Artículo 90	1	19781229	19781229	BOE-A-1978-31229	
a91	Artículo 91	1	19781229	19781229	BOE-A-1978-31229	
a92	Artículo 92	1	19781229	19781229	BOE-A-1978-31229	
ctercero-2	CAPÍTULO TERCERO	1	19781229	19781229	BOE-A-1978-31229	
a93	Artículo 93	1	19781229	19781229	BOE-A-1978-31229	
a94	Artículo 94	1	19781229	19781229	BOE-A-1978-31229	
a95	Artículo 95	1	19781229	19781229	BOE-A-1978-31229	
a96	Artículo 96	1	19781229	19781229	BOE-A-1978-31229	
tiv	TÍTULO IV	1	19781229	19781229	BOE-A-1978-31229	
a97	Artículo 97	1	19781229	19781229	BOE-A-1978-31229	
a98	Artículo 98	1	19781229	19781229	BOE-A-1978-31229	
a99	Artículo 99	1	19781229	19781229	BOE-A-1978-31229	
a100	Artículo 100	1	19781229	19781229	BOE-A-1978-31229	
a101	Artículo 101	1	19781229	19781229	BOE-A-1978-31229	
a102	Artículo 102	1	19781229	19781229	BOE-A-1978-31229	
a103	Artículo 103	1	19781229	19781229	BOE-A-1978-31229	
a104	Artículo 104	1	19781229	19781229	BOE-A-1978-31229	
a105	Artículo 105	1	19781229	19781229	BOE-A-1978-31229	
a106	Artículo 106	1	19781229	19781229	BOE-A-1978-31229	
a107	Artículo 107	1	19781229	19781229	BOE-A-1978-31229	
tv	TÍTULO V	1	19781229	19781229	BOE-A-1978-31229	
a108	Artículo 108	1	19781229	19781229	BOE-A-1978-31229	
a109	Artículo 109	1	19781229	19781229	BOE-A-1978-31229	
a110	Artículo 110	1	19781229	19781229	BOE-A-1978-31229	
a111	Artículo 111	1	19781229	19781229	BOE-A-1978-31229	
a112	Artículo 112	1	19781229	19781229	BOE-A-1978-31229	
a113	Artículo 113	1	19781229	19781229	BOE-A-1978-31229	
a114	Artículo 114	1	19781229	19781229	BOE-A-1978-31229	
a115	Artículo 115	1	19781229	19781229	BOE-A-1978-31229	
a116	Artículo 116	1	19781229	19781229	BOE-A-1978-31229	
tvi	TÍTULO VI	1	19781229	19781229	BOE-A-1978-31229	
a117	Artículo 117	1	19781229	19781229	BOE-A-1978-31229	
a118	Artículo 118	1	19781229	19781229	BOE-A-1978-31229	
a119	Artículo 119	1	19781229	19781229	BOE-A-1978-31229	
a120	Artículo 120	1	19781229	19781229	BOE-A-1978-31229	
a121	Artículo 121	1	19781229	19781229	BOE-A-1978-31229	
a122	Artículo 122	1	19781229	19781229	BOE-A-1978-31229	
a123	Artículo 123	1	19781229	19781229	BOE-A-1978-31229	
a124	Artículo 124	1	19781229	19781229	BOE-A-1978-31229	
a125	Artículo 125	1	19781229	19781229	BOE-A-1978-31229	
a126	Artículo 126	1	19781229	19781229	BOE-A-1978-31229	
a127	Artículo 127	1	19781229	19781229	BOE-A-1978-31229	
tvii	TÍTULO VII	1	19781229	19781229	BOE-A-1978-31229	
a128	Artículo 128	1	19781229	19781229	BOE-A-1978-31229	
a129	Artículo 129	1	19781229	19781229	BOE-A-1978-31229	
a130	Artículo 130	1	19781229	19781229	BOE-A-1978-31229	
a131	Artículo 131	1	19781229	19781229	BOE-A-1978-31229	
a132	Artículo 132	1	19781229	19781229	BOE-A-1978-31229	
a133	Artículo 133	1	19781229	19781229	BOE-A-1978-31229	
a134	Artículo 134	1	19781229	19781229	BOE-A-1978-31229	
a135	Artículo 135	2	20110927	20110927	BOE-A-2011-15210	
a136	Artículo 136	1	19781229	19781229	BOE-A-1978-31229	
tviii	TÍTULO VIII	1	19781229	19781229	BOE-A-1978-31229	
cprimero-3	CAPÍTULO PRIMERO	1	19781229	19781229	BOE-A-1978-31229	
a137	Artículo 137	1	19781229	19781229	BOE-A-1978-31229	
a138	Artículo 138	1	19781229	19781229	BOE-A-1978-31229	
a139	Artículo 139	1	19781229	19781229	BOE-A-1978-31229	
csegundo-3	CAPÍTULO SEGUNDO	1	19781229	19781229	BOE-A-1978-31229	
a140	Artículo 140	1	19781229	19781229	BOE-A-1978-31229	
a141	Artículo 141	1	19781229	19781229	BOE-A-1978-31229	
a142	Artículo 142	1	19781229	19781229	BOE-A-1978-31229	
ctercero-3	CAPÍTULO TERCERO	1	19781229	19781229	BOE-A-1978-31229	
a143	Artículo 143	1	19781229	19781229	BOE-A-1978-31229	
a144	Artículo 144	1	19781229	19781229	BOE-A-1978-31229	
a145	Artículo 145	1	19781229	19781229	BOE-A-1978-31229	
a146	Artículo 146	1	19781229	19781229	BOE-A-1978-31229	
a147	Artículo 147	1	19781229	19781229	BOE-A-1978-31229	
a148	Artículo 148	1	19781229	19781229	BOE-A-1978-31229	
a149	Artículo 149	1	19781229	19781229	BOE-A-1978-31229	
a150	Artículo 150	1	19781229	19781229	BOE-A-1978-31229	
a151	Artículo 151	1	19781229	19781229	BOE-A-1978-31229	
a152	Artículo 152	1	19781229	19781229	BOE-A-1978-31229	
a153	Artículo 153	1	19781229	19781229	BOE-A-1978-31229	
a154	Artículo 154	1	19781229	19781229	BOE-A-1978-31229	
a155	Artículo 155	1	19781229	19781229	BOE-A-1978-31229	
a156	Artículo 156	1	19781229	19781229	BOE-A-1978-31229	
a157	Artículo 157	1	19781229	19781229	BOE-A-1978-31229	
a158	Artículo 158	1	19781229	19781229	BOE-A-1978-31229	
tix	TÍTULO IX	1	19781229	19781229	BOE-A-1978-31229	
a159	Artículo 159	1	19781229	19781229	BOE-A-1978-31229	
a160	Artículo 160	1	19781229	19781229	BOE-A-1978-31229	
a161	Artículo 161	1	19781229	19781229	BOE-A-1978-31229	
a162	Artículo 162	1	19781229	19781229	BOE-A-1978-31229	
a163	Artículo 163	1	19781229	19781229	BOE-A-1978-31229	
a164	Artículo 164	1	19781229	19781229	BOE-A-1978-31229	
a165	Artículo 165	1	19781229	19781229	BOE-A-1978-31229	
tx	TÍTULO X	1	19781229	19781229	BOE-A-1978-31229	
a166	Artículo 166	1	19781229	19781229	BOE-A-1978-31229	
a167	Artículo 167	1	19781229	19781229	BOE-A-1978-31229	
a168	Artículo 168	1	19781229	19781229	BOE-A-1978-31229	
a169	Artículo 169	1	19781229	19781229	BOE-A-1978-31229	
primera	Disposición adicional primera	1	19781229	19781229	BOE-A-1978-31229	
segunda	Disposición adicional segunda	1	19781229	19781229	BOE-A-1978-31229	
tercera	Disposición adicional tercera	1	19781229	19781229	BOE-A-1978-31229	
cuarta	Disposición adicional cuarta	1	19781229	19781229	BOE-A-1978-31229	
primera-2	Disposición transitoria primera	1	19781229	19781229	BOE-A-1978-31229	
segunda-2	Disposición transitoria segunda	1	19781229	19781229	BOE-A-1978-31229	
tercera-2	Disposición transitoria tercera	1	19781229	19781229	BOE-A-1978-31229	
cuarta-2	Disposición transitoria cuarta	1	19781229	19781229	BOE-A-1978-31229	
quinta	Disposición transitoria quinta	1	19781229	19781229	BOE-A-1978-31229	
sexta	Disposición transitoria sexta	1	19781229	19781229	BOE-A-1978-31229	
septima	Disposición transitoria séptima	1	19781229	19781229	BOE-A-1978-31229	
octava	Disposición transitoria octava	1	19781229	19781229	BOE-A-1978-31229	
novena	Disposición transitoria novena	1	19781229	19781229	BOE-A-1978-31229	
dd	Disposición derogatoria	1	19781229	19781229	BOE-A-1978-31229	
df	Disposición final	1	19781229	19781229	BOE-A-1978-31229	
firma		1	19781229	19781229	BOE-A-1978-31229	
