bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20151113	20151024	BOE-A-2015-11430	
aunico	Artículo único	1	20151113	20151024	BOE-A-2015-11430	
ddunica	Disposición derogatoria única	1	20151113	20151024	BOE-A-2015-11430	
firma		1	20151113	20151024	BOE-A-2015-11430	
texto	TEXTO	1	20151113	20151024	BOE-A-2015-11430	
ti	TÍTULO I	1	20151113	20151024	BOE-A-2015-11430	
ci	CAPÍTULO I	1	20151113	20151024	BOE-A-2015-11430	
s1	Sección 1	1	20151113	20151024	BOE-A-2015-11430	
a1	Artículo 1	1	20151113	20151024	BOE-A-2015-11430	
a2	Artículo 2	5	20220331	20220323	BOE-A-2022-4583	
a3	Artículo 3	1	20151113	20151024	BOE-A-2015-11430	
s2	Sección 2	1	20151113	20151024	BOE-A-2015-11430	
a4	Artículo 4	3	20151113	20151024	BOE-A-2015-11430	
a5	Artículo 5	1	20151113	20151024	BOE-A-2015-11430	
s3	Sección 3	1	20151113	20151024	BOE-A-2015-11430	
a6	Artículo 6	1	20151113	20151024	BOE-A-2015-11430	
a7	Artículo 7	1	20151113	20151024	BOE-A-2015-11430	
a8	Artículo 8	2	20200627	20200627	BOE-A-2020-6838	
a9	Artículo 9	2	20190308	20190307	BOE-A-2019-3244	
s4	Sección 4	1	20151113	20151024	BOE-A-2015-11430	
a10	Artículo 10	1	20151113	20151024	BOE-A-2015-11430	
a11	Artículo 11	5	20220330	20211230	BOE-A-2021-21788	
a12	Artículo 12	4	20211231	20211230	BOE-A-2021-21788	
a13	Artículo 13	3	20210711	20210710	BOE-A-2021-11472	
cii	CAPÍTULO II	1	20151113	20151024	BOE-A-2015-11430	
s1-2	Sección 1	1	20151113	20151024	BOE-A-2015-11430	
a14	Artículo 14	3	20190308	20190307	BOE-A-2019-3244	
a15	Artículo 15	3	20220330	20211230	BOE-A-2021-21788	
a16	Artículo 16	2	20220330	20211230	BOE-A-2021-21788	
s2-2	Sección 2	1	20151113	20151024	BOE-A-2015-11430	
a17	Artículo 17	2	20151113	20151024	BOE-A-2015-11430	
a18	Artículo 18	1	20151113	20151024	BOE-A-2015-11430	
a19	Artículo 19	1	20151113	20151024	BOE-A-2015-11430	
a20	Artículo 20	1	20151113	20151024	BOE-A-2015-11430	
a2-2	Artículo 20 bis	1	20181207	20181206	BOE-A-2018-16673	
a21	Artículo 21	1	20151113	20151024	BOE-A-2015-11430	
s3-2	Sección 3	1	20151113	20151024	BOE-A-2015-11430	
a22	Artículo 22	2	20190308	20190307	BOE-A-2019-3244	
a23	Artículo 23	3	20210711	20210710	BOE-A-2021-11472	
a24	Artículo 24	1	20151113	20151024	BOE-A-2015-11430	
a25	Artículo 25	1	20151113	20151024	BOE-A-2015-11430	
s4-2	Sección 4	1	20151113	20151024	BOE-A-2015-11430	
a26	Artículo 26	1	20151113	20151024	BOE-A-2015-11430	
a27	Artículo 27	2	20151113	20151024	BOE-A-2015-11430	
a28	Artículo 28	2	20190308	20190307	BOE-A-2019-3244	
a29	Artículo 29	1	20151113	20151024	BOE-A-2015-11430	
a30	Artículo 30	1	20151113	20151024	BOE-A-2015-11430	
a31	Artículo 31	1	20151113	20151024	BOE-A-2015-11430	
a32	Artículo 32	1	20151113	20151024	BOE-A-2015-11430	
a33	Artículo 33	4	20220909	20220908	BOE-A-2022-14680	
s5	Sección 5	1	20151113	20151024	BOE-A-2015-11430	
a34	Artículo 34	4	20190313	20190312	BOE-A-2019-3481	
a35	Artículo 35	1	20151113	20151024	BOE-A-2015-11430	
a36	Artículo 36	1	20151113	20151024	BOE-A-2015-11430	
a37	Artículo 37	15	20221007	20220907	BOE-A-2022-14630	
a38	Artículo 38	1	20151113	20151024	BOE-A-2015-11430	
ciii	CAPÍTULO III	1	20151113	20151024	BOE-A-2015-11430	
s1-3	Sección 1	1	20151113	20151024	BOE-A-2015-11430	
a39	Artículo 39	1	20151113	20151024	BOE-A-2015-11430	
a40	Artículo 40	4	20221007	20220907	BOE-A-2022-14630	
a41	Artículo 41	1	20151113	20151024	BOE-A-2015-11430	
s2-3	Sección 2	1	20151113	20151024	BOE-A-2015-11430	
a42	Artículo 42	2	20211231	20211230	BOE-A-2021-21788	
a43	Artículo 43	1	20151113	20151024	BOE-A-2015-11430	
a44	Artículo 44	1	20151113	20151024	BOE-A-2015-11430	
s3-3	Sección 3	1	20151113	20151024	BOE-A-2015-11430	
a45	Artículo 45	6	20221007	20220907	BOE-A-2022-14630	
a46	Artículo 46	3	20190308	20190307	BOE-A-2019-3244	
a47	Artículo 47	3	20211231	20211230	BOE-A-2021-21788	
a4-2	Artículo 47 bis	1	20211231	20211230	BOE-A-2021-21788	
a48	Artículo 48	8	20190401	20190307	BOE-A-2019-3244	
a4-3	Artículo 48 bis	1				NINGUNA EN VIGOR AL CORTE
s4-3	Sección 4	1	20151113	20151024	BOE-A-2015-11430	
a49	Artículo 49	6	20221007	20220907	BOE-A-2022-14630	
a50	Artículo 50	2	20151113	20151024	BOE-A-2015-11430	
a51	Artículo 51	2	20151113	20151024	BOE-A-2015-11430	
a52	Artículo 52	3	20200717	20200716	BOE-A-2020-7937	
a53	Artículo 53	7	20221007	20220907	BOE-A-2022-14630	
a54	Artículo 54	1	20151113	20151024	BOE-A-2015-11430	
a55	Artículo 55	7	20221007	20220907	BOE-A-2022-14630	
a56	Artículo 56	1	20151113	20151024	BOE-A-2015-11430	
s5-2	Sección 5	1	20151113	20151024	BOE-A-2015-11430	
a57	Artículo 57	1	20151113	20151024	BOE-A-2015-11430	
civ	CAPÍTULO IV	1	20151113	20151024	BOE-A-2015-11430	
a58	Artículo 58	1	20151113	20151024	BOE-A-2015-11430	
cv	CAPÍTULO V	1	20151113	20151024	BOE-A-2015-11430	
s1-4	Sección 1	1	20151113	20151024	BOE-A-2015-11430	
a59	Artículo 59	1	20151113	20151024	BOE-A-2015-11430	
s2-4	Sección 2	1	20151113	20151024	BOE-A-2015-11430	
a60	Artículo 60	1	20151113	20151024	BOE-A-2015-11430	
tii	TÍTULO II	1	20151113	20151024	BOE-A-2015-11430	
ci-2	CAPÍTULO I	1	20151113	20151024	BOE-A-2015-11430	
a61	Artículo 61	1	20151113	20151024	BOE-A-2015-11430	
s1-5	Sección 1	1	20151113	20151024	BOE-A-2015-11430	
a62	Artículo 62	1	20151113	20151024	BOE-A-2015-11430	
a63	Artículo 63	1	20151113	20151024	BOE-A-2015-11430	
a64	Artículo 64	5	20210930	20210929	BOE-A-2021-15767	
a65	Artículo 65	1	20151113	20151024	BOE-A-2015-11430	
a66	Artículo 66	1	20151113	20151024	BOE-A-2015-11430	
a67	Artículo 67	1	20151113	20151024	BOE-A-2015-11430	
a68	Artículo 68	1	20151113	20151024	BOE-A-2015-11430	
s2-5	Sección 2	1	20151113	20151024	BOE-A-2015-11430	
a69	Artículo 69	1	20151113	20151024	BOE-A-2015-11430	
a70	Artículo 70	1	20151113	20151024	BOE-A-2015-11430	
a71	Artículo 71	1	20151113	20151024	BOE-A-2015-11430	
a72	Artículo 72	1	20151113	20151024	BOE-A-2015-11430	
a73	Artículo 73	1	20151113	20151024	BOE-A-2015-11430	
a74	Artículo 74	1	20151113	20151024	BOE-A-2015-11430	
a75	Artículo 75	1	20151113	20151024	BOE-A-2015-11430	
a76	Artículo 76	1	20151113	20151024	BOE-A-2015-11430	
cii-2	CAPÍTULO II	1	20151113	20151024	BOE-A-2015-11430	
a77	Artículo 77	1	20151113	20151024	BOE-A-2015-11430	
a78	Artículo 78	1	20151113	20151024	BOE-A-2015-11430	
a79	Artículo 79	1	20151113	20151024	BOE-A-2015-11430	
a80	Artículo 80	1	20151113	20151024	BOE-A-2015-11430	
a81	Artículo 81	1	20151113	20151024	BOE-A-2015-11430	
tiii	TÍTULO III	1	20151113	20151024	BOE-A-2015-11430	
ci-3	CAPÍTULO I	1	20151113	20151024	BOE-A-2015-11430	
s1-6	Sección 1	1	20151113	20151024	BOE-A-2015-11430	
a82	Artículo 82	1	20151113	20151024	BOE-A-2015-11430	
a83	Artículo 83	1	20151113	20151024	BOE-A-2015-11430	
a84	Artículo 84	6	20220120	20220119	BOE-A-2022-800	
a85	Artículo 85	3	20151113	20151024	BOE-A-2015-11430	
a86	Artículo 86	2	20211231	20211230	BOE-A-2021-21788	
s2-6	Sección 2	1	20151113	20151024	BOE-A-2015-11430	
a87	Artículo 87	1	20151113	20151024	BOE-A-2015-11430	
a88	Artículo 88	1	20151113	20151024	BOE-A-2015-11430	
cii-3	CAPÍTULO II	1	20151113	20151024	BOE-A-2015-11430	
s1-7	Sección 1	1	20151113	20151024	BOE-A-2015-11430	
a89	Artículo 89	1	20151113	20151024	BOE-A-2015-11430	
a90	Artículo 90	1	20151113	20151024	BOE-A-2015-11430	
a91	Artículo 91	1	20151113	20151024	BOE-A-2015-11430	
s2-7	Sección 2	1	20151113	20151024	BOE-A-2015-11430	
a92	Artículo 92	1	20151113	20151024	BOE-A-2015-11430	
daprimera	Disposición adicional primera	1	20151113	20151024	BOE-A-2015-11430	
dasegunda	Disposición adicional segunda	2	20190101	20181229	BOE-A-2018-17992	
datercera	Disposición adicional tercera	1	20151113	20151024	BOE-A-2015-11430	
dacuaa	Disposición adicional cuarta	1	20151113	20151024	BOE-A-2015-11430	
daquinta	Disposición adicional quinta	1	20151113	20151024	BOE-A-2015-11430	
dasexta	Disposición adicional sexta	1	20151113	20151024	BOE-A-2015-11430	
daseptima	Disposición adicional séptima	1	20151113	20151024	BOE-A-2015-11430	
daoctava	Disposición adicional octava	1	20151113	20151024	BOE-A-2015-11430	
danovena	Disposición adicional novena	1	20151113	20151024	BOE-A-2015-11430	
dadecima	Disposición adicional décima	3	20220101	20211229	BOE-A-2021-21652	
daundecima	Disposición adicional undécima	1	20151113	20151024	BOE-A-2015-11430	
daduodecima	Disposición adicional duodécima	1	20151113	20151024	BOE-A-2015-11430	
dadecimotercera	Disposición adicional decimotercera	1	20151113	20151024	BOE-A-2015-11430	
dadecimocuaa	Disposición adicional decimocuarta	1	20151113	20151024	BOE-A-2015-11430	
dadecimoquinta	Disposición adicional decimoquinta	2	20220330	20211230	BOE-A-2021-21788	
dadecimosexta	Disposición adicional decimosexta	2	20220330	20211230	BOE-A-2021-21788	
dadecimoseptima	Disposición adicional decimoséptima	1	20151113	20151024	BOE-A-2015-11430	
dadecimoctava	Disposición adicional decimoctava	1	20151113	20151024	BOE-A-2015-11430	
dadecimonovena	Disposición adicional decimonovena	4	20190308	20190307	BOE-A-2019-3244	
davigesima	Disposición adicional vigésima	2	20211231	20211230	BOE-A-2021-21788	
davigesimoprimera	Disposición adicional vigesimoprimera	2	20220330	20211230	BOE-A-2021-21788	
da	Disposición adicional vigesimosegunda	1	20190308	20190307	BOE-A-2019-3244	
da-2	Disposición adicional vigesimotercera	2	20210930	20210929	BOE-A-2021-15767	
da-3	Disposición adicional vigesimocuarta	1	20211231	20211230	BOE-A-2021-21788	
da-4	Disposición adicional vigesimoquinta	1	20211231	20211230	BOE-A-2021-21788	
da-5	Disposición adicional vigesimosexta	1	20211231	20211230	BOE-A-2021-21788	
da-6	Disposición adicional vigesimoséptima	1	20211231	20211230	BOE-A-2021-21788	
da-7	Disposición adicional vigesimoctava	3				NINGUNA EN VIGOR AL CORTE
da-8	Disposición adicional vigesimonovena	1				NINGUNA EN VIGOR AL CORTE
dtprimera	Disposición transitoria primera	1	20151113	20151024	BOE-A-2015-11430	
dtsegunda	Disposición transitoria segunda	2	20190101	20181229	BOE-A-2018-17992	
dttercera	Disposición transitoria tercera	1	20151113	20151024	BOE-A-2015-11430	
dtcuaa	Disposición transitoria cuarta	1	20151113	20151024	BOE-A-2015-11430	
dtquinta	Disposición transitoria quinta	1	20151113	20151024	BOE-A-2015-11430	
dtsexta	Disposición transitoria sexta	1	20151113	20151024	BOE-A-2015-11430	
dtseptima	Disposición transitoria séptima	1	20151113	20151024	BOE-A-2015-11430	
dtoctava	Disposición transitoria octava	1	20151113	20151024	BOE-A-2015-11430	
dtnovena	Disposición transitoria novena	3	20220101	20211229	BOE-A-2021-21652	
dtdecima	Disposición transitoria décima	1	20151113	20151024	BOE-A-2015-11430	
dtundecima	Disposición transitoria undécima	1	20151113	20151024	BOE-A-2015-11430	
dtduodecima	Disposición transitoria duodécima	1	20151113	20151024	BOE-A-2015-11430	
dt	Disposición transitoria decimotercera	1	20190308	20190307	BOE-A-2019-3244	
dfprimera	Disposición final primera	1	20151113	20151024	BOE-A-2015-11430	
dfsegunda	Disposición final segunda	1	20151113	20151024	BOE-A-2015-11430	
