bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20010505	20010501	BOE-A-2001-8436	
preambulo		1	20010505	20010501	BOE-A-2001-8436	
ci	CAPÍTULO I	1	20010505	20010501	BOE-A-2001-8436	
a1	Artículo 1	1	20010505	20010501	BOE-A-2001-8436	
a2	Artículo 2	2	20150705	20150704	BOE-A-2015-7458	
cii	CAPÍTULO II	1	20010505	20010501	BOE-A-2001-8436	
a3	Artículo 3	2	20150705	20150704	BOE-A-2015-7458	
a4	Artículo 4	1	20010505	20010501	BOE-A-2001-8436	
a5	Artículo 5	1	20010505	20010501	BOE-A-2001-8436	
a6	Artículo 6	1	20010505	20010501	BOE-A-2001-8436	
a7	Artículo 7	1	20010505	20010501	BOE-A-2001-8436	
a8	Artículo 8	1	20010505	20010501	BOE-A-2001-8436	
a9	Artículo 9	2	20150705	20150704	BOE-A-2015-7458	
a10	Artículo 10	1	20010505	20010501	BOE-A-2001-8436	
ddunica	Disposición derogatoria única	1	20010505	20010501	BOE-A-2001-8436	
dfprimera	Disposición final primera	1	20010505	20010501	BOE-A-2001-8436	
dfsegunda	Disposición final segunda	1	20010505	20010501	BOE-A-2001-8436	
dftercera	Disposición final tercera	1	20010505	20010501	BOE-A-2001-8436	
firma		1	20010505	20010501	BOE-A-2001-8436	
ani	ANEXO I	1	20010505	20010501	BOE-A-2001-8436	
anii	ANEXO II	1	20010505	20010501	BOE-A-2001-8436	
aniii	ANEXO III	1	20010505	20010501	BOE-A-2001-8436	
