bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20210603	20210602	BOE-A-2021-9176	
ci	CAPÍTULO I	1	20210603	20210602	BOE-A-2021-9176	
a1	Artículo 1	1	20210603	20210602	BOE-A-2021-9176	
a2	Artículo 2	2	20210603	20210602	BOE-A-2021-9176	
a3	Artículo 3	2	20210603	20210602	BOE-A-2021-9176	
ci-2	CAPÍTULO II	1	20210603	20210602	BOE-A-2021-9176	
a4	Artículo 4	1	20210603	20210602	BOE-A-2021-9176	
a4-2	Artículo 4 bis	1				NINGUNA EN VIGOR AL CORTE
a4-3	Artículo 4 ter	1				NINGUNA EN VIGOR AL CORTE
a4-4	Artículo 4 quáter	1				NINGUNA EN VIGOR AL CORTE
a5	Artículo 5	1	20210603	20210602	BOE-A-2021-9176	
a6	Artículo 6	2	20210603	20210602	BOE-A-2021-9176	
a7	Artículo 7	1	20210603	20210602	BOE-A-2021-9176	
a7-2	Artículo 7 bis	1				NINGUNA EN VIGOR AL CORTE
a8	Artículo 8	1	20210603	20210602	BOE-A-2021-9176	
a9	Artículo 9	2	20210603	20210602	BOE-A-2021-9176	
a1-2	Artículo 10	2	20210603	20210602	BOE-A-2021-9176	
a1-3	Artículo 11	1	20210603	20210602	BOE-A-2021-9176	
a1-4	Artículo 12	1	20210603	20210602	BOE-A-2021-9176	
a1-5	Artículo 13	1	20210603	20210602	BOE-A-2021-9176	
a1-6	Artículo 14	1	20210603	20210602	BOE-A-2021-9176	
ci-3	CAPÍTULO III	1	20210603	20210602	BOE-A-2021-9176	
a1-7	Artículo 15	1	20210603	20210602	BOE-A-2021-9176	
a1-8	Artículo 16	1	20210603	20210602	BOE-A-2021-9176	
a1-9	Artículo 17	1	20210603	20210602	BOE-A-2021-9176	
ci-4	CAPÍTULO IV	1	20210603	20210602	BOE-A-2021-9176	
a1-10	Artículo 18	1	20210603	20210602	BOE-A-2021-9176	
a1-11	Artículo 19	1	20210603	20210602	BOE-A-2021-9176	
a2-2	Artículo 20	1	20210603	20210602	BOE-A-2021-9176	
cv	CAPÍTULO V	1	20210603	20210602	BOE-A-2021-9176	
a2-3	Artículo 21	1	20210603	20210602	BOE-A-2021-9176	
da	Disposición adicional primera	1	20210603	20210602	BOE-A-2021-9176	
da-2	Disposición adicional segunda	1	20210603	20210602	BOE-A-2021-9176	
da-3	Disposición adicional tercera	1	20210603	20210602	BOE-A-2021-9176	
da-4	Disposición adicional cuarta	1	20210603	20210602	BOE-A-2021-9176	
da-5	Disposición adicional quinta	1	20210603	20210602	BOE-A-2021-9176	
da-6	Disposición adicional sexta	1	20210603	20210602	BOE-A-2021-9176	
dd	Disposición derogatoria única	1	20210603	20210602	BOE-A-2021-9176	
df	Disposición final primera	1	20210603	20210602	BOE-A-2021-9176	
df-2	Disposición final segunda	1	20210603	20210602	BOE-A-2021-9176	
df-3	Disposición final tercera	1	20210603	20210602	BOE-A-2021-9176	
df-4	Disposición final cuarta	1	20210603	20210602	BOE-A-2021-9176	
df-5	Disposición final quinta	1	20210603	20210602	BOE-A-2021-9176	
df-6	Disposición final sexta	1	20210603	20210602	BOE-A-2021-9176	
df-7	Disposición final séptima	1	20210603	20210602	BOE-A-2021-9176	
df-8	Disposición final octava	1	20210603	20210602	BOE-A-2021-9176	
fi		1	20210603	20210602	BOE-A-2021-9176	
an	ANEXO I	1				NINGUNA EN VIGOR AL CORTE
ai-5	ANEXO II	1				NINGUNA EN VIGOR AL CORTE
ai-6	ANEXO III	1				NINGUNA EN VIGOR AL CORTE
ai	ANEXO IV	1				NINGUNA EN VIGOR AL CORTE
