bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1				NINGUNA EN VIGOR AL CORTE
a1	Artículo 1	1				NINGUNA EN VIGOR AL CORTE
a2	Artículo 2	1				NINGUNA EN VIGOR AL CORTE
a3	Artículo 3	1				NINGUNA EN VIGOR AL CORTE
a4	Artículo 4	1				NINGUNA EN VIGOR AL CORTE
a5	Artículo 5	1				NINGUNA EN VIGOR AL CORTE
a6	Artículo 6	1				NINGUNA EN VIGOR AL CORTE
a7	Artículo 7	1				NINGUNA EN VIGOR AL CORTE
a8	Artículo 8	1				NINGUNA EN VIGOR AL CORTE
a9	Artículo 9	1				NINGUNA EN VIGOR AL CORTE
a1-2	Artículo 10	1				NINGUNA EN VIGOR AL CORTE
a1-3	Artículo 11	1				NINGUNA EN VIGOR AL CORTE
a1-4	Artículo 12	1				NINGUNA EN VIGOR AL CORTE
a1-5	Artículo 13	1				NINGUNA EN VIGOR AL CORTE
a1-6	Artículo 14	1				NINGUNA EN VIGOR AL CORTE
a1-7	Artículo 15	1				NINGUNA EN VIGOR AL CORTE
da	Disposición adicional primera	1				NINGUNA EN VIGOR AL CORTE
da-2	Disposición adicional segunda	1				NINGUNA EN VIGOR AL CORTE
da-3	Disposición adicional tercera	1				NINGUNA EN VIGOR AL CORTE
da-4	Disposición adicional cuarta	1				NINGUNA EN VIGOR AL CORTE
da-5	Disposición adicional quinta	1				NINGUNA EN VIGOR AL CORTE
dt	Disposición transitoria primera	1				NINGUNA EN VIGOR AL CORTE
dt-2	Disposición transitoria segunda	1				NINGUNA EN VIGOR AL CORTE
dd	Disposición derogatoria única	1				NINGUNA EN VIGOR AL CORTE
df	Disposición final primera	1				NINGUNA EN VIGOR AL CORTE
df-2	Disposición final segunda	1				NINGUNA EN VIGOR AL CORTE
df-3	Disposición final tercera	1				NINGUNA EN VIGOR AL CORTE
fi	[firma]	1				NINGUNA EN VIGOR AL CORTE
ai	ANEXO I	2				NINGUNA EN VIGOR AL CORTE
ai-2	ANEXO II	2				NINGUNA EN VIGOR AL CORTE
ai-3	ANEXO III	2				NINGUNA EN VIGOR AL CORTE
ai-4	ANEXO IV	2				NINGUNA EN VIGOR AL CORTE
av	ANEXO V	2				NINGUNA EN VIGOR AL CORTE
av-2	ANEXO VI	2				NINGUNA EN VIGOR AL CORTE
