bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20110705	20110704	BOE-A-2011-11428	
a1	Artículo 1	1	20110705	20110704	BOE-A-2011-11428	
a2	Artículo 2	1	20110705	20110704	BOE-A-2011-11428	
a3	Artículo 3	1	20110705	20110704	BOE-A-2011-11428	
a4	Artículo 4	2	20151011	20151010	BOE-A-2015-10928	
a5	Artículo 5	1	20110705	20110704	BOE-A-2011-11428	
a6	Artículo 6	2	20151011	20151010	BOE-A-2015-10928	
a7	Artículo 7	1	20110705	20110704	BOE-A-2011-11428	
a8	Artículo 8	1	20110705	20110704	BOE-A-2011-11428	
a9	Artículo 9	1	20110705	20110704	BOE-A-2011-11428	
a10	Artículo 10	1	20110705	20110704	BOE-A-2011-11428	
a11	Artículo 11	2	20151011	20151010	BOE-A-2015-10928	
daunica	Disposición adicional única	1	20110705	20110704	BOE-A-2011-11428	
dtprimera	Disposición transitoria primera	1	20110705	20110704	BOE-A-2011-11428	
dtsegunda	Disposición transitoria segunda	1	20110705	20110704	BOE-A-2011-11428	
dfprimera	Disposición final primera	1	20110705	20110704	BOE-A-2011-11428	
dfsegunda	Disposición final segunda	1	20110705	20110704	BOE-A-2011-11428	
dftercera	Disposición final tercera	1	20110705	20110704	BOE-A-2011-11428	
firma		1	20110705	20110704	BOE-A-2011-11428	
ani	ANEXO I	1	20110705	20110704	BOE-A-2011-11428	
anii	ANEXO II	1	20110705	20110704	BOE-A-2011-11428	
aniii	ANEXO III	1	20110705	20110704	BOE-A-2011-11428	
