bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20171212	20170612	BOE-A-2017-6606	
pr	[preambulo]	1	20171212	20170612	BOE-A-2017-6606	
au	Artículo único	1	20171212	20170612	BOE-A-2017-6606	
da	Disposición adicional única	1	20171212	20170612	BOE-A-2017-6606	
dd	Disposición derogatoria única	1	20171212	20170612	BOE-A-2017-6606	
df	Disposición final primera	1	20171212	20170612	BOE-A-2017-6606	
df-2	Disposición final segunda	1	20171212	20170612	BOE-A-2017-6606	
df-3	Disposición final tercera	2	20171212	20170612	BOE-A-2017-6606	
df-4	Disposición final cuarta	1	20171212	20170612	BOE-A-2017-6606	
df-5	Disposición final quinta	1	20171212	20170612	BOE-A-2017-6606	
fi	[firma]	1	20171212	20170612	BOE-A-2017-6606	
re	REGLAMENTO	1	20171212	20170612	BOE-A-2017-6606	
ci	CAPÍTULO I	1	20171212	20170612	BOE-A-2017-6606	
a1	Artículo 1	1	20171212	20170612	BOE-A-2017-6606	
a2	Artículo 2	1	20171212	20170612	BOE-A-2017-6606	
a3	Artículo 3	1	20171212	20170612	BOE-A-2017-6606	
ci-2	CAPÍTULO II	1	20171212	20170612	BOE-A-2017-6606	
a4	Artículo 4	1	20171212	20170612	BOE-A-2017-6606	
a5	Artículo 5	2	20171212	20170612	BOE-A-2017-6606	
a6	Artículo 6	2	20171212	20170612	BOE-A-2017-6606	
a7	Artículo 7	1	20171212	20170612	BOE-A-2017-6606	
a8	Artículo 8	1	20171212	20170612	BOE-A-2017-6606	
ci-3	CAPÍTULO III	1	20171212	20170612	BOE-A-2017-6606	
s1	Sección 1	1	20171212	20170612	BOE-A-2017-6606	
a9	Artículo 9	2	20171212	20170612	BOE-A-2017-6606	
a1-2	Artículo 10	2	20210701	20210428	BOE-A-2021-6879	
a1-3	Artículo 11	2	20210701	20210428	BOE-A-2021-6879	
a1-4	Artículo 12	1	20171212	20170612	BOE-A-2017-6606	
a1-5	Artículo 13	1	20171212	20170612	BOE-A-2017-6606	
s2	Sección 2	1	20171212	20170612	BOE-A-2017-6606	
a1-6	Artículo 14	1	20171212	20170612	BOE-A-2017-6606	
a1-7	Artículo 15	3	20210701	20210428	BOE-A-2021-6879	
a1-8	Artículo 16	2	20210701	20210428	BOE-A-2021-6879	
a1-9	Artículo 17	1	20171212	20170612	BOE-A-2017-6606	
a1-10	Artículo 18	1	20171212	20170612	BOE-A-2017-6606	
ci-4	CAPÍTULO IV	1	20171212	20170612	BOE-A-2017-6606	
a1-11	Artículo 19	1	20171212	20170612	BOE-A-2017-6606	
a2-2	Artículo 20	2	20171212	20170612	BOE-A-2017-6606	
a2-3	Artículo 21	1	20171212	20170612	BOE-A-2017-6606	
cv	CAPÍTULO V	1	20171212	20170612	BOE-A-2017-6606	
a2-4	Artículo 22	2	20171212	20170612	BOE-A-2017-6606	
cv-2	CAPÍTULO VI	1	20171212	20170612	BOE-A-2017-6606	
a2-5	Artículo 23	1	20171212	20170612	BOE-A-2017-6606	
da-2	Disposición adicional primera	2	20171212	20170612	BOE-A-2017-6606	
da-3	Disposición adicional segunda	1	20171212	20170612	BOE-A-2017-6606	
da-4	Disposición adicional tercera	1	20171212	20170612	BOE-A-2017-6606	
da-5	Disposición adicional cuarta	1	20171212	20170612	BOE-A-2017-6606	
da-6	Disposición adicional quinta	1	20171212	20170612	BOE-A-2017-6606	
dt	Disposición transitoria primera	1	20171212	20170612	BOE-A-2017-6606	
dt-2	Disposición transitoria segunda	1	20171212	20170612	BOE-A-2017-6606	
dt-3	Disposición transitoria tercera	1	20171212	20170612	BOE-A-2017-6606	
dt-4	Disposición transitoria cuarta	1	20171212	20170612	BOE-A-2017-6606	
ai	ANEXO I	1	20171212	20170612	BOE-A-2017-6606	
s1-2	Sección 1	2	20171212	20170612	BOE-A-2017-6606	
s2-2	Sección 2	2	20171212	20170612	BOE-A-2017-6606	
ap	APÉNDICE	2	20171212	20170612	BOE-A-2017-6606	
ai-2	ANEXO II	2	20171212	20170612	BOE-A-2017-6606	
s1-3	Sección 1	2	20171212	20170612	BOE-A-2017-6606	
s2-3	Sección 2	2	20171212	20170612	BOE-A-2017-6606	
ai-3	ANEXO III	4	20210701	20210428	BOE-A-2021-6879	
ai-4	ANEXO IV	1	20210701	20210428	BOE-A-2021-6879	
ir	[Información relacionada]	1	20171212	20170612	BOE-A-2017-6606	
