bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1				NINGUNA EN VIGOR AL CORTE
preambulo		1	19970724	19970524	BOE-A-1997-11145	
ci	CAPÍTULO I	1	19970724	19970524	BOE-A-1997-11145	
a1	Artículo 1	4	20030429	20030405	BOE-A-2003-6934	
a2	Artículo 2	5	20150705	20150704	BOE-A-2015-7458	
cii	CAPÍTULO II	1	19970724	19970524	BOE-A-1997-11145	
a3	Artículo 3	3	20030429	20030405	BOE-A-2003-6934	
a4	Artículo 4	4	20150705	20150704	BOE-A-2015-7458	
a5	Artículo 5	4	20030429	20030405	BOE-A-2003-6934	
a6	Artículo 6	4	20201224	20201223	BOE-A-2020-16833	
a7	Artículo 7	1	19970724	19970524	BOE-A-1997-11145	
a8	Artículo 8	3	20030429	20030405	BOE-A-2003-6934	
a9	Artículo 9	3	20201224	20201223	BOE-A-2020-16833	
a10	Artículo 10	4	20150705	20150704	BOE-A-2015-7458	
a11	Artículo 11	3	20030429	20030405	BOE-A-2003-6934	
a12	Artículo 12	1	19970724	19970524	BOE-A-1997-11145	
daunica	Disposición adicional primera	3	20201224	20201223	BOE-A-2020-16833	
da	Disposición adicional segunda	2	20201224	20201223	BOE-A-2020-16833	
ddunica	Disposición derogatoria única	3	20030429	20030405	BOE-A-2003-6934	
dfprimera	Disposición final primera	4	20201224	20201223	BOE-A-2020-16833	
dfsegunda	Disposición final segunda	3	20030429	20030405	BOE-A-2003-6934	
dftercera	Disposición final tercera	1	19970724	19970524	BOE-A-1997-11145	
firma		1	19970724	19970524	BOE-A-1997-11145	
ani	ANEXO I	5	20210617	20210616	BOE-A-2021-10029	
anii	ANEXO II	3	20030429	20030405	BOE-A-2003-6934	
aniii	ANEXO III	6	20220526	20220525	BOE-A-2022-8521	
ai	ANEXO III bis	1				NINGUNA EN VIGOR AL CORTE
