bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20060329	20060328	BOE-A-2006-5515	
preambulo		1	20060329	20060328	BOE-A-2006-5515	
aunico	Artículo único	1	20060329	20060328	BOE-A-2006-5515	
dtprimera	Disposición transitoria primera	1	20060329	20060328	BOE-A-2006-5515	
dtsegunda	Disposición transitoria segunda	1	20060329	20060328	BOE-A-2006-5515	
dttercera	Disposición transitoria tercera	1	20060329	20060328	BOE-A-2006-5515	
dtcuaa	Disposición transitoria cuarta	1	20060329	20060328	BOE-A-2006-5515	
ddunica	Disposición derogatoria única	1	20060329	20060328	BOE-A-2006-5515	
dfprimera	Disposición final primera	1	20060329	20060328	BOE-A-2006-5515	
dfsegunda	Disposición final segunda	1	20060329	20060328	BOE-A-2006-5515	
dftercera	Disposición final tercera	1	20060329	20060328	BOE-A-2006-5515	
dfcuaa	Disposición final cuarta	1	20060329	20060328	BOE-A-2006-5515	
firma		1	20060329	20060328	BOE-A-2006-5515	
codigopaei	CÓDIGO PARTE I	1	20060329	20060328	BOE-A-2006-5515	
c1	Capítulo 1	1	20060329	20060328	BOE-A-2006-5515	
a1	Artículo 1	3	20130628	20130627	BOE-A-2013-6938	
a2	Artículo 2	5	20130628	20130627	BOE-A-2013-6938	
a3	Artículo 3	1	20060329	20060328	BOE-A-2006-5515	
a4	Artículo 4	3	20100423	20100422	BOE-A-2010-6368	
c2	Capítulo 2	1	20060329	20060328	BOE-A-2006-5515	
a5	Artículo 5	2	20071024	20071023	BOE-A-2007-18400	
a6	Artículo 6	1	20060329	20060328	BOE-A-2006-5515	
a7	Artículo 7	2	20071024	20071023	BOE-A-2007-18400	
a8	Artículo 8	1	20060329	20060328	BOE-A-2006-5515	
c3	Capítulo 3	1	20060329	20060328	BOE-A-2006-5515	
a9	Artículo 9	2	20100312	20100311	BOE-A-2010-4056	
a10	Artículo 10	1	20060329	20060328	BOE-A-2006-5515	
a11	Artículo 11	1	20060329	20060328	BOE-A-2006-5515	
a12	Artículo 12	2	20100312	20100311	BOE-A-2010-4056	
a13	Artículo 13	2	20191228	20191227	BOE-A-2019-18528	
a14	Artículo 14	2	20071024	20071023	BOE-A-2007-18400	
a15	Artículo 15	4	20220616	20220615	BOE-A-2022-9848	
anejoi	ANEJO I	2	20100312	20100311	BOE-A-2010-4056	
anejoii	ANEJO II	1	20060329	20060328	BOE-A-2006-5515	
anejoiii	ANEJO III	3	20191228	20191227	BOE-A-2019-18528	
codigopaeii	CÓDIGO PARTE II	1	20060329	20060328	BOE-A-2006-5515	
