bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr		1	20061011	20060411	BOE-A-2006-6474	
ci	CAPÍTULO I	1	20061011	20060411	BOE-A-2006-6474	
a1	Artículo 1	1	20061011	20060411	BOE-A-2006-6474	
a2	Artículo 2	1	20061011	20060411	BOE-A-2006-6474	
a3	Artículo 3	1	20061011	20060411	BOE-A-2006-6474	
ci-2	CAPÍTULO II	1	20061011	20060411	BOE-A-2006-6474	
a4	Artículo 4	1	20061011	20060411	BOE-A-2006-6474	
a5	Artículo 5	1	20061011	20060411	BOE-A-2006-6474	
a6	Artículo 6	1	20061011	20060411	BOE-A-2006-6474	
a7	Artículo 7	1	20061011	20060411	BOE-A-2006-6474	
a8	Artículo 8	1	20061011	20060411	BOE-A-2006-6474	
a9	Artículo 9	1	20061011	20060411	BOE-A-2006-6474	
a1-2	Artículo 10	1	20061011	20060411	BOE-A-2006-6474	
a1-3	Artículo 11	1	20061011	20060411	BOE-A-2006-6474	
a1-4	Artículo 12	1	20061011	20060411	BOE-A-2006-6474	
a1-5	Artículo 13	1	20061011	20060411	BOE-A-2006-6474	
a1-6	Artículo 14	1	20061011	20060411	BOE-A-2006-6474	
a1-7	Artículo 15	1	20061011	20060411	BOE-A-2006-6474	
a1-8	Artículo 16	1	20061011	20060411	BOE-A-2006-6474	
ci-3	CAPÍTULO III	1	20061011	20060411	BOE-A-2006-6474	
a1-9	Artículo 17	1	20061011	20060411	BOE-A-2006-6474	
a1-10	Artículo 18	1	20061011	20060411	BOE-A-2006-6474	
a1-11	Artículo 19	1	20061011	20060411	BOE-A-2006-6474	
da	Disposición adicional primera	1	20061011	20060411	BOE-A-2006-6474	
da-2	Disposición adicional segunda	1	20061011	20060411	BOE-A-2006-6474	
dt	Disposición transitoria primera	1	20061011	20060411	BOE-A-2006-6474	
dt-2	Disposición transitoria segunda	1	20061011	20060411	BOE-A-2006-6474	
dd	Disposición derogatoria única	1	20061011	20060411	BOE-A-2006-6474	
df	Disposición final primera	1	20061011	20060411	BOE-A-2006-6474	
df-2	Disposición final segunda	1	20061011	20060411	BOE-A-2006-6474	
df-3	Disposición final tercera	1	20061011	20060411	BOE-A-2006-6474	
df-4	Disposición final cuarta	1	20061011	20060411	BOE-A-2006-6474	
fi		1	20061011	20060411	BOE-A-2006-6474	
ai	ANEXO I	1	20061011	20060411	BOE-A-2006-6474	
ai-2	ANEXO II	1	20061011	20060411	BOE-A-2006-6474	
ai-3	ANEXO III	1	20061011	20060411	BOE-A-2006-6474	
ai-4	ANEXO IV	1	20061011	20060411	BOE-A-2006-6474	
av	ANEXO V	1	20061011	20060411	BOE-A-2006-6474	
