bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19970724	19970524	BOE-A-1997-11144	
ci	CAPÍTULO I	1	19970724	19970524	BOE-A-1997-11144	
a1	Artículo 1	1	19970724	19970524	BOE-A-1997-11144	
a2	Artículo 2	1	19970724	19970524	BOE-A-1997-11144	
a3	Artículo 3	1	19970724	19970524	BOE-A-1997-11144	
cii	CAPÍTULO II	1	19970724	19970524	BOE-A-1997-11144	
a4	Artículo 4	1	19970724	19970524	BOE-A-1997-11144	
a5	Artículo 5	1	19970724	19970524	BOE-A-1997-11144	
a6	Artículo 6	1	19970724	19970524	BOE-A-1997-11144	
a7	Artículo 7	1	19970724	19970524	BOE-A-1997-11144	
a8	Artículo 8	1	19970724	19970524	BOE-A-1997-11144	
a9	Artículo 9	1	19970724	19970524	BOE-A-1997-11144	
a10	Artículo 10	1	19970724	19970524	BOE-A-1997-11144	
a11	Artículo 11	1	19970724	19970524	BOE-A-1997-11144	
a12	Artículo 12	1	19970724	19970524	BOE-A-1997-11144	
a13	Artículo 13	1	19970724	19970524	BOE-A-1997-11144	
ciii	CAPÍTULO III	1	19970724	19970524	BOE-A-1997-11144	
a14	Artículo 14	1	19970724	19970524	BOE-A-1997-11144	
a15	Artículo 15	1	19970724	19970524	BOE-A-1997-11144	
daunica	Disposición adicional única	1	19970724	19970524	BOE-A-1997-11144	
dtunica	Disposición transitoria única	1	19970724	19970524	BOE-A-1997-11144	
ddunica	Disposición derogatoria única	1	19970724	19970524	BOE-A-1997-11144	
dfprimera	Disposición final primera	1	19970724	19970524	BOE-A-1997-11144	
dfsegunda	Disposición final segunda	1	19970724	19970524	BOE-A-1997-11144	
dftercera	Disposición final tercera	1	19970724	19970524	BOE-A-1997-11144	
firma		1	19970724	19970524	BOE-A-1997-11144	
ani	ANEXO I	2	20211126	20211125	BOE-A-2021-19371	
anii	ANEXO II	4	20211126	20211125	BOE-A-2021-19371	
aniii	ANEXO III	1	19970724	19970524	BOE-A-1997-11144	
aniv	ANEXO IV	2	20201211	20201210	BOE-A-2020-15871	
anv	ANEXO V	2	20201211	20201210	BOE-A-2020-15871	
anvi	ANEXO VI	1	19970724	19970524	BOE-A-1997-11144	
