bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		2	20210701	20210324	BOE-A-2021-4572	
preambulo		1	20080229	20070829	BOE-A-2007-15820	
aunico	Artículo único	1	20080229	20070829	BOE-A-2007-15820	
dtprimera	Disposición transitoria primera	1	20080229	20070829	BOE-A-2007-15820	
dtsegunda	Disposición transitoria segunda	1	20080229	20070829	BOE-A-2007-15820	
dttercera	Disposición transitoria tercera	1	20080229	20070829	BOE-A-2007-15820	
ddunica	Disposición derogatoria única	1	20080229	20070829	BOE-A-2007-15820	
dfprimera	Disposición final primera	1	20080229	20070829	BOE-A-2007-15820	
dfsegunda	Disposición final segunda	2	20130414	20130413	BOE-A-2013-3905	
dftercera	Disposición final tercera	2	20130414	20130413	BOE-A-2013-3905	
dfcuaa	Disposición final cuarta	1	20080229	20070829	BOE-A-2007-15820	
firma		1	20080229	20070829	BOE-A-2007-15820	
an	ANEXO	1	20080229	20070829	BOE-A-2007-15820	
paei	PARTE I	1	20080229	20070829	BOE-A-2007-15820	
ci	CAPÍTULO I	1	20080229	20070829	BOE-A-2007-15820	
a1	Artículo 1	1	20080229	20070829	BOE-A-2007-15820	
a2	Artículo 2	3	20210701	20210324	BOE-A-2021-4572	
a3	Artículo 3	1	20080229	20070829	BOE-A-2007-15820	
a4	Artículo 4	2	20210701	20210324	BOE-A-2021-4572	
a5	Artículo 5	2	20210701	20210324	BOE-A-2021-4572	
a6	Artículo 6	3	20210701	20210324	BOE-A-2021-4572	
a7	Artículo 7	3	20210701	20210324	BOE-A-2021-4572	
a8	Artículo 8	1	20080229	20070829	BOE-A-2007-15820	
a9	Artículo 9	2	20210701	20210324	BOE-A-2021-4572	
cii	CAPÍTULO II	1	20080229	20070829	BOE-A-2007-15820	
a10	Artículo 10	2	20210701	20210324	BOE-A-2021-4572	
a11	Artículo 11	2	20210701	20210324	BOE-A-2021-4572	
a12	Artículo 12	2	20210701	20210324	BOE-A-2021-4572	
a13	Artículo 13	1	20080229	20070829	BOE-A-2007-15820	
ciii	CAPÍTULO III	1	20080229	20070829	BOE-A-2007-15820	
a14	Artículo 14	1	20080229	20070829	BOE-A-2007-15820	
a15	Artículo 15	2	20210701	20210324	BOE-A-2021-4572	
