bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20070304	20060904	BOE-A-2006-15345	
a1	Artículo 1	1	20070304	20060904	BOE-A-2006-15345	
daunica-2	Disposición adicional única	1	20070304	20060904	BOE-A-2006-15345	
daprimera	Disposición adicional primera	1	20100523	20100522	BOE-A-2010-8190	
dasegunda	Disposición adicional segunda	1	20100523	20100522	BOE-A-2010-8190	
datercera	Disposición adicional tercera	1	20100523	20100522	BOE-A-2010-8190	
dacuaa	Disposición adicional cuarta	1	20100523	20100522	BOE-A-2010-8190	
daquinta	Disposición adicional quinta	1	20100523	20100522	BOE-A-2010-8190	
dtprimera	Disposición transitoria primera	2	20100523	20100522	BOE-A-2010-8190	
dtsegunda	Disposición transitoria segunda	1	20070304	20060904	BOE-A-2006-15345	
ddunica	Disposición derogatoria única	1	20070304	20060904	BOE-A-2006-15345	
dfprimera	Disposición final primera	1	20070304	20060904	BOE-A-2006-15345	
dfsegunda	Disposición final segunda	1	20070304	20060904	BOE-A-2006-15345	
dftercera	Disposición final tercera	1	20070304	20060904	BOE-A-2006-15345	
firma		1	20070304	20060904	BOE-A-2006-15345	
reglamento	Reglamento	1	20070304	20060904	BOE-A-2006-15345	
a1-2	Artículo 1	1	20070304	20060904	BOE-A-2006-15345	
a2	Artículo 2	2	20200701	20200620	BOE-A-2020-6472	
a3	Artículo 3	3	20200701	20200620	BOE-A-2020-6472	
a4	Artículo 4	1	20070304	20060904	BOE-A-2006-15345	
a5	Artículo 5	2	20100523	20100522	BOE-A-2010-8190	
a6	Artículo 6	1	20070304	20060904	BOE-A-2006-15345	
a7	Artículo 7	3	20200701	20200620	BOE-A-2020-6472	
a8	Artículo 8	2	20100523	20100522	BOE-A-2010-8190	
a9	Artículo 9	1	20070304	20060904	BOE-A-2006-15345	
a10	Artículo 10	1	20070304	20060904	BOE-A-2006-15345	
a11	Artículo 11	2	20070304	20060904	BOE-A-2006-15345	
a12	Artículo 12	1	20070304	20060904	BOE-A-2006-15345	
a13	Artículo 13	1	20070304	20060904	BOE-A-2006-15345	
a14	Artículo 14	1	20070304	20060904	BOE-A-2006-15345	
itcicg01	ITC-ICG 01	1	20070304	20060904	BOE-A-2006-15345	
itcicg02	ITC-ICG 02	2	20200701	20200620	BOE-A-2020-6472	
itcicg03	ITC-ICG 03	4	20200701	20200620	BOE-A-2020-6472	
itcicg04	ITC-ICG 04	2	20200701	20200620	BOE-A-2020-6472	
itcicg05	ITC-ICG 05	2	20200701	20200620	BOE-A-2020-6472	
itcicg06	ITC-ICG 06	2	20100523	20100522	BOE-A-2010-8190	
itcicg07	ITC-ICG 07	4	20200701	20200620	BOE-A-2020-6472	
an	ANEXO	2	20151101	20151031	BOE-A-2015-11725	
itcicg08	ITC-ICG 08	2	20100523	20100522	BOE-A-2010-8190	
an1	ANEXO 1	1	20070304	20060904	BOE-A-2006-15345	
an2	ANEXO 2	1	20070304	20060904	BOE-A-2006-15345	
an3	ANEXO 3	1	20070304	20060904	BOE-A-2006-15345	
an4	ANEXO 4	1	20070304	20060904	BOE-A-2006-15345	
itcicg09	ITC-ICG 09	5	20210701	20210428	BOE-A-2021-6879	
an1-2	ANEXO 1	2	20100523	20100522	BOE-A-2010-8190	
an2-2	ANEXO 2	1	20070304	20060904	BOE-A-2006-15345	
itcicg10	ITC-ICG 10	2	20100523	20100522	BOE-A-2010-8190	
ani	ANEXO I	1	20070304	20060904	BOE-A-2006-15345	
itcicg11	ITC-ICG 11	7	20200701	20200620	BOE-A-2020-6472	
