bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19960701	19960124	BOE-A-1996-1502	
ci	CAPÍTULO I	1	19960701	19960124	BOE-A-1996-1502	
a1	Artículo 1	1	19960701	19960124	BOE-A-1996-1502	
a2	Artículo 2	1	19960701	19960124	BOE-A-1996-1502	
a3	Artículo 3	1	19960701	19960124	BOE-A-1996-1502	
a4	Artículo 4	1	19960701	19960124	BOE-A-1996-1502	
a5	Artículo 5	1	19960701	19960124	BOE-A-1996-1502	
a6	Artículo 6	1	19960701	19960124	BOE-A-1996-1502	
a7	Artículo 7	1	19960701	19960124	BOE-A-1996-1502	
a8	Artículo 8	1	19960701	19960124	BOE-A-1996-1502	
cii	CAPÍTULO II	1	19960701	19960124	BOE-A-1996-1502	
s1	Sección 1	1	19960701	19960124	BOE-A-1996-1502	
a9	Artículo 9	1	19960701	19960124	BOE-A-1996-1502	
a10	Artículo 10	1	19960701	19960124	BOE-A-1996-1502	
a11	Artículo 11	1	19960701	19960124	BOE-A-1996-1502	
a12	Artículo 12	1	19960701	19960124	BOE-A-1996-1502	
a13	Artículo 13	2	19960701	19960124	BOE-A-1996-1502	
a14	Artículo 14	1	19960701	19960124	BOE-A-1996-1502	
s2	Sección 2	1	19960701	19960124	BOE-A-1996-1502	
a15	Artículo 15	1	19960701	19960124	BOE-A-1996-1502	
a16	Artículo 16	1	19960701	19960124	BOE-A-1996-1502	
a17	Artículo 17	1	19960701	19960124	BOE-A-1996-1502	
a18	Artículo 18	1	19960701	19960124	BOE-A-1996-1502	
a19	Artículo 19	1	19960701	19960124	BOE-A-1996-1502	
a20	Artículo 20	1	19960701	19960124	BOE-A-1996-1502	
a21	Artículo 21	1	19960701	19960124	BOE-A-1996-1502	
s3	Sección 3	1	19960701	19960124	BOE-A-1996-1502	
a22	Artículo 22	1	19960701	19960124	BOE-A-1996-1502	
a23	Artículo 23	1	19960701	19960124	BOE-A-1996-1502	
a24	Artículo 24	1	19960701	19960124	BOE-A-1996-1502	
a25	Artículo 25	1	19960701	19960124	BOE-A-1996-1502	
a26	Artículo 26	1	19960701	19960124	BOE-A-1996-1502	
a27	Artículo 27	1	19960701	19960124	BOE-A-1996-1502	
ciii	CAPÍTULO III	1	19960701	19960124	BOE-A-1996-1502	
a28	Artículo 28	1	19960701	19960124	BOE-A-1996-1502	
a29	Artículo 29	1	19960701	19960124	BOE-A-1996-1502	
a30	Artículo 30	1	19960701	19960124	BOE-A-1996-1502	
civ	CAPÍTULO IV	1	19960701	19960124	BOE-A-1996-1502	
a31	Artículo 31	1	19960701	19960124	BOE-A-1996-1502	
a32	Artículo 32	1	19960701	19960124	BOE-A-1996-1502	
a33	Artículo 33	1	19960701	19960124	BOE-A-1996-1502	
a34	Artículo 34	1	19960701	19960124	BOE-A-1996-1502	
a35	Artículo 35	1	19960701	19960124	BOE-A-1996-1502	
a36	Artículo 36	1	19960701	19960124	BOE-A-1996-1502	
daunica	Disposición adicional única	1	19960701	19960124	BOE-A-1996-1502	
dtprimera	Disposición transitoria primera	1	19960701	19960124	BOE-A-1996-1502	
dtsegunda	Disposición transitoria segunda	1	19960701	19960124	BOE-A-1996-1502	
ddunica	Disposición derogatoria única	1	19960701	19960124	BOE-A-1996-1502	
dfprimera	Disposición final primera	1	19960701	19960124	BOE-A-1996-1502	
dfsegunda	Disposición final segunda	1	19960701	19960124	BOE-A-1996-1502	
firma		1	19960701	19960124	BOE-A-1996-1502	
ani	ANEXO I	4	20200611	20200610	BOE-A-2020-5895	
anii	ANEXO II	4	20200611	20200610	BOE-A-2020-5895	
aniii	ANEXO III	2	20150318	20150317	BOE-A-2015-2837	
