bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19970513	19970423	BOE-A-1997-8668	
a1	Artículo 1	2	20150705	20150704	BOE-A-2015-7458	
a2	Artículo 2	1	19970513	19970423	BOE-A-1997-8668	
a3	Artículo 3	1	19970513	19970423	BOE-A-1997-8668	
a4	Artículo 4	1	19970513	19970423	BOE-A-1997-8668	
a5	Artículo 5	1	19970513	19970423	BOE-A-1997-8668	
a6	Artículo 6	1	19970513	19970423	BOE-A-1997-8668	
dtunica	Disposición transitoria única	1	19970513	19970423	BOE-A-1997-8668	
ddunica	Disposición derogatoria única	1	19970513	19970423	BOE-A-1997-8668	
dfprimera	Disposición final primera	1	19970513	19970423	BOE-A-1997-8668	
dfsegunda	Disposición final segunda	1	19970513	19970423	BOE-A-1997-8668	
firma		1	19970513	19970423	BOE-A-1997-8668	
ani	ANEXO I	1	19970513	19970423	BOE-A-1997-8668	
anii	ANEXO II	1	19970513	19970423	BOE-A-1997-8668	
aniii	ANEXO III	2	20150705	20150704	BOE-A-2015-7458	
aniv	ANEXO IV	1	19970513	19970423	BOE-A-1997-8668	
anv	ANEXO V	1	19970513	19970423	BOE-A-1997-8668	
anvi	ANEXO VI	1	19970513	19970423	BOE-A-1997-8668	
anvii	ANEXO VII	2	20150705	20150704	BOE-A-2015-7458	
