bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
pr	[preambulo]	1	20160214	20160213	BOE-A-2016-1460	
ci	CAPÍTULO I	1	20160214	20160213	BOE-A-2016-1460	
a1	Artículo 1	1	20160214	20160213	BOE-A-2016-1460	
ci-2	CAPÍTULO II	1	20160214	20160213	BOE-A-2016-1460	
a2	Artículo 2	1	20160214	20160213	BOE-A-2016-1460	
a3	Artículo 3	1	20160214	20160213	BOE-A-2016-1460	
a4	Artículo 4	1	20160214	20160213	BOE-A-2016-1460	
a5	Artículo 5	2	20210603	20210602	BOE-A-2021-9176	
a6	Artículo 6	1	20160214	20160213	BOE-A-2016-1460	
ci-3	CAPÍTULO III	1	20160214	20160213	BOE-A-2016-1460	
a7	Artículo 7	2	20210603	20210602	BOE-A-2021-9176	
a8	Artículo 8	2	20210603	20210602	BOE-A-2021-9176	
a9	Artículo 9	1	20160214	20160213	BOE-A-2016-1460	
a1-2	Artículo 10	1	20160214	20160213	BOE-A-2016-1460	
a1-3	Artículo 11	1	20160214	20160213	BOE-A-2016-1460	
a1-4	Artículo 12	1	20160214	20160213	BOE-A-2016-1460	
ci-4	CAPÍTULO IV	1	20160214	20160213	BOE-A-2016-1460	
a1-5	Artículo 13	3	20200709	20200708	BOE-A-2020-7439	
cv	CAPÍTULO V	1	20160214	20160213	BOE-A-2016-1460	
a1-6	Artículo 14	1	20160214	20160213	BOE-A-2016-1460	
da	Disposición adicional primera	1	20160214	20160213	BOE-A-2016-1460	
da-2	Disposición adicional segunda	1	20160214	20160213	BOE-A-2016-1460	
da-3	Disposición adicional tercera	1	20160214	20160213	BOE-A-2016-1460	
da-4	Disposición adicional cuarta	1	20160214	20160213	BOE-A-2016-1460	
dt	Disposición transitoria primera	1	20160214	20160213	BOE-A-2016-1460	
dt-2	Disposición transitoria segunda	1	20160214	20160213	BOE-A-2016-1460	
df	Disposición final primera	2	20161115	20161115	BOE-A-2016-10669	
df-2	Disposición final segunda	1	20160214	20160213	BOE-A-2016-1460	
df-3	Disposición final tercera	1	20160214	20160213	BOE-A-2016-1460	
df-4	Disposición final cuarta	1	20160214	20160213	BOE-A-2016-1460	
df-5	Disposición final quinta	1	20160214	20160213	BOE-A-2016-1460	
df-6	Disposición final sexta	1	20160214	20160213	BOE-A-2016-1460	
df-7	Disposición final séptima	1	20160214	20160213	BOE-A-2016-1460	
fi		1	20160214	20160213	BOE-A-2016-1460	
ai	ANEXO I	2	20210603	20210602	BOE-A-2021-9176	
ai-2	ANEXO II	1	20160214	20160213	BOE-A-2016-1460	
ai-3	ANEXO III	1	20160214	20160213	BOE-A-2016-1460	
ai-4	ANEXO IV	1	20160214	20160213	BOE-A-2016-1460	
av	ANEXO V	1	20160214	20160213	BOE-A-2016-1460	
