bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20220709	20220708	BOE-A-2022-11311	
pr	[preambulo]	1	20220709	20220708	BOE-A-2022-11311	
tp	TÍTULO PRELIMINAR	1	20220709	20220708	BOE-A-2022-11311	
a1	Artículo 1	1	20220709	20220708	BOE-A-2022-11311	
a2	Artículo 2	1	20220709	20220708	BOE-A-2022-11311	
a3	Artículo 3	1	20220709	20220708	BOE-A-2022-11311	
ti	TÍTULO I	1	20220709	20220708	BOE-A-2022-11311	
a4	Artículo 4	1	20220709	20220708	BOE-A-2022-11311	
a5	Artículo 5	1	20220709	20220708	BOE-A-2022-11311	
a6	Artículo 6	1	20220709	20220708	BOE-A-2022-11311	
a7	Artículo 7	1	20220709	20220708	BOE-A-2022-11311	
a8	Artículo 8	1	20220709	20220708	BOE-A-2022-11311	
a9	Artículo 9	1	20220709	20220708	BOE-A-2022-11311	
a1-2	Artículo 10	1	20220709	20220708	BOE-A-2022-11311	
a1-3	Artículo 11	1	20220709	20220708	BOE-A-2022-11311	
a1-4	Artículo 12	1	20220709	20220708	BOE-A-2022-11311	
a1-5	Artículo 13	1	20220709	20220708	BOE-A-2022-11311	
a1-6	Artículo 14	1	20220709	20220708	BOE-A-2022-11311	
a1-7	Artículo 15	1	20220709	20220708	BOE-A-2022-11311	
ti-2	TÍTULO II	1	20220709	20220708	BOE-A-2022-11311	
ci	CAPÍTULO I	1	20220709	20220708	BOE-A-2022-11311	
a1-8	Artículo 16	1	20220709	20220708	BOE-A-2022-11311	
a1-9	Artículo 17	1	20220709	20220708	BOE-A-2022-11311	
ci-2	CAPÍTULO II	1	20220709	20220708	BOE-A-2022-11311	
a1-10	Artículo 18	1	20220709	20220708	BOE-A-2022-11311	
a1-11	Artículo 19	1	20220709	20220708	BOE-A-2022-11311	
a2-2	Artículo 20	1	20220709	20220708	BOE-A-2022-11311	
ci-3	CAPÍTULO III	1	20220709	20220708	BOE-A-2022-11311	
s1	Sección 1	1	20220709	20220708	BOE-A-2022-11311	
a2-3	Artículo 21	1	20220709	20220708	BOE-A-2022-11311	
a2-4	Artículo 22	1	20220709	20220708	BOE-A-2022-11311	
a2-5	Artículo 23	1	20220709	20220708	BOE-A-2022-11311	
a2-6	Artículo 24	1	20220709	20220708	BOE-A-2022-11311	
a2-7	Artículo 25	1	20220709	20220708	BOE-A-2022-11311	
a2-8	Artículo 26	1	20220709	20220708	BOE-A-2022-11311	
a2-9	Artículo 27	1	20220709	20220708	BOE-A-2022-11311	
a2-10	Artículo 28	1	20220709	20220708	BOE-A-2022-11311	
a2-11	Artículo 29	1	20220709	20220708	BOE-A-2022-11311	
a3-2	Artículo 30	1	20220709	20220708	BOE-A-2022-11311	
a3-3	Artículo 31	1	20220709	20220708	BOE-A-2022-11311	
s2	Sección 2	1	20220709	20220708	BOE-A-2022-11311	
a3-4	Artículo 32	1	20220709	20220708	BOE-A-2022-11311	
a3-5	Artículo 33	1	20220709	20220708	BOE-A-2022-11311	
a3-6	Artículo 34	1	20220709	20220708	BOE-A-2022-11311	
s3	Sección 3	1	20220709	20220708	BOE-A-2022-11311	
a3-7	Artículo 35	1	20220709	20220708	BOE-A-2022-11311	
a3-8	Artículo 36	1	20220709	20220708	BOE-A-2022-11311	
ci-4	CAPÍTULO IV	1	20220709	20220708	BOE-A-2022-11311	
a3-9	Artículo 37	1	20220709	20220708	BOE-A-2022-11311	
a3-10	Artículo 38	1	20220709	20220708	BOE-A-2022-11311	
a3-11	Artículo 39	1	20220709	20220708	BOE-A-2022-11311	
a4-2	Artículo 40	1	20220709	20220708	BOE-A-2022-11311	
a4-3	Artículo 41	1	20220709	20220708	BOE-A-2022-11311	
a4-4	Artículo 42	1	20220709	20220708	BOE-A-2022-11311	
cv	CAPÍTULO V	1	20220709	20220708	BOE-A-2022-11311	
a4-5	Artículo 43	1	20220709	20220708	BOE-A-2022-11311	
a4-6	Artículo 44	1	20220709	20220708	BOE-A-2022-11311	
a4-7	Artículo 45	1	20220709	20220708	BOE-A-2022-11311	
a4-8	Artículo 46	1	20220709	20220708	BOE-A-2022-11311	
a4-9	Artículo 47	1	20220709	20220708	BOE-A-2022-11311	
a4-10	Artículo 48	1	20220709	20220708	BOE-A-2022-11311	
cv-2	CAPÍTULO VI	1	20220709	20220708	BOE-A-2022-11311	
a4-11	Artículo 49	1	20220709	20220708	BOE-A-2022-11311	
ti-3	TÍTULO III	1	20220709	20220708	BOE-A-2022-11311	
ci-5	CAPÍTULO I	1	20220709	20220708	BOE-A-2022-11311	
a5-2	Artículo 50	1	20220709	20220708	BOE-A-2022-11311	
a5-3	Artículo 51	1	20220709	20220708	BOE-A-2022-11311	
a5-4	Artículo 52	1	20220709	20220708	BOE-A-2022-11311	
a5-5	Artículo 53	1	20220709	20220708	BOE-A-2022-11311	
ci-6	CAPÍTULO II	1	20220709	20220708	BOE-A-2022-11311	
a5-6	Artículo 54	1	20220709	20220708	BOE-A-2022-11311	
a5-7	Artículo 55	1	20220709	20220708	BOE-A-2022-11311	
a5-8	Artículo 56	1	20220709	20220708	BOE-A-2022-11311	
a5-9	Artículo 57	1	20220709	20220708	BOE-A-2022-11311	
ci-7	CAPÍTULO III	1	20220709	20220708	BOE-A-2022-11311	
a5-10	Artículo 58	1	20220709	20220708	BOE-A-2022-11311	
a5-11	Artículo 59	1	20220709	20220708	BOE-A-2022-11311	
a6-2	Artículo 60	1	20220709	20220708	BOE-A-2022-11311	
a6-3	Artículo 61	1	20220709	20220708	BOE-A-2022-11311	
ci-8	CAPÍTULO IV	1	20220709	20220708	BOE-A-2022-11311	
a6-4	Artículo 62	1	20220709	20220708	BOE-A-2022-11311	
a6-5	Artículo 63	1	20220709	20220708	BOE-A-2022-11311	
a6-6	Artículo 64	1	20220709	20220708	BOE-A-2022-11311	
a6-7	Artículo 65	1	20220709	20220708	BOE-A-2022-11311	
a6-8	Artículo 66	1	20220709	20220708	BOE-A-2022-11311	
cv-3	CAPÍTULO V	1	20220709	20220708	BOE-A-2022-11311	
a6-9	Artículo 67	1	20220709	20220708	BOE-A-2022-11311	
a6-10	Artículo 68	1	20220709	20220708	BOE-A-2022-11311	
a6-11	Artículo 69	1	20220709	20220708	BOE-A-2022-11311	
a7-2	Artículo 70	1	20220709	20220708	BOE-A-2022-11311	
a7-3	Artículo 71	1	20220709	20220708	BOE-A-2022-11311	
cv-4	CAPÍTULO VI	1	20220709	20220708	BOE-A-2022-11311	
a7-4	Artículo 72	1	20220709	20220708	BOE-A-2022-11311	
a7-5	Artículo 73	1	20220709	20220708	BOE-A-2022-11311	
a7-6	Artículo 74	1	20220709	20220708	BOE-A-2022-11311	
a7-7	Artículo 75	1	20220709	20220708	BOE-A-2022-11311	
ti-4	TÍTULO IV	1	20220709	20220708	BOE-A-2022-11311	
a7-8	Artículo 76	1	20220709	20220708	BOE-A-2022-11311	
a7-9	Artículo 77	1	20220709	20220708	BOE-A-2022-11311	
a7-10	Artículo 78	1	20220709	20220708	BOE-A-2022-11311	
a7-11	Artículo 79	1	20220709	20220708	BOE-A-2022-11311	
a8-2	Artículo 80	1	20220709	20220708	BOE-A-2022-11311	
a8-3	Artículo 81	1	20220709	20220708	BOE-A-2022-11311	
a8-4	Artículo 82	1	20220709	20220708	BOE-A-2022-11311	
a8-5	Artículo 83	1	20220709	20220708	BOE-A-2022-11311	
a8-6	Artículo 84	1	20220709	20220708	BOE-A-2022-11311	
a8-7	Artículo 85	1	20220709	20220708	BOE-A-2022-11311	
tv	TÍTULO V	1	20220709	20220708	BOE-A-2022-11311	
a8-8	Artículo 86	1	20220709	20220708	BOE-A-2022-11311	
a8-9	Artículo 87	1	20220709	20220708	BOE-A-2022-11311	
a8-10	Artículo 88	1	20221009	20220708	BOE-A-2022-11311	
a8-11	Artículo 89	1	20221009	20220708	BOE-A-2022-11311	
a9-2	Artículo 90	1	20221009	20220708	BOE-A-2022-11311	
a9-3	Artículo 91	1	20221009	20220708	BOE-A-2022-11311	
a9-4	Artículo 92	1	20220709	20220708	BOE-A-2022-11311	
a9-5	Artículo 93	1	20220709	20220708	BOE-A-2022-11311	
a9-6	Artículo 94	1	20220709	20220708	BOE-A-2022-11311	
tv-2	TÍTULO VI	1	20220709	20220708	BOE-A-2022-11311	
ci-9	CAPÍTULO I	1	20220709	20220708	BOE-A-2022-11311	
a9-7	Artículo 95	1	20220709	20220708	BOE-A-2022-11311	
a9-8	Artículo 96	1	20220709	20220708	BOE-A-2022-11311	
a9-9	Artículo 97	1	20220709	20220708	BOE-A-2022-11311	
a9-10	Artículo 98	1	20220709	20220708	BOE-A-2022-11311	
a9-11	Artículo 99	1	20220709	20220708	BOE-A-2022-11311	
a1-12	Artículo 100	1	20220709	20220708	BOE-A-2022-11311	
ci-10	CAPÍTULO II	1				NINGUNA EN VIGOR AL CORTE
a1-13	Artículo 101	1				NINGUNA EN VIGOR AL CORTE
a1-14	Artículo 102	1				NINGUNA EN VIGOR AL CORTE
a1-15	Artículo 103	1				NINGUNA EN VIGOR AL CORTE
a1-16	Artículo 104	1				NINGUNA EN VIGOR AL CORTE
a1-17	Artículo 105	1				NINGUNA EN VIGOR AL CORTE
