bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19970513	19970423	BOE-A-1997-8671	
a1	Artículo 1	1	19970513	19970423	BOE-A-1997-8671	
a2	Artículo 2	1	19970513	19970423	BOE-A-1997-8671	
a3	Artículo 3	1	19970513	19970423	BOE-A-1997-8671	
a4	Artículo 4	1	19970513	19970423	BOE-A-1997-8671	
a5	Artículo 5	1	19970513	19970423	BOE-A-1997-8671	
a6	Artículo 6	1	19970513	19970423	BOE-A-1997-8671	
dtunica	Disposición transitoria única	1	19970513	19970423	BOE-A-1997-8671	
dfprimera	Disposición final primera	1	19970513	19970423	BOE-A-1997-8671	
dfsegunda	Disposición final segunda	1	19970513	19970423	BOE-A-1997-8671	
firma		1	19970513	19970423	BOE-A-1997-8671	
an	ANEXO	1	19970513	19970423	BOE-A-1997-8671	
