bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20100427	20100424	BOE-A-2010-6485	
preambulo		1	20100427	20100424	BOE-A-2010-6485	
a1	Artículo 1	1	20100427	20100424	BOE-A-2010-6485	
a2	Artículo 2	1	20100427	20100424	BOE-A-2010-6485	
a3	Artículo 3	1	20100427	20100424	BOE-A-2010-6485	
a4	Artículo 4	1	20100427	20100424	BOE-A-2010-6485	
a5	Artículo 5	1	20100427	20100424	BOE-A-2010-6485	
a6	Artículo 6	1	20100427	20100424	BOE-A-2010-6485	
a7	Artículo 7	1	20100427	20100424	BOE-A-2010-6485	
a8	Artículo 8	1	20100427	20100424	BOE-A-2010-6485	
a9	Artículo 9	1	20100427	20100424	BOE-A-2010-6485	
a10	Artículo 10	1	20100427	20100424	BOE-A-2010-6485	
a11	Artículo 11	1	20100427	20100424	BOE-A-2010-6485	
daunica	Disposición adicional única	1	20100427	20100424	BOE-A-2010-6485	
ddunica	Disposición derogatoria única	1	20100427	20100424	BOE-A-2010-6485	
dfprimera	Disposición final primera	1	20100427	20100424	BOE-A-2010-6485	
dfsegunda	Disposición final segunda	1	20100427	20100424	BOE-A-2010-6485	
dftercera	Disposición final tercera	1	20100427	20100424	BOE-A-2010-6485	
dfcuaa	Disposición final cuarta	1	20100427	20100424	BOE-A-2010-6485	
firma		1	20100427	20100424	BOE-A-2010-6485	
ani	ANEXO I	1	20100427	20100424	BOE-A-2010-6485	
anii	ANEXO II	1	20100427	20100424	BOE-A-2010-6485	
