bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20060101	20051227	BOE-A-2005-21261	
ci	CAPÍTULO I	1	20060101	20051227	BOE-A-2005-21261	
a1	Artículo 1	1	20060101	20051227	BOE-A-2005-21261	
a2	Artículo 2	4	20171119	20171118	BOE-A-2017-13277	
cii	CAPÍTULO II	1	20060101	20051227	BOE-A-2005-21261	
a3	Artículo 3	3	20171119	20171118	BOE-A-2017-13277	
a4	Artículo 4	6	20110921	20110920	BOE-A-2011-14910	
a5	Artículo 5	2	20110102	20101231	BOE-A-2010-20138	
a6	Artículo 6	2	20110102	20101231	BOE-A-2010-20138	
a7	Artículo 7	2	20110102	20101231	BOE-A-2010-20138	
a8	Artículo 8	2	20110102	20101231	BOE-A-2010-20138	
ciii	CAPÍTULO III	1	20051227	20051227	BOE-A-2005-21261	
a9	Artículo 9	2	20110102	20101231	BOE-A-2010-20138	
a10	Artículo 10	1	20051227	20051227	BOE-A-2005-21261	
civ	CAPÍTULO IV	1	20060101	20051227	BOE-A-2005-21261	
a11	Artículo 11	1	20060101	20051227	BOE-A-2005-21261	
a12	Artículo 12	2	20110102	20101231	BOE-A-2010-20138	
a13	Artículo 13	2	20110102	20101231	BOE-A-2010-20138	
a14	Artículo 14	1	20060101	20051227	BOE-A-2005-21261	
a15	Artículo 15	1	20060101	20051227	BOE-A-2005-21261	
a16	Artículo 16	2	20140918	20140917	BOE-A-2014-9467	
a17	Artículo 17	1	20060101	20051227	BOE-A-2005-21261	
cv	CAPÍTULO V	1	20060101	20051227	BOE-A-2005-21261	
a18	Artículo 18	1	20060101	20051227	BOE-A-2005-21261	
a19	Artículo 19	3	20171119	20171118	BOE-A-2017-13277	
a20	Artículo 20	2	20110102	20101231	BOE-A-2010-20138	
a21	Artículo 21	2	20110102	20101231	BOE-A-2010-20138	
a22	Artículo 22	1	20060101	20051227	BOE-A-2005-21261	
a23	Artículo 23	1	20060101	20051227	BOE-A-2005-21261	
daprimera	Disposición adicional primera	2	20110102	20101231	BOE-A-2010-20138	
dasegunda	Disposición adicional segunda	2	20110102	20101231	BOE-A-2010-20138	
datercera	Disposición adicional tercera	2	20110102	20101231	BOE-A-2010-20138	
dacuarta	Disposición adicional cuarta	2	20171119	20171118	BOE-A-2017-13277	
daquinta	Disposición adicional quinta	1	20060101	20051227	BOE-A-2005-21261	
dasexta	Disposición adicional sexta	2	20110102	20101231	BOE-A-2010-20138	
daseptima	Disposición adicional séptima	2	20110102	20101231	BOE-A-2010-20138	
daoctava	Disposición adicional octava	2	20110102	20101231	BOE-A-2010-20138	
danovena	Disposición adicional novena	2	20110102	20101231	BOE-A-2010-20138	
dadecima	Disposición adicional décima	1	20110102	20101231	BOE-A-2010-20138	
daundecima	Disposición adicional undécima	1	20110102	20101231	BOE-A-2010-20138	
daduodecima	Disposición adicional duodécima	2	20171119	20171118	BOE-A-2017-13277	
dadecimotercera	Disposición adicional decimotercera	2	20171119	20171118	BOE-A-2017-13277	
dtprimera	Disposición transitoria primera	1	20060101	20051227	BOE-A-2005-21261	
dtsegunda	Disposición transitoria segunda	1	20060101	20051227	BOE-A-2005-21261	
dttercera	Disposición transitoria tercera	1	20060101	20051227	BOE-A-2005-21261	
dtcuarta	Disposición transitoria cuarta	1	20060101	20051227	BOE-A-2005-21261	
dtquinta	Disposición transitoria quinta	2	20070113	20070113	BOE-A-2007-739	
ddunica	Disposición derogatoria única	1	20060101	20051227	BOE-A-2005-21261	
dfprimera	Disposición final primera	2	20110102	20101231	BOE-A-2010-20138	
dfsegunda	Disposición final segunda	1	20060101	20051227	BOE-A-2005-21261	
dftercera	Disposición final tercera	1	20060101	20051227	BOE-A-2005-21261	
firma		1	20060101	20051227	BOE-A-2005-21261	
