bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20050101	20031127	BOE-A-2003-21614	
ti	TÍTULO I	1	20050101	20031127	BOE-A-2003-21614	
ci	CAPÍTULO I	1	20050101	20031127	BOE-A-2003-21614	
a1	Artículo 1	1	20050101	20031127	BOE-A-2003-21614	
a2	Artículo 2	5	20210101	20201231	BOE-A-2020-17339	
a3	Artículo 3	2	20161002	20151002	BOE-A-2015-10566	
a4	Artículo 4	1	20050101	20031127	BOE-A-2003-21614	
cii	CAPÍTULO II	1	20050101	20031127	BOE-A-2003-21614	
s1	SECCIÓN 1	1	20050101	20031127	BOE-A-2003-21614	
a5	Artículo 5	1	20050101	20031127	BOE-A-2003-21614	
a6	Artículo 6	1	20050101	20031127	BOE-A-2003-21614	
a7	Artículo 7	1	20050101	20031127	BOE-A-2003-21614	
a8	Artículo 8	1	20050101	20031127	BOE-A-2003-21614	
s2	SECCIÓN 2	1	20050101	20031127	BOE-A-2003-21614	
a9	Artículo 9	1	20050101	20031127	BOE-A-2003-21614	
a10	Artículo 10	2	20121031	20121030	BOE-A-2012-13416	
a11	Artículo 11	1	20050101	20031127	BOE-A-2003-21614	
a12	Artículo 12	1	20050101	20031127	BOE-A-2003-21614	
a13	Artículo 13	1	20050101	20031127	BOE-A-2003-21614	
a14	Artículo 14	1	20050101	20031127	BOE-A-2003-21614	
a15	Artículo 15	1	20050101	20031127	BOE-A-2003-21614	
a16	Artículo 16	1	20050101	20031127	BOE-A-2003-21614	
a17	Artículo 17	1	20050101	20031127	BOE-A-2003-21614	
a18	Artículo 18	1	20050101	20031127	BOE-A-2003-21614	
s3	SECCIÓN 3	1	20050101	20031127	BOE-A-2003-21614	
a19	Artículo 19	1	20050101	20031127	BOE-A-2003-21614	
s4	SECCIÓN 4	1	20050101	20031127	BOE-A-2003-21614	
a20	Artículo 20	1	20050101	20031127	BOE-A-2003-21614	
a21	Artículo 21	2	20130101	20121228	BOE-A-2012-15651	
a22	Artículo 22	1	20050101	20031127	BOE-A-2003-21614	
a23	Artículo 23	1	20050101	20031127	BOE-A-2003-21614	
a24	Artículo 24	1	20050101	20031127	BOE-A-2003-21614	
a25	Artículo 25	1	20050101	20031127	BOE-A-2003-21614	
tii	TÍTULO II	1	20050101	20031127	BOE-A-2003-21614	
ci-2	CAPÍTULO I	1	20040101	20031127	BOE-A-2003-21614	
a26	Artículo 26	2	20120701	20120630	BOE-A-2012-8745	
a27	Artículo 27	2	20160101	20151030	BOE-A-2015-11644	
cii-2	CAPÍTULO II	1	20040101	20031127	BOE-A-2003-21614	
a28	Artículo 28	2	20120701	20120630	BOE-A-2012-8745	
a29	Artículo 29	1	20040101	20031127	BOE-A-2003-21614	
a30	Artículo 30	1	20040101	20031127	BOE-A-2003-21614	
a31	Artículo 31	1	20040101	20031127	BOE-A-2003-21614	
ciii	CAPÍTULO III	1	20040101	20031127	BOE-A-2003-21614	
s1-2	SECCIÓN 1	1	20040101	20031127	BOE-A-2003-21614	
a32	Artículo 32	1	20040101	20031127	BOE-A-2003-21614	
a33	Artículo 33	2	20170629	20170628	BOE-A-2017-7387	
a34	Artículo 34	3	20150101	20141230	BOE-A-2014-13612	
a35	Artículo 35	1	20040101	20031127	BOE-A-2003-21614	
s2-2	SECCIÓN 2	1	20050101	20031127	BOE-A-2003-21614	
a36	Artículo 36	2	20120701	20120630	BOE-A-2012-8745	
a37	Artículo 37	2	20210101	20201231	BOE-A-2020-17339	
a38	Artículo 38	2	20210101	20201231	BOE-A-2020-17339	
s3-2	SECCIÓN 3	1	20040101	20031127	BOE-A-2003-21614	
a39	Artículo 39	1	20040101	20031127	BOE-A-2003-21614	
a40	Artículo 40	2	20120701	20120630	BOE-A-2012-8745	
a41	Artículo 41	1	20040101	20031127	BOE-A-2003-21614	
civ	CAPÍTULO IV	1	20050101	20031127	BOE-A-2003-21614	
s1-3	SECCIÓN 1	1	20050101	20031127	BOE-A-2003-21614	
a42	Artículo 42	1	20040101	20031127	BOE-A-2003-21614	
a43	Artículo 43	3	20170629	20170628	BOE-A-2017-7387	
a44	Artículo 44	3	20170629	20170628	BOE-A-2017-7387	
a45	Artículo 45	1	20040101	20031127	BOE-A-2003-21614	
