bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20070101	20061219	BOE-A-2006-22169	
a1	Artículo 1	1	20070101	20061219	BOE-A-2006-22169	
a2	Artículo 2	1	20070101	20061219	BOE-A-2006-22169	
a3	Artículo 3	1	20070101	20061219	BOE-A-2006-22169	
a4	Artículo 4	1	20070101	20061219	BOE-A-2006-22169	
a5	Artículo 5	1	20070101	20061219	BOE-A-2006-22169	
daprimera	Disposición adicional primera	1	20070101	20061219	BOE-A-2006-22169	
dasegunda	Disposición adicional segunda	1	20070101	20061219	BOE-A-2006-22169	
dtunica	Disposición transitoria única	1	20070101	20061219	BOE-A-2006-22169	
ddunica	Disposición derogatoria única	1	20070101	20061219	BOE-A-2006-22169	
dfprimera	Disposición final primera	1	20070101	20061219	BOE-A-2006-22169	
dfsegunda	Disposición final segunda	1	20070101	20061219	BOE-A-2006-22169	
dftercera	Disposición final tercera	1	20070101	20061219	BOE-A-2006-22169	
firma		1	20070101	20061219	BOE-A-2006-22169	
an1	ANEXO 1	1	20070101	20061219	BOE-A-2006-22169	
an1codificacion	ANEXO 1 (codificación)	3	20180506	20180505	BOE-A-2018-6046	
an2	ANEXO 2	1	20070101	20061219	BOE-A-2006-22169	
an2codificacion	ANEXO 2 (codificación)	2	20151220	20151219	BOE-A-2015-13874	
