bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	19970812	19970612	BOE-A-1997-12735	
preambulo		1	19970812	19970612	BOE-A-1997-12735	
a1	Artículo 1	1	19970812	19970612	BOE-A-1997-12735	
a2	Artículo 2	2	20211209	20211208	BOE-A-2021-20261	
a3	Artículo 3	1	19970812	19970612	BOE-A-1997-12735	
a4	Artículo 4	1	19970812	19970612	BOE-A-1997-12735	
a5	Artículo 5	1	19970812	19970612	BOE-A-1997-12735	
a6	Artículo 6	2	20211209	20211208	BOE-A-2021-20261	
a7	Artículo 7	1	19970812	19970612	BOE-A-1997-12735	
a8	Artículo 8	1	19970812	19970612	BOE-A-1997-12735	
a9	Artículo 9	1	19970812	19970612	BOE-A-1997-12735	
a10	Artículo 10	1	19970812	19970612	BOE-A-1997-12735	
ddunica	Disposición derogatoria única	1	19970812	19970612	BOE-A-1997-12735	
dfprimera	Disposición final primera	1	19970812	19970612	BOE-A-1997-12735	
dfsegunda	Disposición final segunda	2	20211209	20211208	BOE-A-2021-20261	
dftercera	Disposición final tercera	1	19970812	19970612	BOE-A-1997-12735	
firma		1	19970812	19970612	BOE-A-1997-12735	
ani	ANEXO I	2	20211209	20211208	BOE-A-2021-20261	
anii	ANEXO II	2	20211209	20211208	BOE-A-2021-20261	
aniii	ANEXO III	2	20211209	20211208	BOE-A-2021-20261	
aniv	ANEXO IV	2	20211209	20211208	BOE-A-2021-20261	
