bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20161002	20151002	BOE-A-2015-10565	
tpreliminar	TÍTULO PRELIMINAR	1	20161002	20151002	BOE-A-2015-10565	
a1	Artículo 1	1	20161002	20151002	BOE-A-2015-10565	
a2	Artículo 2	1	20161002	20151002	BOE-A-2015-10565	
ti	TÍTULO I	1	20161002	20151002	BOE-A-2015-10565	
ci	CAPÍTULO I	1	20161002	20151002	BOE-A-2015-10565	
a3	Artículo 3	1	20161002	20151002	BOE-A-2015-10565	
a4	Artículo 4	1	20161002	20151002	BOE-A-2015-10565	
a5	Artículo 5	1	20161002	20151002	BOE-A-2015-10565	
a6	Artículo 6	2	20180622	20180622	BOE-A-2018-8574	
a7	Artículo 7	1	20161002	20151002	BOE-A-2015-10565	
a8	Artículo 8	1	20161002	20151002	BOE-A-2015-10565	
cii	CAPÍTULO II	1	20161002	20151002	BOE-A-2015-10565	
a9	Artículo 9	3	20220630	20220629	BOE-A-2022-10757	
a10	Artículo 10	3	20220630	20220629	BOE-A-2022-10757	
a11	Artículo 11	1	20161002	20151002	BOE-A-2015-10565	
a12	Artículo 12	1	20161002	20151002	BOE-A-2015-10565	
tii	TÍTULO II	1	20161002	20151002	BOE-A-2015-10565	
ci-2	CAPÍTULO I	1	20161002	20151002	BOE-A-2015-10565	
a13	Artículo 13	1	20161002	20151002	BOE-A-2015-10565	
a14	Artículo 14	1	20161002	20151002	BOE-A-2015-10565	
a15	Artículo 15	1	20161002	20151002	BOE-A-2015-10565	
a16	Artículo 16	1	20161002	20151002	BOE-A-2015-10565	
a17	Artículo 17	1	20161002	20151002	BOE-A-2015-10565	
a18	Artículo 18	1	20161002	20151002	BOE-A-2015-10565	
a19	Artículo 19	1	20161002	20151002	BOE-A-2015-10565	
a20	Artículo 20	1	20161002	20151002	BOE-A-2015-10565	
a21	Artículo 21	1	20161002	20151002	BOE-A-2015-10565	
a22	Artículo 22	1	20161002	20151002	BOE-A-2015-10565	
a23	Artículo 23	1	20161002	20151002	BOE-A-2015-10565	
a24	Artículo 24	1	20161002	20151002	BOE-A-2015-10565	
a25	Artículo 25	1	20161002	20151002	BOE-A-2015-10565	
a26	Artículo 26	1	20161002	20151002	BOE-A-2015-10565	
a27	Artículo 27	1	20161002	20151002	BOE-A-2015-10565	
a28	Artículo 28	2	20181207	20181206	BOE-A-2018-16673	
cii-2	CAPÍTULO II	1	20161002	20151002	BOE-A-2015-10565	
