bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	20051218	20051217	BOE-A-2005-20792	
a1	Artículo 1	1	20051218	20051217	BOE-A-2005-20792	
a2	Artículo 2	1	20051218	20051217	BOE-A-2005-20792	
a3	Articulo 3	2	20071024	20071023	BOE-A-2007-18397	
a4	Artículo 4	1	20051218	20051217	BOE-A-2005-20792	
a5	Artículo 5	1	20051218	20051217	BOE-A-2005-20792	
a6	Artículo 6	1	20051218	20051217	BOE-A-2005-20792	
a7	Artículo 7	1	20051218	20051217	BOE-A-2005-20792	
a8	Artículo 8	1	20051218	20051217	BOE-A-2005-20792	
a9	Artículo 9	1	20051218	20051217	BOE-A-2005-20792	
a10	Artículo 10	1	20051218	20051217	BOE-A-2005-20792	
a11	Artículo 11	1	20051218	20051217	BOE-A-2005-20792	
a12	Artículo 12	1	20051218	20051217	BOE-A-2005-20792	
a13	Artículo 13	1	20051218	20051217	BOE-A-2005-20792	
a14	Artículo 14	1	20051218	20051217	BOE-A-2005-20792	
daunica	Disposición adicional única	1	20051218	20051217	BOE-A-2005-20792	
dfprimera	Disposición final primera	1	20051218	20051217	BOE-A-2005-20792	
dfsegunda	Disposición final segunda	1	20051218	20051217	BOE-A-2005-20792	
dftercera	Disposición final tercera	1	20051218	20051217	BOE-A-2005-20792	
firma		1	20051218	20051217	BOE-A-2005-20792	
ani	ANEXO I	1	20051218	20051217	BOE-A-2005-20792	
anii	ANEXO II	3	20220211	20220210	BOE-A-2022-2120	
aniii	ANEXO III	3	20210623	20210603	BOE-A-2021-9234	
aniv	ANEXO IV	1	20051218	20051217	BOE-A-2005-20792	
anv	ANEXO V	1	20051218	20051217	BOE-A-2005-20792	
anvi	ANEXO VI	1	20051218	20051217	BOE-A-2005-20792	
anvii	ANEXO VII	1	20051218	20051217	BOE-A-2005-20792	
