bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19960210	19951110	BOE-A-1995-24292	
ci	CAPÍTULO I	1	19960210	19951110	BOE-A-1995-24292	
a1	Artículo 1	1	19960210	19951110	BOE-A-1995-24292	
a2	Artículo 2	1	19960210	19951110	BOE-A-1995-24292	
a3	Artículo 3	3	20220909	20220908	BOE-A-2022-14680	
a4	Artículo 4	1	19960210	19951110	BOE-A-1995-24292	
cii	CAPÍTULO II	1	19960210	19951110	BOE-A-1995-24292	
a5	Artículo 5	3	20091227	20091223	BOE-A-2009-20725	
a6	Artículo 6	1	19960210	19951110	BOE-A-1995-24292	
a7	Artículo 7	2	19960210	19951110	BOE-A-1995-24292	
a8	Artículo 8	1	19960210	19951110	BOE-A-1995-24292	
a9	Artículo 9	2	20031214	20031213	BOE-A-2003-22861	
a10	Artículo 10	1	19960210	19951110	BOE-A-1995-24292	
a11	Artículo 11	1	19960210	19951110	BOE-A-1995-24292	
a12	Artículo 12	1	19960210	19951110	BOE-A-1995-24292	
a13	Artículo 13	1	19960210	19951110	BOE-A-1995-24292	
ciii	CAPÍTULO III	1	19960210	19951110	BOE-A-1995-24292	
a14	Artículo 14	2	20031214	20031213	BOE-A-2003-22861	
a15	Artículo 15	1	19960210	19951110	BOE-A-1995-24292	
a16	Artículo 16	3	20091227	20091223	BOE-A-2009-20725	
a17	Artículo 17	1	19960210	19951110	BOE-A-1995-24292	
a18	Artículo 18	1	19960210	19951110	BOE-A-1995-24292	
a19	Artículo 19	1	19960210	19951110	BOE-A-1995-24292	
a20	Artículo 20	1	19960210	19951110	BOE-A-1995-24292	
a21	Artículo 21	1	19960210	19951110	BOE-A-1995-24292	
a22	Artículo 22	1	19960210	19951110	BOE-A-1995-24292	
a23	Artículo 23	2	20031214	20031213	BOE-A-2003-22861	
a24	Artículo 24	2	20031214	20031213	BOE-A-2003-22861	
a25	Artículo 25	1	19960210	19951110	BOE-A-1995-24292	
a26	Artículo 26	3	20070324	20070323	BOE-A-2007-6115	
a27	Artículo 27	1	19960210	19951110	BOE-A-1995-24292	
a28	Artículo 28	1	19960210	19951110	BOE-A-1995-24292	
a29	Artículo 29	1	19960210	19951110	BOE-A-1995-24292	
civ	CAPÍTULO IV	1	19960210	19951110	BOE-A-1995-24292	
a30	Artículo 30	3	20130929	20130928	BOE-A-2013-10074	
a31	Artículo 31	3	20091227	20091223	BOE-A-2009-20725	
a32	Artículo 32	3	20150101	20141229	BOE-A-2014-13568	
a32bis	Artículo 32 bis	1	20031214	20031213	BOE-A-2003-22861	
cv	CAPÍTULO V	1	19960210	19951110	BOE-A-1995-24292	
a33	Artículo 33	1	19960210	19951110	BOE-A-1995-24292	
a34	Artículo 34	1	19960210	19951110	BOE-A-1995-24292	
a35	Artículo 35	1	19960210	19951110	BOE-A-1995-24292	
a36	Artículo 36	1	19960210	19951110	BOE-A-1995-24292	
a37	Artículo 37	1	19960210	19951110	BOE-A-1995-24292	
a38	Artículo 38	1	19960210	19951110	BOE-A-1995-24292	
a39	Artículo 39	3	20091227	20091223	BOE-A-2009-20725	
a40	Artículo 40	1	19960210	19951110	BOE-A-1995-24292	
cvi	CAPÍTULO VI	1	19960210	19951110	BOE-A-1995-24292	
a41	Artículo 41	1	19960210	19951110	BOE-A-1995-24292	
cvii	CAPÍTULO VII	1	19960210	19951110	BOE-A-1995-24292	
a42	Artículo 42	2	20010101	20000808	BOE-A-2000-15060	
a43	Artículo 43	2	20031214	20031213	BOE-A-2003-22861	
a44	Artículo 44	1	19960210	19951110	BOE-A-1995-24292	
a45	Artículo 45	3	20010101	20000808	BOE-A-2000-15060	
a46	Artículo 46	2	20010101	20000808	BOE-A-2000-15060	
a47	Artículo 47	3	20010101	20000808	BOE-A-2000-15060	
a48	Artículo 48	3	20010101	20000808	BOE-A-2000-15060	
a49	Artículo 49	3	20010101	20000808	BOE-A-2000-15060	
a50	Artículo 50	2	20010101	20000808	BOE-A-2000-15060	
a51	Artículo 51	2	20010101	20000808	BOE-A-2000-15060	
a52	Artículo 52	2	20010101	20000808	BOE-A-2000-15060	
a53	Artículo 53	1	19960210	19951110	BOE-A-1995-24292	
a54	Artículo 54	1	19960210	19951110	BOE-A-1995-24292	
daprimera	Disposición adicional primera	1	19960210	19951110	BOE-A-1995-24292	
dasegunda	Disposición adicional segunda	1	19960210	19951110	BOE-A-1995-24292	
datercera	Disposición adicional tercera	1	19960210	19951110	BOE-A-1995-24292	
dacuarta	Disposición adicional cuarta	1	19960210	19951110	BOE-A-1995-24292	
daquinta	Disposición adicional quinta	4	20220909	20220908	BOE-A-2022-14680	
dasexta	Disposición adicional sexta	1	19960210	19951110	BOE-A-1995-24292	
daseptima	Disposición adicional séptima	1	19960210	19951110	BOE-A-1995-24292	
daoctava	Disposición adicional octava	1	19960210	19951110	BOE-A-1995-24292	
danovena	Disposición adicional novena	1	19960210	19951110	BOE-A-1995-24292	
danovenabis	Disposición adicional novena bis	1	20061020	20061019	BOE-A-2006-18204	
dadecima	Disposición adicional décima	1	19960210	19951110	BOE-A-1995-24292	
daundecima	Disposición adicional undécima	1	19960210	19951110	BOE-A-1995-24292	
daduodecima	Disposición adicional duodécima	1	19960210	19951110	BOE-A-1995-24292	
