bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
preambulo		1	19930101	19921229	BOE-A-1992-28740	
pr		1	19930101	19921229	BOE-A-1992-28740	
tpreliminar	Título preliminar	1	19930101	19921229	BOE-A-1992-28740	
a1	Artículo 1	1	19930101	19921229	BOE-A-1992-28740	
a2	Artículo 2	1	19930101	19921229	BOE-A-1992-28740	
a3	Artículo 3	3	20200206	20200205	BOE-A-2020-1651	
ti	Título I	1	19930101	19921229	BOE-A-1992-28740	
ci	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a4	Artículo 4	4	20121031	20121030	BOE-A-2012-13416	
a5	Artículo 5	4	20100303	20100302	BOE-A-2010-3366	
a6	Artículo 6	1	19930101	19921229	BOE-A-1992-28740	
a7	Artículo 7	7	20221221	20221220	BOE-A-2022-21574	
a8	Artículo 8	8	20210701	20210428	BOE-A-2021-6872	
a8-2	Artículo 8 bis	1	20210701	20210428	BOE-A-2021-6872	
a9	Artículo 9	13	20210701	20210428	BOE-A-2021-6872	
a9-2	Artículo 9 bis	1	20200301	20200205	BOE-A-2020-1651	
a10	Artículo 10	1	19930101	19921229	BOE-A-1992-28740	
a11	Artículo 11	3	20030101	20021231	BOE-A-2002-25412	
a12	Artículo 12	2	20061201	20061130	BOE-A-2006-20843	
cii	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a13	Artículo 13	5	20210701	20210428	BOE-A-2021-6872	
a14	Artículo 14	3	20210701	20210428	BOE-A-2021-6872	
a15	Artículo 15	2	20200301	20200205	BOE-A-2020-1651	
a16	Artículo 16	3	19960101	19951230	BOE-A-1995-27964	
ciii	Capítulo III	1	19930101	19921229	BOE-A-1992-28740	
a17	Artículo 17	1	19930101	19921229	BOE-A-1992-28740	
a18	Artículo 18	4	20150101	20141128	BOE-A-2014-12329	
a19	Artículo 19	8	20150101	20141128	BOE-A-2014-12329	
tii	Título II	1	19930101	19921229	BOE-A-1992-28740	
ci-2	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a20	Artículo 20	25	20190101	20180704	BOE-A-2018-9268	
a2-2	Artículo 20 bis	1	20210701	20210428	BOE-A-2021-6872	
a21	Artículo 21	7	20180705	20180704	BOE-A-2018-9268	
a22	Artículo 22	12	20211104	20211103	BOE-A-2021-17910	
a23	Artículo 23	3	19970101	19961231	BOE-A-1996-29117	
a24	Artículo 24	4	20150101	20141128	BOE-A-2014-12329	
a25	Artículo 25	6	20200301	20200205	BOE-A-2020-1651	
cii-2	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a26	Artículo 26	5	20100303	20100302	BOE-A-2010-3366	
ciii-2	Capítulo III	1	19930101	19921229	BOE-A-1992-28740	
a27	Artículo 27	3	20110101	20101223	BOE-A-2010-19703	
a28	Artículo 28	1	19930101	19921229	BOE-A-1992-28740	
a29	Artículo 29	1	19930101	19921229	BOE-A-1992-28740	
a30	Artículo 30	1	19930101	19921229	BOE-A-1992-28740	
a31	Artículo 31	2	20020101	20011231	BOE-A-2001-24965	
a32	Artículo 32	1	19930101	19921229	BOE-A-1992-28740	
a33	Artículo 33	1	19930101	19921229	BOE-A-1992-28740	
a34	Artículo 34	5	20210701	20210428	BOE-A-2021-6872	
a35	Artículo 35	5	20110702	20110701	BOE-A-2011-11264	
a36	Artículo 36	2	20020101	20011231	BOE-A-2001-24965	
a37	Artículo 37	1	19930101	19921229	BOE-A-1992-28740	
a38	Artículo 38	1	19930101	19921229	BOE-A-1992-28740	
a39	Artículo 39	1	19930101	19921229	BOE-A-1992-28740	
a40	Artículo 40	1	19930101	19921229	BOE-A-1992-28740	
a41	Artículo 41	1	19930101	19921229	BOE-A-1992-28740	
a42	Artículo 42	1	19930101	19921229	BOE-A-1992-28740	
a43	Artículo 43	1	19930101	19921229	BOE-A-1992-28740	
a44	Artículo 44	1	19930101	19921229	BOE-A-1992-28740	
a45	Artículo 45	1	19930101	19921229	BOE-A-1992-28740	
a46	Artículo 46	1	19930101	19921229	BOE-A-1992-28740	
a47	Artículo 47	1	19930101	19921229	BOE-A-1992-28740	
a48	Artículo 48	1	19930101	19921229	BOE-A-1992-28740	
a49	Artículo 49	1	19930101	19921229	BOE-A-1992-28740	
a50	Artículo 50	1	19930101	19921229	BOE-A-1992-28740	
a51	Artículo 51	1	19930101	19921229	BOE-A-1992-28740	
a52	Artículo 52	1	19930101	19921229	BOE-A-1992-28740	
a53	Artículo 53	1	19930101	19921229	BOE-A-1992-28740	
a54	Artículo 54	1	19930101	19921229	BOE-A-1992-28740	
a55	Artículo 55	1	19930101	19921229	BOE-A-1992-28740	
a56	Artículo 56	1	19930101	19921229	BOE-A-1992-28740	
a57	Artículo 57	1	19930101	19921229	BOE-A-1992-28740	
a58	Artículo 58	1	19930101	19921229	BOE-A-1992-28740	
a59	Artículo 59	1	19930101	19921229	BOE-A-1992-28740	
a60	Artículo 60	1	19930101	19921229	BOE-A-1992-28740	
a61	Artículo 61	3	20211104	20211103	BOE-A-2021-17910	
a62	Artículo 62	2	19930101	19921229	BOE-A-1992-28740	
a63	Artículo 63	1	19930101	19921229	BOE-A-1992-28740	
a64	Artículo 64	1	19930101	19921229	BOE-A-1992-28740	
a65	Artículo 65	3	20160101	20141128	BOE-A-2014-12329	POSIBLE REFORMA CRUZADA
a66	Artículo 66	6	20210701	20210428	BOE-A-2021-6872	
a67	Artículo 67	2	20020101	20011231	BOE-A-2001-24965	
tiii	Título III	1	19930101	19921229	BOE-A-1992-28740	
ci-3	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a68	Artículo 68	9	20210701	20210428	BOE-A-2021-6872	
a69	Artículo 69	4	20150101	20141128	BOE-A-2014-12329	
a70	Artículo 70	21	20210701	20210428	BOE-A-2021-6872	
cii-3	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a71	Artículo 71	1	19930101	19921229	BOE-A-1992-28740	
a72	Artículo 72	3	20100303	20100302	BOE-A-2010-3366	
ci-9	Capítulo III	1	20210701	20210428	BOE-A-2021-6872	
a73	Artículo 73	4	20210701	20210428	BOE-A-2021-6872	
a74	Artículo 74	2	20100303	20100302	BOE-A-2010-3366	
tiv	Título IV	1	19930101	19921229	BOE-A-1992-28740	
ci-4	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a75	Artículo 75	9	20210701	20210428	BOE-A-2021-6872	
cii-4	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a76	Artículo 76	3	20140101	20131226	BOE-A-2013-13616	
ciii-3	Capítulo III	1	19930101	19921229	BOE-A-1992-28740	
a77	Artículo 77	1	19930101	19921229	BOE-A-1992-28740	
tv	Título V	1	19930101	19921229	BOE-A-1992-28740	
ci-5	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a78	Artículo 78	8	20171110	20171109	BOE-A-2017-12902	
a79	Artículo 79	5	20220410	20220409	BOE-A-2022-5809	
a80	Artículo 80	12	20150101	20141128	BOE-A-2014-12329	
a81	Artículo 81	1	19930101	19921229	BOE-A-1992-28740	
cii-5	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a82	Artículo 82	2	19970101	19961231	BOE-A-1996-29117	
ciii-4	Capítulo III	1	19930101	19921229	BOE-A-1992-28740	
a83	Artículo 83	4	19940101	19931231	BOE-A-1993-31153	
tvi	Título VI	1	19930101	19921229	BOE-A-1992-28740	
ci-6	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a84	Artículo 84	17	20210701	20210428	BOE-A-2021-6872	
cii-6	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a85	Artículo 85	1	19930101	19921229	BOE-A-1992-28740	
ciii-5	Capítulo III	1	19930101	19921229	BOE-A-1992-28740	
a86	Artículo 86	3	20110101	20101223	BOE-A-2010-19703	
civ	Capítulo IV	1	19930101	19921229	BOE-A-1992-28740	
a87	Artículo 87	8	20210711	20210710	BOE-A-2021-11473	
cv	Capítulo V	1	19930101	19921229	BOE-A-1992-28740	
a88	Artículo 88	3	20130101	20121228	BOE-A-2012-15651	
a89	Artículo 89	8	20150101	20141128	BOE-A-2014-12329	
tvii	Título VII	1	19930101	19921229	BOE-A-1992-28740	
a90	Artículo 90	5	20120715	20120714	BOE-A-2012-9364	
a91	Artículo 91	41	20220410	20220409	BOE-A-2022-5809	
tviii	Título VIII	1	19930101	19921229	BOE-A-1992-28740	
ci-7	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a92	Artículo 92	4	20150101	20141128	BOE-A-2014-12329	
a93	Artículo 93	4	20171110	20171109	BOE-A-2017-12902	
a94	Artículo 94	2	20210701	20210428	BOE-A-2021-6872	
a95	Artículo 95	2	19980101	19971231	BOE-A-1997-28053	
a96	Artículo 96	4	20000101	19991230	BOE-A-1999-24786	
a97	Artículo 97	5	20110101	20101223	BOE-A-2010-19703	
a98	Artículo 98	4	20150101	20141128	BOE-A-2014-12329	
a99	Artículo 99	7	20121031	20121030	BOE-A-2012-13416	
a100	Artículo 100	2	20000101	19991230	BOE-A-1999-24786	
a101	Artículo 101	6	20150101	20141128	BOE-A-2014-12329	
a102	Artículo 102	3	20060101	20060330	BOE-A-2006-5691	
a103	Artículo 103	2	20150101	20141128	BOE-A-2014-12329	
a104	Artículo 104	8	20140101	20131226	BOE-A-2013-13616	
a105	Artículo 105	2	20010101	20001230	BOE-A-2000-24357	
a106	Artículo 106	3	20060101	20060330	BOE-A-2006-5691	
a107	Artículo 107	2	19930528	19930527	BOE-A-1993-13663	
a108	Artículo 108	1	19930101	19921229	BOE-A-1992-28740	
a109	Artículo 109	1	19930101	19921229	BOE-A-1992-28740	
a110	Artículo 110	1	19930101	19921229	BOE-A-1992-28740	
a111	Artículo 111	4	20010101	20001230	BOE-A-2000-24357	
a112	Artículo 112	3	20060101	20060330	BOE-A-2006-5691	
a113	Artículo 113	3	20010101	20001230	BOE-A-2000-24357	
a114	Artículo 114	4	20121031	20121030	BOE-A-2012-13416	
cii-7	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a115	Artículo 115	4	20081226	20081225	BOE-A-2008-20802	
a116	Artículo 116	3	20081226	20081225	BOE-A-2008-20802	
a117	Artículo 117	1	19930101	19921229	BOE-A-1992-28740	
a117bis	Artículo 117 bis	2	20110306	20110305	BOE-A-2011-4117	
a118	Artículo 118	1	19930101	19921229	BOE-A-1992-28740	
ciii-6	Capítulo III	3	20100303	20100302	BOE-A-2010-3366	
a119	Artículo 119	6	20210701	20210428	BOE-A-2021-6872	
a119bis	Artículo 119 bis	3	20210701	20210428	BOE-A-2021-6872	
tix	Título IX	1	19930101	19921229	BOE-A-1992-28740	
ci-8	Capítulo I	1	19930101	19921229	BOE-A-1992-28740	
a120	Artículo 120	8	20210701	20210428	BOE-A-2021-6872	
a121	Artículo 121	3	20000101	19991230	BOE-A-1999-24786	
cii-8	Capítulo II	1	19930101	19921229	BOE-A-1992-28740	
a122	Artículo 122	4	20160101	20141128	BOE-A-2014-12329	
a123	Artículo 123	5	20060101	20060330	BOE-A-2006-5691	
ciii-7	Capítulo III	1	19930101	19921229	BOE-A-1992-28740	
a124	Artículo 124	4	20150101	20141128	BOE-A-2014-12329	
a125	Artículo 125	2	19980101	19971231	BOE-A-1997-28053	
a126	Artículo 126	2	19980101	19971231	BOE-A-1997-28053	
a127	Artículo 127	2	19980101	19971231	BOE-A-1997-28053	
a128	Artículo 128	2	19980101	19971231	BOE-A-1997-28053	
a129	Artículo 129	2	19980101	19971231	BOE-A-1997-28053	
a130	Artículo 130	7	20120715	20120714	BOE-A-2012-9364	
a131	Artículo 131	1	19930101	19921229	BOE-A-1992-28740	
a132	Artículo 132	1	19930101	19921229	BOE-A-1992-28740	
a133	Artículo 133	2	19980101	19971231	BOE-A-1997-28053	
a134	Artículo 134	1	19930101	19921229	BOE-A-1992-28740	
a134bis	Artículo 134 bis	1	20030101	20021231	BOE-A-2002-25412	
civ-2	Capítulo IV	2	19950101	19941231	BOE-A-1994-28968	
a135	Artículo 135	5	20140126	20140125	BOE-A-2014-747	
a136	Artículo 136	3	20000101	19991230	BOE-A-1999-24786	
a137	Artículo 137	3	19970101	19961231	BOE-A-1996-29117	
cv-2	Capítulo V	1	19930101	19921229	BOE-A-1992-28740	
a138	Artículo 138	2	19950101	19941231	BOE-A-1994-28968	
a139	Artículo 139	2	19950101	19941231	BOE-A-1994-28968	
cv-3	Capítulo V	1	20000101	19991230	BOE-A-1999-24786	
a140	Artículo 140	3	20000101	19991230	BOE-A-1999-24786	
a140bis	Artículo 140 bis	1	20000101	19991230	BOE-A-1999-24786	
a140ter	Artículo 140 ter	1	20000101	19991230	BOE-A-1999-24786	
a140cuarter	Artículo 140 cuarter	1	20000101	19991230	BOE-A-1999-24786	
a140quinque	Artículo 140 quinque	1	20000101	19991230	BOE-A-1999-24786	
a140sexies	Artículo 140 sexies	1	20030101	20021231	BOE-A-1999-24786	
cvi	Capítulo VI	2	20150101	20141128	BOE-A-2014-12329	
a141	Artículo 141	3	20150101	20141128	BOE-A-2014-12329	
a142	Artículo 142	3	20150101	20141128	BOE-A-2014-12329	
a143	Artículo 143	2	20150101	20141128	BOE-A-2014-12329	
a144	Artículo 144	2	20150101	20141128	BOE-A-2014-12329	
a145	Artículo 145	3	20150101	20141128	BOE-A-2014-12329	
a146	Artículo 146	2	20150101	20141128	BOE-A-2014-12329	
a147	Artículo 147	2	20150101	20141128	BOE-A-2014-12329	
cvii	Capítulo VII	2	20000101	19991230	BOE-A-1999-24786	
