bloque	titulo	redacciones	vigencia	publicacion	norma	aviso
no		1	20200102	20191024	BOE-A-2019-15228	
pr	[preambulo]	1	20200102	20191024	BOE-A-2019-15228	
au	Artículo único	1	20200102	20191024	BOE-A-2019-15228	
da	Disposición adicional única	1	20200102	20191024	BOE-A-2019-15228	
dt	Disposición transitoria primera	1	20200102	20191024	BOE-A-2019-15228	
dt-2	Disposición transitoria segunda	1	20200102	20191024	BOE-A-2019-15228	
dt-3	Disposición transitoria tercera	1	20200102	20191024	BOE-A-2019-15228	
dt-4	Disposición transitoria cuarta	1	20200102	20191024	BOE-A-2019-15228	
dt-5	Disposición transitoria quinta	1	20200102	20191024	BOE-A-2019-15228	
dt-6	Disposición transitoria sexta	1	20200102	20191024	BOE-A-2019-15228	
dd	Disposición derogatoria única	1	20200102	20191024	BOE-A-2019-15228	
df	Disposición final primera	1	20200102	20191024	BOE-A-2019-15228	
df-2	Disposición final segunda	1	20200102	20191024	BOE-A-2019-15228	
df-3	Disposición final tercera	1	20200102	20191024	BOE-A-2019-15228	
fi	[firma]	1	20200102	20191024	BOE-A-2019-15228	
re	REGLAMENTO	1	20200102	20191024	BOE-A-2019-15228	
ci	CAPÍTULO I	1	20200102	20191024	BOE-A-2019-15228	
a1	Artículo 1	1	20200102	20191024	BOE-A-2019-15228	
a2	Artículo 2	1	20200102	20191024	BOE-A-2019-15228	
a3	Artículo 3	1	20200102	20191024	BOE-A-2019-15228	
ci-2	CAPÍTULO II	1	20200102	20191024	BOE-A-2019-15228	
a4	Artículo 4	1	20200102	20191024	BOE-A-2019-15228	
a5	Artículo 5	1	20200102	20191024	BOE-A-2019-15228	
a6	Artículo 6	1	20200102	20191024	BOE-A-2019-15228	
a7	Artículo 7	1	20200102	20191024	BOE-A-2019-15228	
a8	Artículo 8	1	20200102	20191024	BOE-A-2019-15228	
ci-3	CAPÍTULO III	1	20200102	20191024	BOE-A-2019-15228	
a9	Artículo 9	2	20210701	20210428	BOE-A-2021-6879	
a1-2	Artículo 10	2	20210701	20210428	BOE-A-2021-6879	
a1-3	Artículo 11	1	20200102	20191024	BOE-A-2019-15228	
a1-4	Artículo 12	3	20210701	20210428	BOE-A-2021-6879	
a1-5	Artículo 13	1	20200102	20191024	BOE-A-2019-15228	
a1-6	Artículo 14	1	20200102	20191024	BOE-A-2019-15228	
a1-7	Artículo 15	1	20200102	20191024	BOE-A-2019-15228	
a1-8	Artículo 16	1	20200102	20191024	BOE-A-2019-15228	
ci-4	CAPÍTULO IV	1	20200102	20191024	BOE-A-2019-15228	
a1-9	Artículo 17	1	20200102	20191024	BOE-A-2019-15228	
a1-10	Artículo 18	1	20200102	20191024	BOE-A-2019-15228	
a1-11	Artículo 19	1	20200102	20191024	BOE-A-2019-15228	
a2-2	Artículo 20	1	20200102	20191024	BOE-A-2019-15228	
a2-3	Artículo 21	1	20200102	20191024	BOE-A-2019-15228	
a2-4	Artículo 22	1	20200102	20191024	BOE-A-2019-15228	
a2-5	Artículo 23	1	20200102	20191024	BOE-A-2019-15228	
a2-6	Artículo 24	1	20200102	20191024	BOE-A-2019-15228	
a2-7	Artículo 25	1	20200102	20191024	BOE-A-2019-15228	
a2-8	Artículo 26	1	20200102	20191024	BOE-A-2019-15228	
a2-9	Artículo 27	1	20200102	20191024	BOE-A-2019-15228	
a2-10	Artículo 28	1	20200102	20191024	BOE-A-2019-15228	
cv	CAPÍTULO V	1	20200102	20191024	BOE-A-2019-15228	
a2-11	Artículo 29	1	20200102	20191024	BOE-A-2019-15228	
a3-2	Artículo 30	1	20200102	20191024	BOE-A-2019-15228	
a3-3	Artículo 31	1	20200102	20191024	BOE-A-2019-15228	
cv-2	CAPÍTULO VI	1	20200102	20191024	BOE-A-2019-15228	
a3-4	Artículo 32	1	20200102	20191024	BOE-A-2019-15228	
da-2	Disposición adicional primera	1	20200102	20191024	BOE-A-2019-15228	
da-3	Disposición adicional segunda	1	20200102	20191024	BOE-A-2019-15228	
da-4	Disposición adicional tercera	1	20200102	20191024	BOE-A-2019-15228	
ii	INSTRUCCIÓN IF-01	1	20200102	20191024	BOE-A-2019-15228	
ii-2	INSTRUCCIÓN IF-02	12	20221109	20221108	BOE-A-2022-18334	
ii-3	INSTRUCCIÓN IF-03	1	20200102	20191024	BOE-A-2019-15228	
ii-4	INSTRUCCIÓN IF-04	2	20200102	20191024	BOE-A-2019-15228	
ii-5	INSTRUCCIÓN IF-05	1	20200102	20191024	BOE-A-2019-15228	
ii-6	INSTRUCCIÓN IF-06	1	20200102	20191024	BOE-A-2019-15228	
ii-7	INSTRUCCIÓN IF-07	1	20200102	20191024	BOE-A-2019-15228	
ii-8	INSTRUCCIÓN IF-08	1	20200102	20191024	BOE-A-2019-15228	
ii-9	INSTRUCCIÓN IF-09	2	20200102	20191024	BOE-A-2019-15228	
ii-10	INSTRUCCIÓN IF-10	2	20200102	20191024	BOE-A-2019-15228	
ii-11	INSTRUCCIÓN IF-11	1	20200102	20191024	BOE-A-2019-15228	
ii-12	INSTRUCCIÓN IF-12	1	20200102	20191024	BOE-A-2019-15228	
ii-13	INSTRUCCIÓN IF-13	1	20200102	20191024	BOE-A-2019-15228	
ii-14	INSTRUCCIÓN IF-14	2	20200102	20191024	BOE-A-2019-15228	
ii-15	INSTRUCCIÓN IF-15	1	20200102	20191024	BOE-A-2019-15228	
ii-16	INSTRUCCIÓN IF-16	2	20200102	20191024	BOE-A-2019-15228	
ii-17	INSTRUCCIÓN IF-17	1	20200102	20191024	BOE-A-2019-15228	
ii-18	INSTRUCCIÓN IF-18	1	20200102	20191024	BOE-A-2019-15228	
ii-19	INSTRUCCIÓN IF-19	1	20200102	20191024	BOE-A-2019-15228	
ii-20	INSTRUCCIÓN IF-20	1	20200102	20191024	BOE-A-2019-15228	
ii-21	INSTRUCCIÓN IF-21	2	20200102	20191024	BOE-A-2019-15228	
ir	[Información relacionada]	1	20200102	20191024	BOE-A-2019-15228	
